port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Free Port - Al Hamriyah Lpg Terminal,14,13,2007,2007,2008,2008,28649620,44564912,254,436,311,309,14,1068
Khor Fakkan - Das Island,110,46,2001,2006,1999,2002,6048700607,5581299509,336,398,540,503,774,50002
Mina Khalifa/Abu Dhabi - Khor Fakkan,18,14,2003,2004,2005,2004,405396300,566743060,283,610,519,598,38,2958
Khor Fakkan - Al Jazeera Port,34,29,1997,1998,2000,2000,401849056,680704809,462,781,431,440,57,4336
Al Jazeera Port - Sharjah,10,10,2003,2003,2002,2002,14518125,23285291,108,166,493,540,6,434
Sharjah - Ras Al Khaimah,5,4,1999,2003,2004,2009,2878291,3555751,517,1132,440,398,13,961
Ras Al Khaimah - Fujairah,13,12,2005,2005,2001,2002,95117399,159035865,262,497,438,426,16,1211
Umm Al Qaywayn - Hamriya,8,8,1996,1996,1998,1996,9223484,13737261,358,784,673,733,33,2475
Hamriya - Fujairah,54,36,2002,2002,2003,2003,161137616,241967836,254,667,600,616,146,10970
Mina Zayed/Abu Dhabi - Jebel Ali Free Zone,177,66,2012,2009,2008,2006,187255683,248024283,163,229,224,216,102,7732
Mina Zayed/Abu Dhabi - Mina Khalifa/Abu Dhabi,13,11,2010,2010,2010,2011,3069401,3296918,147,335,74,48,7,538
Dubai - Jebel Ali,18,11,2007,2005,2006,2006,71653733,103439562,155,468,467,418,28,2149
Jebel Ali Free Zone - Hamriya,42,29,2009,2010,2004,2001,13786805,11630057,123,183,199,213,36,2688
Fateh Oil Terminal - Mina Rashid Port,110,30,2011,2006,2010,2009,23972819,20720414,233,453,267,254,107,8011
Fateh Oil Terminal - Free Port,30,24,2009,2009,2005,2006,125099479,131867832,124,229,235,249,44,3305
Musaffah - Mina Khalifa/Abu Dhabi,89,20,2009,2007,2009,2008,60325939,76294229,116,364,615,668,56,4176
Abu Al Bukhoosh - Mina Saqr,37,15,2006,2006,2007,2007,3626502,2584680,167,272,206,219,5,360
Hulaylah Oil Terminal - Abu Musa,56,38,2002,2003,1994,1994,193689862,334043960,113,181,333,343,14,1060
Abu Musa - Abu Al Bukhoosh,9,7,2007,2007,2017,2017,12892887,20261869,108,140,340,349,1,67
Umm Al Qaywayn - Khor Fakkan,37,23,1999,2003,2008,2009,795526427,1409942157,363,994,1117,1124,81,6234
Jebel Ali Free Zone - Sharjah,138,54,2006,2006,2005,2004,544182787,718998596,103,237,178,196,167,12818
Al Jazeera Port - Jebel Ali Free Zone,5,4,1993,1997,1996,1996,1791308,2099733,151,187,268,286,2,115
Mina Rashid Port - Dubai,31,15,2002,2001,2000,2005,7446987,10212914,132,499,199,169,34,2537
Mina Khalifa/Abu Dhabi - Free Port,13,13,2004,2004,2006,2006,40468893,32506900,77,414,185,191,10,776
Jebel Ali Free Zone - Musaffah,10,8,2007,2008,2009,2009,1605057,1234815,183,218,181,182,3,197
Arzanah - Abu Al Bukhoosh,13,8,2010,2009,2011,2011,2035361,1937705,95,101,122,125,2,157
Abu Al Bukhoosh - Das Island,21,7,2007,2008,2008,2007,2836219,2631792,94,136,122,130,6,419
Mina Rashid Port - Hamriya Free Zone Port,34,23,2006,2004,2002,2002,8509841,13605874,266,398,349,372,29,2201
Hamriya Free Zone Port - Abu Musa,39,16,2009,2007,2005,2002,5045108,9655676,162,333,276,316,12,927
Sharjah - Mina Khalid,24,21,1996,1997,1993,1992,42972632,53701115,234,832,214,221,56,4237
Hulaylah Oil Terminal - Al Jazeera Port,8,8,2000,2000,1995,1997,5975427,7435930,154,225,188,175,3,221
Sharjah - Ruwais,38,17,2009,2008,2009,2009,171607654,275878328,233,288,292,290,50,3792
Hulaylah Oil Terminal - Mina Zayed/Abu Dhabi,25,24,2009,2009,2011,2010,59743134,55534254,173,226,301,289,20,1547
Abu Musa - Sharjah,12,10,1998,2000,1996,1996,8996015,12960655,129,122,119,131,13,991
Jebel Ali - Mina Khalid,22,17,2005,2004,2006,2006,85483198,118927656,250,460,282,274,27,2099
Mina Khalid - Fujairah,25,18,2005,2005,2002,2001,265532488,437183488,236,366,586,633,49,3744
Sharjah - Jebel Ali,76,42,2003,2004,2002,2002,635941971,868086909,119,303,424,559,149,11410
Mina Khalid - Hulaylah Oil Terminal,35,26,1998,2001,2002,2002,25874983,34644281,129,330,191,211,25,1878
Hulaylah Oil Terminal - Al Hamriyah Lpg Terminal,51,40,1995,1996,2000,1999,89987681,141290846,220,343,267,255,43,3233
Musaffah - Al Hamriyah Lpg Terminal,13,8,2009,2009,2009,2008,15111552,21910133,296,453,372,369,14,1068
Musaffah - Mina Khalid,2,1,2007,2007,2007,2007,1890528,2942793,130,130,130,130,2,119
Mina Khalid - Ruwais,12,4,2009,2007,2009,2009,54462430,86540709,260,346,430,431,17,1274
Jebel Ali - Abu Al Bukhoosh,9,9,2005,2005,2008,2008,132133060,230624767,198,643,593,797,11,844
Al Jazeera Port - Abu Musa,19,19,1998,1998,2002,2002,283751638,485256257,307,399,532,561,22,1669
Fateh Oil Terminal - Al Hamriyah Lpg Terminal,15,13,2004,2005,2009,2009,28180680,42632765,86,370,398,435,9,721
Mina Rashid Port - Jebel Ali,36,25,2005,2005,2004,2003,169001959,215417900,155,388,450,599,109,8210
Jebel Ali - Fateh Oil Terminal,152,62,2006,2005,2005,2005,606186547,745611205,142,413,364,344,134,10201
Zirku - Mina Saqr,11,2,2008,2008,2008,2008,648574,503951,186,235,199,198,1,72
Fateh Oil Terminal - Zirku,7,6,2009,2009,2010,2010,73511910,135981975,251,310,329,325,6,457
Jebel Ali Free Zone - Mina Saqr,63,27,2001,2008,2007,2008,170688637,266191361,137,239,199,207,33,2507
Fateh Oil Terminal - Fujairah,21,17,2009,2009,2008,2008,2928134830,5611450157,268,421,1429,1465,206,15959
Mina Zayed/Abu Dhabi - Dubai,41,14,2010,2006,2010,2010,694092205,68346806,99,317,180,190,237,18343
Dibba - Das Island,3,3,2008,2008,2009,2010,137594678,241594128,320,479,377,357,19,1506
Umm Al Qaywayn - Kalba,1,1,2016,2016,2016,2016,221453,155888,458,458,458,458,0,37
Kalba - Hamriya Free Zone Port,1,1,2016,2016,2016,2016,117447,82675,243,243,243,243,1,74
Hamriya Free Zone Port - Dubai,7,7,2006,2006,2013,2013,13560255,22125598,186,3809,1985,2138,39,2959
Arzanah - Yas Island,18,5,2010,2010,2011,2011,21263398,18759405,331,376,831,854,25,1903
Ajman - Al Hamriyah Lpg Terminal,13,10,1991,1988,2007,2003,22328176,22613910,709,894,548,463,31,2344
Al Hamriyah Lpg Terminal - Mina Rashid Port,11,9,2003,2003,2007,2007,2692976,2899020,255,373,297,245,7,532
Mina Rashid Port - Ajman,6,4,2003,2001,2005,2006,429032,709912,121,142,127,138,5,413
Kalba - Mina Saqr,30,13,2007,2006,2010,2011,30156592,30484034,141,416,340,235,26,1949
Mina Saqr - Ajman,34,6,1993,1997,1993,1994,13755595,12320613,66,505,75,79,5,395
Ahmed Bin Rashid Port - Fateh Oil Terminal,5,5,2004,2004,1996,1997,25001217,39860092,94,294,653,659,3,205
Fateh Oil Terminal - Hulaylah Oil Terminal,67,27,2005,2005,2004,2004,52202300,96706698,78,114,268,285,6,464
Hulaylah Oil Terminal - Hamriya Free Zone Port,11,8,2002,2000,2007,2007,13569197,16781742,305,538,301,305,8,610
Hamriya Free Zone Port - Fateh Oil Terminal,5,5,1991,1991,1985,1984,924708,902585,85,198,181,189,1,52
Abu Al Bukhoosh - Hamriya Free Zone Port,2,2,1998,1998,1993,1992,220779,175553,133,133,143,145,0,16
Abu Musa - Fateh Oil Terminal,13,11,2005,2006,2011,2011,3044484,3727882,53,66,122,130,1,56
Fateh Oil Terminal - Das Island,27,19,2007,2007,2002,2006,524959489,601945726,167,255,364,280,70,4764
Fateh Oil Terminal - Mina Khalid,16,12,2002,2000,2008,2004,25199213,18972668,82,560,260,381,6,487
Musaffah - Al Jazeera Port,4,4,2005,2005,2007,2006,699171,625335,300,670,474,609,2,171
Al Hamriyah Lpg Terminal - Mina Saqr,24,22,2005,2004,2007,2007,49593823,82369109,157,231,204,205,14,1033
Fujairah - Ahmed Bin Rashid Port,7,5,2004,2003,2001,2001,70239766,117228553,655,444,567,562,19,1440
Mina Saqr - Al Jazeera Port,19,15,2006,2007,2006,2006,70445017,123837920,204,518,485,501,13,978
Free Port - Hulaylah Oil Terminal,46,24,2004,2003,2005,2005,116079120,200155133,112,223,226,213,29,2217
Hulaylah Oil Terminal - Kalba,30,9,2003,2003,2004,2004,2265158,2249132,163,160,170,172,3,225
Fateh Oil Terminal - Kalba,3,2,2008,2008,2008,2008,312212,346761,197,200,213,213,0,22
Rak Maritime City - Kalba,1,1,2008,2008,2008,2008,75656,84028,155,155,155,155,0,6
Kalba - Ajman,3,3,2002,2002,1999,1998,1389410,2785297,346,586,466,493,5,395
Ajman - Fateh Oil Terminal,40,17,1983,1990,1985,1987,63678217,100235271,564,993,293,252,74,5560
Ajman - Fujairah,16,9,2004,2004,2003,2003,52053646,90424560,206,437,174,169,17,1276
Hamriya - Musaffah,9,7,2011,2011,2011,2011,4516561,3899412,226,407,422,444,6,415
Fateh Oil Terminal - Umm An Nar,1,1,2013,2013,2013,2013,229246,189291,198,198,198,198,0,10
Umm An Nar - Al Hamriyah Lpg Terminal,3,3,2010,2010,2012,2013,896938,840332,198,503,209,197,8,574
