int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Porto Santo,6,6,1985,1985,1995,1996,45670413,11989339,798,1068,681,930,23,1745
Praia Da Vitoria,30,26,2000,2001,2006,2008,1185810308,617036712,1314,1439,1779,1672,238,18362
Torreira,9,9,2005,2005,2006,2006,55024203,77634089,731,761,580,791,11,808
Angeiras,4,4,2006,2006,2010,2010,31634019,40163774,748,1018,1428,1399,9,682
Quarteira,2,2,2007,2007,2007,2007,23058751,27282514,800,800,881,875,4,300
Povoa De Varzim,10,10,1999,1999,2001,2000,40653642,59378848,1189,2206,1094,1202,15,1154
Olhos De Agua,3,3,2004,2004,2001,2002,22744980,25622903,1248,1132,1226,1228,7,543
Praia,2,2,1998,1998,1999,1999,26909795,35325913,1319,1319,1447,1463,6,475
Colos,2,2,2010,2010,2010,2010,26994499,36078532,1509,1509,1072,1094,6,432
Vila Franca Do Campo,1,1,2011,2011,2011,2011,134561803,56433761,1812,1812,1812,1812,8,586
Velas,1,1,2010,2010,2010,2010,50872,74290,24,24,24,24,0,22
Douro,4,4,1983,1983,1983,1983,8158733,10166389,1320,1357,1352,1340,3,254
Lanheses,4,4,2009,2009,2009,2009,19683786,27946067,645,802,831,903,5,414
Vila De Frades,2,2,1986,1986,2002,2002,3590658,5240631,684,684,1115,1145,1,83
Bouca,1,1,2008,2008,2008,2008,4216861,6069324,1056,1056,1056,1056,2,146
Ponte De Sor,1,1,2003,2003,2003,2003,32085175,53042469,1070,1070,1070,1070,6,429
Nordeste,1,1,1999,1999,1999,1999,19656,14466,110,110,110,110,0,3
Santa Maria De Sardoura,4,4,1993,1993,1995,1995,8036018,10905996,1392,1396,1359,1365,3,233
Zona Franca Da Madeira,3,3,1995,1995,1992,1996,21364077,23189968,964,1178,1032,922,10,780
Albufeira,1,1,2008,2008,2008,2008,95651643,173517432,3266,3266,3266,3266,13,983
Porto,1,1,1986,1986,1986,1986,2207413,3108955,1366,1366,1366,1366,1,64
Terceira Island Apt,1,1,2013,2013,2013,2013,60723477,79437466,2639,2639,2639,2639,10,775
Perafita,1,1,1995,1995,1995,1995,5043843,7298881,1739,1739,1739,1739,1,93
Topo,2,2,2000,2000,2007,2008,111053874,171034060,3770,3770,4334,4376,16,1229
Machico,1,1,1971,1971,1971,1971,3083584,4885154,938,938,938,938,1,55
Pomarao,1,1,1996,1996,1996,1996,176774,157172,356,356,356,356,0,34
Porto Moniz,1,1,2011,2011,2011,2011,59155194,108928101,1337,1337,1337,1337,4,314
Santa Cruz Da Graciosa,1,1,2004,2004,2004,2004,42248399,62352578,2244,2244,2244,2244,6,472
Cais Do Pico,1,1,1967,1967,1967,1967,48102,44284,76,76,76,76,0,1
Foz Do Arelho,5,4,1994,1994,1998,1999,14486382,11190676,1489,1566,1497,1496,9,709
Castelo Do Neiva,1,1,1983,1983,1983,1983,29044,16135,108,108,108,108,0,2
Cova Da Piedade,1,1,1982,1982,1982,1982,26177,21297,111,111,111,111,0,22
Madalena Do Mar,1,1,1990,1990,1990,1990,35928216,46080808,3961,3961,3961,3961,17,1309
Lajes Das Flores,2,2,1994,1994,1994,1994,28859613,30579015,1627,1627,1638,1632,12,925
Sao Pedro Da Afurada,2,2,1984,1984,1985,1984,3931237,5764682,1249,1249,1249,1249,1,110
Calheta (Island Sao),1,1,2014,2014,2014,2014,13459139,7095068,1837,1837,1837,1837,3,260
Lajes,1,1,2008,2008,2008,2008,114718909,36502260,1928,1928,1928,1928,5,422
Vila Do Conde,1,1,2001,2001,2001,2001,341561,389813,34,34,34,34,0,10
Rabo De Peixe,1,1,2007,2007,2007,2007,15248900,19341154,1534,1534,1534,1534,4,310
Vila Nova Do Corvo,1,1,2017,2017,2017,2017,38251119,60981421,1667,1667,1667,1667,5,353
Maceira,1,1,2000,2000,2000,2000,44467,23634,222,222,222,222,0,6
