int_arr_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Greystones,9,7,2003,2002,2006,2006,68620265,46635731,700,643,671,691,14,1084
Waterford City Quays,3,3,2005,2005,2003,2002,25102039,38273411,1881,1828,2212,2227,5,373
Dunfanaghy,18,7,2001,1997,1991,1993,11943273,10915313,525,464,1012,1123,9,688
Glengarriff,17,17,2000,2000,2011,2013,744626329,1237208630,619,1319,1456,1565,100,7713
Pontoon,7,7,1989,1989,2002,2003,59073506,91825747,1145,1508,1070,1103,15,1166
Cobh,84,56,2002,2001,2007,2009,2874882499,1024771154,464,1129,593,1457,590,45330
Crosshaven,13,13,2007,2007,2009,2008,596439303,959257698,485,3289,2755,2771,84,6382
Kilmore Quay,15,13,1996,1999,2008,2008,48912948,69638415,1119,1773,1688,1690,25,1898
Town Quays/Drogheda,20,19,2007,2008,2008,2008,39350196,58886341,647,797,802,811,13,990
Tober,2,2,2003,2003,2003,2003,383873589,719116679,1466,1466,2391,2393,16,1258
Rossaveel,3,3,2001,2001,2000,2000,2647419,2117770,575,1466,849,596,3,223
Inisheer,9,7,2003,2003,2005,2005,35201948,44301745,787,1050,1063,1078,14,1096
Balbriggan,5,5,1998,1998,2000,1998,6799266,8399697,435,560,635,676,4,267
Bantry,18,5,1994,1988,1993,1997,5123339,2430754,356,467,609,703,11,820
Burtonport,3,3,1990,1990,1987,1986,5085235,5609430,690,721,640,754,1,94
Ballina,2,2,2006,2006,2008,2010,1264007,1285852,261,261,261,311,0,33
Westport,2,2,1978,1978,1982,1969,982063,736076,1984,1984,388,674,11,841
Rathmullan,4,4,2001,2001,2001,2002,875573,540485,267,400,158,219,1,90
Bangor,3,3,1994,1994,1997,1997,33356681,32975715,2545,1896,2457,2751,7,555
Lehanbeag,10,10,1996,1996,1997,1998,10757715,9167080,574,1787,547,451,13,960
Wexford,2,2,2011,2011,2006,2005,2949144,3324695,3866,3866,3901,5238,4,316
Waterford,4,4,1993,1993,1999,1999,18672453,27624995,420,942,1450,2077,8,623
Fintona,2,2,2010,2010,2010,2008,3852834,2138073,1042,1042,1026,1060,2,158
Greencastle,18,16,1996,1996,1994,1992,52873472,19410299,247,949,459,523,43,3241
Helvick,3,3,2005,2005,2014,2014,32575468,38079075,649,493,648,651,3,248
Fethard/Slade,6,5,1996,1993,1995,2003,15052740,11055492,323,598,471,636,4,309
Newport,1,1,1992,1992,1992,1992,30388,43010,94,94,94,94,0,10
Flogas Products Drogheda,1,1,2017,2017,2017,2017,293792,505882,98,98,98,98,0,18
Inishmaan,1,1,2012,2012,2012,2012,21040,28285,11,11,11,11,0,0
Ennistymon,1,1,1994,1994,1994,1994,1220781,1759270,765,765,765,765,0,31
Inishmore,2,2,1985,1985,1994,1995,1310794,1902806,512,512,709,779,1,40
Dublin-Ferryport Terminal 2,1,1,1993,1993,1993,1993,4024212,1497403,465,465,465,465,1,48
