int_arr_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Lake Macquarie,58,57,2011,2011,2011,2011,15628344055,29080162750,4444,4508,4549,4550,902,69860
Botany,522,209,2007,2008,2006,2007,90768742806,112543366348,4302,3949,4077,4117,11425,883651
Fremantle,641,328,2007,2008,2007,2007,79718621489,68119575664,2486,2988,2889,2775,8697,671988
Darwin,426,177,2006,2008,2008,2008,37116889943,28053108241,1965,2309,3010,2882,4206,285966
Broome,32,24,2004,2005,1999,2002,976573920,500242562,1881,2935,3342,3116,237,18112
Whyalla,48,47,2010,2010,2010,2010,13179049521,24726337028,4642,4295,4363,4373,748,57895
Geraldton,281,253,2011,2011,2011,2011,27910886680,50445378950,2478,2670,2765,2781,2062,159604
Cape Preston,174,54,2012,2011,2012,2012,33057529260,59239956359,3314,3001,2962,2964,1854,143652
Albany,108,94,2011,2011,2011,2011,13583725482,20654710370,3411,3316,3564,3460,939,72717
Port Melbourne,425,203,2007,2008,2007,2007,63120019027,74435192073,4226,3727,3993,3956,8386,649171
Coolum,9,9,2009,2009,2009,2010,2008320684,899069815,3933,4179,4165,4039,156,12088
Rosslyn,1,1,2000,2000,2000,2000,20323,2540,85,85,85,85,0,1
Lucinda,13,13,2012,2012,2013,2013,1408308117,2437740630,3599,3534,3552,3534,110,8496
Kwinana,376,309,2011,2011,2012,2012,43819270855,75151857531,2781,3487,3435,3433,4671,361095
Esperance,93,85,2010,2010,2010,2010,15900035709,28909761336,3272,3565,3758,3773,1005,77802
Barrow,186,73,2012,2013,2012,2012,77033267008,59254739855,3637,3842,3743,3677,6904,432200
Withnell Bay,428,162,2006,2009,2005,2006,139399796163,108920527791,3609,2958,3765,3653,12256,775059
Port Dalrymple,52,42,2008,2009,2007,2008,8375573144,12239817645,5098,4622,4837,4848,636,49128
Okha Fpso,13,11,2006,2007,2009,2009,1626605418,2024268991,1854,2049,2669,2857,132,9333
Clovelly,9,9,2014,2014,2015,2014,2439460061,3973289260,5648,6876,8320,8355,235,18183
Mackay,42,38,2008,2009,2009,2009,3387304539,5287044861,3522,3804,3517,3527,385,29776
Melbourne,63,47,2006,2007,2008,2009,17939716104,28218406726,2268,4706,4498,6833,2186,169312
Yamba,11,11,2007,2007,2009,2009,2421898749,4334140132,4060,3952,4388,4499,166,12833
Cairns,87,63,2006,2006,2006,2010,2449955934,2912402979,1092,1939,1949,2613,475,36412
Wyndham,13,10,2003,2006,2007,2008,288434351,360677190,1649,1861,1972,2236,47,3592
Cape Cuvier,37,32,2012,2012,2013,2013,2618756441,4642369860,2084,2142,2289,2300,184,14274
Mourilyan Harbour,16,16,2007,2007,2010,2010,1004431500,1683046825,2856,2474,2843,2850,83,6393
Henderson,107,98,2010,2010,2010,2010,7420017378,11694772094,2533,3191,3395,3416,942,72508
Sydney,25,24,2004,2004,2011,2012,5849375877,9705160433,4770,4477,4877,5657,642,49576
Onslow,130,93,2012,2012,2013,2012,31178154149,27494055910,2404,2531,3542,3189,2766,175537
Bell Bay,20,15,2004,2005,2004,2004,3322873167,4113634869,4947,4286,4532,4489,248,19203
Berkeley Vale,29,28,2009,2009,2009,2010,6988473941,12106893487,4627,4519,4612,4648,468,36226
Port Latta,28,26,2011,2011,2012,2012,5455063786,10190788485,5014,4640,4782,4800,361,27964
Kurnell,63,55,2011,2011,2011,2012,16630201703,28651776320,4706,5098,5524,5544,1616,125123
Airlie Terminal,3,2,2008,2008,2008,2008,210806348,392966470,1831,1836,1845,1845,22,1678
Booby Island,29,22,2012,2011,2012,2012,2432697763,3867931372,2542,2361,2680,2661,194,15032
Adelaide,95,88,2010,2011,2011,2011,10450580430,15494086492,3823,3917,4023,3998,1015,78465
Pyrmont,51,22,1997,1998,1997,1997,4038663501,516503421,1376,1455,1402,1362,979,75773
Port Alma,51,42,2009,2010,2010,2009,2408868116,3200456419,4127,4723,4799,4748,575,44279
Port Pirie,15,15,2009,2009,2011,2011,1087785270,1622123358,5238,4445,4558,4601,168,12979
Wollongong,13,13,2008,2008,2009,2009,2206809387,4036592675,4656,4351,3842,4020,151,11704
Westernport,15,8,2011,2011,2014,2014,1606178803,2676900359,2450,4564,6179,6813,194,14783
Port Huon,3,3,2000,2000,1984,1983,6145813,6130734,162,1642,943,1194,4,312
Ballina,10,8,2014,2015,2014,2014,2584375122,4796809751,4120,4132,4142,4144,144,11148
Forster,15,15,2009,2009,2008,2008,4744272173,8768511329,4668,4815,4813,4841,251,19479
Rottnest Island,8,8,1999,1999,1996,1999,303894711,265880956,2629,2769,2311,2156,50,3837
Palmerston,33,30,2008,2008,2008,2008,1532118223,1476224068,1567,1931,4806,4245,269,18308
Cape Flattery Harbor,37,11,2014,2012,2014,2014,3997846409,7067342839,3522,3380,3335,3333,314,24353
Bowen,3,3,2009,2009,2008,2007,719679,595389,383,478,454,483,20,1469
Dhipirrinjura,2,2,2013,2013,2013,2013,96722,194605,69,69,69,69,1,49
Coral Sea,3,3,2006,2006,2006,2006,687741537,1280711351,4083,5380,5249,5265,48,3750
Useless Loop,44,36,2011,2011,2011,2011,1781443437,2897564689,1972,1984,2036,2038,165,12718
Webberton,6,6,2011,2011,2012,2012,641906075,1158828601,2950,2779,2747,2732,42,3254
Ningaloo Vision,3,3,1997,1997,2003,2003,251012207,435495885,1666,2237,4118,4184,18,1396
Woolloomooloo,138,27,2003,2003,2003,2003,19945287254,1790465573,1374,1485,1404,1420,3923,303840
Port Adelaide,25,25,2008,2008,2005,2009,2527546991,3415843068,4341,4315,4641,4406,290,22412
Port Lincoln,28,28,2008,2008,2009,2008,3139719194,5418389731,3942,4263,4618,4664,266,20518
Wallaroo,9,9,2007,2007,2008,2007,1238214408,2240469785,4264,4064,4184,4205,86,6659
Karumba,4,3,1996,1999,2000,2002,88541581,128025182,2713,2251,1246,1096,10,765
Bingbong,17,15,2010,2010,2010,2010,767865782,1264654350,2497,2557,2577,2573,85,6551
Bulli,2,2,2012,2012,2013,2013,589248592,776428012,6941,6941,7388,6853,61,4732
Risdon,28,26,2012,2012,2013,2013,1456426021,2155592045,1905,3117,3107,3041,221,17025
Carnarvon,7,3,2007,2009,2008,2008,39419475,59593263,90,808,1748,1861,5,361
Flinders,34,8,2012,2008,2007,2007,845226185,1378141252,46,2280,3254,3435,83,6398
Thevenard,18,18,2009,2009,2010,2010,1044506711,1674693233,3348,2987,2896,2878,101,7784
Mordialloc,1,1,2003,2003,2003,2003,367316627,663171932,6323,6323,6323,6323,32,2514
Nganhurra,7,7,2004,2004,2006,2006,908625975,1603325007,2239,2019,2300,2303,75,5792
Caloundra,6,6,2006,2006,2005,2006,848501512,1132611639,3625,3355,3232,3574,69,5317
Koolan,3,3,2006,2006,2003,2002,144461717,232777577,2895,2955,2516,2380,21,1597
Dalrymple Islet,5,5,2010,2010,2014,2014,110239599,187493587,999,1158,1802,1874,11,815
Port Bonython,12,12,2009,2009,2009,2008,1642394071,2609708883,3104,2978,2866,2728,172,13317
Coffs Harbour,4,4,2010,2010,2010,2010,1035414390,1829400638,4248,4271,4347,4385,63,4848
Maryknoll,4,4,2008,2008,2011,2011,390602577,471822122,2195,2733,3141,3132,50,3883
Hobart,28,21,2003,2001,2006,2006,1698868417,667229735,1700,2677,1682,2577,439,33817
Hastings,33,15,2008,2008,2012,2012,2072781989,2576574193,1799,4090,4023,3645,323,24935
Mosman,12,11,2005,2005,2010,2013,1361784069,1405875441,1235,2152,2320,4765,220,17014
Lonsdale,1,1,2003,2003,2003,2003,227578198,437652133,5694,5694,5694,5694,15,1156
Noosaville,8,8,2008,2008,2010,2010,1504806912,1493688875,3725,3280,3239,3460,99,7632
Varanus,5,5,2007,2007,2010,2009,3056092586,3333423398,2753,6546,8707,6195,401,25038
Exmouth,7,7,2007,2007,2009,2009,175093852,67989457,1239,1452,1994,2392,49,3694
Manly,9,9,2011,2011,2010,2011,1645034062,2555551567,4432,3616,3749,3711,148,11434
Cronulla,3,3,2013,2013,2011,2011,464777803,837375184,2858,3293,4152,4161,41,3197
Thursday Island,5,4,2015,2014,2014,2015,241059304,418774426,2675,1905,1990,1978,17,1325
Port Macquarie,4,4,2012,2012,2012,2012,1347542119,2364840409,4401,5860,5524,5597,85,6618
Port Kennedy,4,4,2002,2002,1997,1999,3495625,2180121,345,328,350,357,1,110
Southport Qld,3,3,2011,2011,2009,2009,461384131,777962449,4674,16864,4496,4398,44,3390
Hillarys,5,5,2008,2008,2010,2011,498436235,713293702,2463,2509,2572,2610,55,4262
Warners Bay,6,6,2008,2008,2007,2007,1414996628,2562758624,4378,4271,4257,4259,91,7058
Van Gogh,8,8,2005,2005,2005,2005,1029805566,1861960332,2494,2653,2496,2481,86,6619
Mona Vale,3,3,2003,2003,2002,2001,824292088,1432078244,4420,4491,4520,4537,45,3505
Devonport,4,4,1998,1998,1998,1998,5813983,1035649,43,71,130,64,2,162
Beauty Point,1,1,1981,1981,1981,1981,3859,1745,10,10,10,10,2,129
Bundaberg,12,12,2009,2009,2010,2010,758454116,1234524881,3817,3482,3626,3696,77,5964
Port Giles,9,9,2013,2013,2013,2013,803933216,1318454592,3743,3488,3495,3503,73,5634
Point Henry,4,4,2014,2014,2013,2013,505302114,710032908,5137,4422,5129,5106,42,3259
Amrun,4,4,2010,2010,2010,2010,566060813,1030547531,3078,2643,2746,2726,37,2842
Horn,7,7,1998,1998,2005,2005,368126784,692119568,1657,1661,2473,2509,32,2498
Evans Landing,2,2,2010,2010,2012,2012,175336493,316769565,4790,4790,3893,3879,27,2053
Denham,1,1,2017,2017,2017,2017,44423771,71309181,2064,2064,2064,2064,4,312
Thevenard Island,4,4,2014,2014,2011,2011,170480818,300035120,1596,1640,1660,1659,20,1509
Drysdale,4,4,2004,2004,2004,2005,1705685997,3128986027,7298,7152,7748,7958,118,9139
Lakes Entrance,2,2,2007,2007,1999,1999,103327,156887,18,18,31,33,0,32
Chinderah,1,1,2017,2017,2017,2017,169989521,322950861,3950,3950,3950,3950,10,774
Brooklyn,1,1,2005,2005,2005,2005,6725,693,9,9,9,9,0,27
Port Hacking,1,1,2010,2010,2010,2010,298262299,93542186,5017,5017,5017,5017,16,1236
Hope Island,3,2,2017,2017,2016,2016,95269440,146618405,118,890,467,628,12,936
Mount Gravatt,1,1,2011,2011,2011,2011,27951,36468,26,26,26,26,4,310
Goolwa,1,1,2012,2012,2012,2012,35326307,62351948,1015,1015,1015,1015,3,205
Werribee,1,1,2005,2005,2005,2005,113213936,192412239,4116,4116,4116,4116,13,1041
Double Bay,1,1,2012,2012,2012,2012,23113,11279,92,92,92,92,0,23
Kalbari,3,2,2001,1996,2009,2009,69276342,88026180,2005,1146,1966,1996,17,1289
Busselton,1,1,1987,1987,0,0,0,0,0,0,0,0,0,26
Barry Beach,1,1,1991,1991,1991,1991,5548067,7367434,1999,1999,1999,1999,5,383
Mindarie,1,1,2004,2004,2004,2004,372227080,671290410,5847,5847,5847,5847,29,2272
Boyer,1,1,2006,2006,2006,2006,41183,37751,286,286,286,286,0,30
Bulwer,2,2,2012,2012,2012,2012,34876723,55853389,713,713,714,714,6,456
Hamilton Island,1,1,2001,2001,2001,2001,12554834,23662294,315,315,315,315,5,377
Jurien Bay,1,1,1998,1998,1998,1998,4768427,6522990,284,284,284,284,1,107
Klein Point,1,1,2005,2005,2005,2005,189393058,370402019,2328,2328,2328,2328,11,817
Cottesloe,1,1,2008,2008,2008,2008,63464917,74047398,1763,1763,1763,1763,14,1047
Freshwater,1,1,2010,2010,2010,2010,305677057,558797802,7460,7460,7460,7460,32,2446
Jervis Bay,1,1,2011,2011,2011,2011,314496476,378061668,5083,5083,5083,5083,46,3579
Tweed Heads,1,1,2013,2013,2013,2013,177777079,337738171,4072,4072,4072,4072,10,764
Cleveland,1,1,2016,2016,2016,2016,41174555,66080302,1661,1661,1661,1661,4,288
Bremer Bay,1,1,2004,2004,2004,2004,192670403,216258479,2953,2953,2953,2953,30,2357
Ardrossan,1,1,2012,2012,2012,2012,67060658,108413364,3728,3728,3728,3728,7,563
