port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Hampton - Sydney,5,1,2017,2017,2017,2017,11048432,2321388,562,562,624,624,5,340
Jervis Bay - Maryknoll,1,1,2017,2017,2017,2017,2610275,548445,737,737,737,737,1,60
Maryknoll - Adelaide,1,1,2017,2017,2017,2017,4275229,898269,1207,1207,1207,1207,2,129
Adelaide - Hampton,1,1,2017,2017,2017,2017,1722992,362018,487,487,487,487,1,48
Hampton - Woolloomooloo,1,1,2017,2017,2017,2017,2101495,441545,593,593,593,593,1,78
Woolloomooloo - Jervis Bay,4,2,2014,2010,2005,2004,36567975,48372401,405,842,1016,1247,2,168
Eden - Hampton,1,1,2017,2017,2017,2017,1235879,259671,349,349,349,349,1,41
Pyrmont - Brisbane,15,10,1998,1999,1998,2001,314651812,50020895,550,1458,553,568,86,6604
Eden - Botany,3,3,1996,1996,1999,2000,12151935,13589985,209,236,195,195,3,224
Port Melbourne - Melbourne,74,5,2011,2012,2012,2011,28538107,31050934,99,1151,107,84,76,5725
Jervis Bay - Double Bay,4,1,2017,2017,2017,2017,2268744,476686,162,162,160,160,1,80
Port Melbourne - Gladstone,41,13,1995,2000,1994,1993,920048884,1344772482,1338,1350,1348,1349,168,13001
Hay Point - Abbot Point,13,13,2009,2009,2010,2010,432447839,802346130,180,602,514,495,46,3582
Kwinana - Henderson,55,7,2010,2009,2014,2015,35483734,41673322,202,2348,466,451,40,3024
Thevenard - Port Lincoln,3,3,2009,2009,2011,2011,13036369,19992140,311,318,321,322,3,205
Port Kembla - Hastings,20,18,2012,2012,2013,2013,226465928,354481681,520,530,529,530,31,2392
Kwinana - Albany,30,28,2012,2012,2012,2012,361348988,614833740,408,431,422,421,40,3100
Albany - Bunbury,9,8,2008,2007,2007,2011,77586517,86954433,306,307,307,317,13,1037
Albany - Geraldton,4,4,2011,2011,2010,2009,62198234,105559977,574,583,578,576,5,387
Port Kembla - Esperance,1,1,2010,2010,2010,2010,36295234,56706846,1740,1740,1740,1740,3,214
Esperance - Albany,22,20,2007,2008,2007,2012,144576246,170296064,226,250,244,252,26,2029
Adelaide - Brisbane,4,4,2010,2010,2008,2008,124278540,181947518,1574,3696,2739,2742,26,1997
Brisbane - Gladstone,11,9,2010,2010,2011,2011,84422038,133834735,471,906,587,586,21,1570
Geelong - Withnell Bay,2,2,2007,2007,2006,2006,194267200,335816795,2611,2611,2634,2637,18,1367
Koolan - Port Hedland,2,2,2009,2009,2009,2009,13402943,17854903,558,558,578,579,4,274
Port Alma - Gladstone,2,2,2012,2012,2012,2012,2842197,3341869,89,89,89,89,1,75
Withnell Bay - Broome,10,8,2010,2009,2010,2010,37453813,40969426,498,874,698,724,19,1434
Broome - Henderson,2,2,2008,2008,2008,2008,26446622,33266316,1268,1268,1273,1274,6,437
Henderson - Adelaide,5,5,2010,2010,2011,2011,133175972,195276158,1426,1433,1431,1429,19,1432
Port Adelaide - Newcastle,5,5,2005,2005,2002,2002,87249325,134262065,1064,1072,1084,1084,14,1054
Newcastle - Mooloolaba,13,12,2008,2007,2007,2007,110246002,159225860,440,449,452,454,17,1318
Portland - Port Kembla,8,7,2006,2005,2003,2003,97681963,149427276,665,685,679,678,18,1388
Newcastle - Mackay,11,11,2007,2007,2009,2009,212762627,330553226,911,980,940,943,27,2076
Geelong - Port Melbourne,50,17,2011,2011,2010,2010,54541562,90648415,50,160,122,129,44,3364
Melbourne - Point Henry,2,1,2011,2011,2011,2011,609285,848081,69,69,69,69,1,62
Milner Bay - Port Dalrymple,13,13,2011,2011,2011,2011,1092076428,1929170073,2660,2678,2678,2678,96,7428
Cairns - Airlie,19,11,1999,2001,2000,1999,460680320,48403890,287,320,325,322,129,9961
Airlie - Tea Gardens,1,1,2009,2009,2009,2009,449813,479095,903,903,903,903,2,149
Tea Gardens - Eden,1,1,2009,2009,2009,2009,159662,170056,321,321,321,321,1,103
Eden - Boyer,1,1,2009,2009,2009,2009,1176860,1253472,2363,2363,2363,2363,18,1335
Boyer - Port Arthur,1,1,2009,2009,2009,2009,55179,58771,111,111,111,111,4,311
Port Arthur - Spring Bay,33,3,1999,2003,2003,1999,5616182,3838804,158,217,192,146,20,1487
Spring Bay - Hobart,42,4,1998,2006,2011,2007,24270151,11168253,90,2132,738,287,39,2960
Darwin - Milner Bay,55,15,2013,2010,2013,2013,428423394,697209851,560,1215,1505,1587,83,6304
Chermside - Koolan,1,1,2009,2009,2009,2009,24664880,32535776,2566,2566,2566,2566,7,517
Eden - Port Melbourne,3,3,2005,2005,2000,2001,36146142,40539557,401,448,507,500,6,478
Port Hedland - Fremantle,4,4,2010,2010,2010,2010,63787160,96045629,1023,1029,1037,1039,9,666
