port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Guanta - Carupano,2,2,2006,2006,2006,2007,88643,38677,105,105,105,105,0,38
Punta Guaranao - Chiquinquira,1,1,1980,1980,1980,1980,154259,467236,892,892,892,892,9,664
Maracaibo - Guanta,4,4,2009,2009,2011,2011,18008924,26385052,551,595,570,571,4,289
Catia La Mar - Jose Terminal,1,1,1996,1996,1996,1996,15270330,25401518,539,539,539,539,5,422
Amuay (Bahia De Amuay) - Puerto Cumarebo,1,1,1996,1996,1996,1996,7006490,11654987,247,247,247,247,3,229
Puerto Cumarebo - Catia La Mar,1,1,1996,1996,1996,1996,10586425,17610049,374,374,374,374,2,119
Puerto Cabello - Bajo Grande,1,1,2010,2010,2010,2010,8142273,12905298,387,387,387,387,2,130
El Guamache - El Palito,2,1,2004,2004,2004,2004,24200120,39562680,433,433,433,433,7,573
Carupano - Sucre,2,2,2006,2006,2004,2005,1803384,1181849,1750,1750,654,472,4,299
Puerto La Cruz - Guiria,5,2,2004,2002,2005,2003,2500908,2889780,265,250,251,253,5,369
Guiria - Carupano,6,2,1999,1996,2000,2000,739121,381853,246,246,333,330,1,110
Carupano - Puerto Carenero,2,1,2001,2001,2001,2001,341725,174053,452,452,452,452,0,36
Bajo Grande - Petrozuata,1,1,2002,2002,2002,2002,12815268,14993940,764,764,764,764,3,206
Petrozuata - El Guamache,33,9,2008,2011,2006,2006,120636530,148150567,218,258,309,311,33,2538
La Salina - Jose Terminal,27,6,2006,2008,2007,2007,289671170,343183422,584,591,614,615,64,4892
La Salina - Petrozuata,9,6,2006,2008,2007,2007,98775772,117533182,598,625,628,632,20,1490
Puerto De Hierro - Puerto La Cruz,1,1,2002,2002,2002,2002,15979039,28334935,268,268,268,268,7,564
Isla De Margarita - Guanta,6,3,2009,2005,2002,2006,1820882,1641331,312,1056,458,359,5,356
Maracaibo - Bachaquero,76,6,2011,2005,2012,2012,23108582,26963876,198,205,399,410,41,3105
Bachaquero - Bajo Grande,12,3,2004,2004,2010,2010,1495213,1838818,169,127,300,299,3,226
Bachaquero - Las Piedras,1,1,2011,2011,2011,2011,145775,176666,202,202,202,202,0,15
Las Piedras - Puerto Cumarebo,1,1,2011,2011,2011,2011,72887,88333,101,101,101,101,0,9
Puerto Cumarebo - Puerto Cabello,1,1,2011,2011,2011,2011,97261,117871,135,135,135,135,0,11
Puerto Cabello - Catia La Mar,4,3,2011,2011,2010,2010,6530133,7529955,260,551,330,330,4,312
Puerto Cabello - Isla De Margarita,1,1,2011,2011,2011,2011,268103,324917,371,371,371,371,0,25
Maracaibo - Lagunillas,5,4,1992,1987,2009,2009,2276920,2741774,125,458,942,952,7,532
La Guaira - Sucre,8,4,2001,2006,1993,1992,9377525,12690845,414,370,1149,1524,17,1282
Guiria - Puerto Cabello,1,1,2011,2011,2011,2011,1016004,1231307,1407,1407,1407,1407,2,173
Isla De Margarita - Sucre,2,2,2003,2003,2001,2001,350601,470765,140,140,108,105,0,19
El Guamache - Guiria,7,3,2015,2016,2015,2015,677668,423111,186,232,203,199,2,157
Lagunillas - Cabimas,12,4,1991,1987,1975,1973,431886,606743,119,172,217,258,22,1662
Lagunillas - La Salina,5,3,1991,1988,1985,1979,388603,450158,383,592,498,418,5,371
Boca Grande - Matanzas,3,2,2008,2006,2009,2009,26297360,41955603,303,355,327,326,8,595
El Tabiazo - Maracaibo,3,2,1995,2000,1994,1994,250803,99890,277,291,295,296,2,138
Bachaquero - Cabimas,10,3,1993,1995,1990,1993,241556,207974,103,129,131,162,2,128
Cabimas - San Lorenzo,2,2,1994,1994,1991,1993,23842,10998,55,55,56,56,0,3
La Salina - Bachaquero,3,3,1994,1994,1994,1994,598516,640976,134,131,176,180,1,69
Cabimas - Maracaibo,4,2,1992,2000,1989,1989,391223,156231,187,187,344,345,3,260
Lagunillas - Bachaquero,9,4,1998,2000,2004,2000,185584,167415,112,74,31,48,2,143
Cabimas - El Tabiazo,2,2,1999,1999,2009,2009,57524,26776,98,98,99,105,0,28
Puerto Cumarebo - Petrozuata,2,2,2010,2010,2013,2013,103548706,195425794,463,463,494,495,225,17436
El Guamache - La Guaira,25,8,2004,2006,1997,2000,29913646,31609636,195,215,207,206,24,1850
El Guamache - Puerto Cabello,3,3,2012,2012,2007,2007,2349205,2620470,242,363,274,276,1,98
Puerto La Cruz - Sucre,20,3,1995,1998,2005,2007,5615884,8716222,59,72,87,91,78,5915
Sucre - Punta Cardon,2,1,1994,1994,1994,1994,1260521,1996048,444,444,444,444,4,290
Puerto La Cruz - Punta Guaranao,7,7,2005,2005,2005,2005,106861436,175292126,524,1740,675,638,194,14802
Independencia - Puerto La Cruz,1,1,1994,1994,1994,1994,295228,467496,208,208,208,208,1,86
La Guaira - Jose Terminal,1,1,2000,2000,2000,2000,1127827,1504314,182,182,182,182,0,25
Punta Guaranao - El Palito,3,3,2006,2006,2008,2008,71718343,120578108,471,810,947,946,14,1083
El Guamache - Pertigalete,16,4,2015,2010,2015,2014,523153,222651,88,100,122,123,5,413
Pertigalete - Guanta,8,5,2013,2012,1996,1995,2140536,1557929,94,2414,779,1036,4,325
Pertigalete - Puerto Cabello,3,2,2016,2016,2016,2016,187995,75145,236,224,228,228,1,65
La Guaira - Chichiriviche,1,1,1998,1998,1998,1998,1916834,2629444,114,114,114,114,1,41
Independencia - Puerto Cabello,2,2,2012,2012,2011,2011,6606843,7467603,477,477,359,360,5,381
Puerto Cabello - Puerto Cabello,2,1,2007,2007,2007,2007,50800007,60190161,1652,1652,1652,1652,11,838
Punta De Piedras - Guiria,1,1,2005,2005,2005,2005,673949,960036,192,192,192,192,0,19
Guiria - Punta Cardon,2,2,2000,2000,1996,1996,70101070,128413578,578,578,844,849,45,3495
Puerto La Cruz - Palua,1,1,1979,1979,1979,1979,1457387,2861362,954,954,954,954,46,3491
Palua - Guanta,4,2,1995,1990,1998,1998,12247805,15957837,613,594,611,610,4,318
Palua - Guayana City,4,3,1996,2001,1988,1986,19865740,31564904,140,248,177,170,21,1620
