port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Burghead - Wallsend,1,1,2013,2013,2013,2013,850351,537645,581,581,581,581,0,33
Great Yarmouth - Orford,8,3,2003,1998,2005,2005,4989874,4932161,70,93,158,160,4,306
Thorpeness - Southwold,2,2,2012,2012,2012,2012,6452385,1994450,82,82,105,104,0,31
Southwold - Great Yarmouth,3,3,2010,2010,2009,2009,4184962,3338040,190,169,203,208,2,173
Great Yarmouth - Felixstowe,7,4,2003,1998,2008,2008,9305904,6965616,187,207,323,330,6,465
Leith - Saint Abbs,1,1,1999,1999,1999,1999,579178,518351,98,98,98,98,0,2
Saint Abbs - Holy Island,1,1,1999,1999,1999,1999,426919,382082,72,72,72,72,0,2
Holy Island - Leith,1,1,1999,1999,1999,1999,14244523,12748523,2409,2409,2409,2409,5,380
Leith - Bruray Out Skerries,2,1,1999,1999,1999,1999,9483791,8487776,802,802,802,802,5,366
Flushing - Hound Point Terminal,4,4,2011,2011,2011,2011,388564068,750878086,868,853,838,837,47,3497
Aberdeen - Birsay,4,3,2010,2010,2011,2012,8453906,9360034,339,569,514,592,5,369
Scrabster - Pierowall,4,1,2011,2011,2011,2011,2885356,3238261,176,176,165,165,2,126
Scrabster - North Ronaldsay,5,5,2003,2003,2006,2007,7583504,6769659,306,347,361,356,4,279
Belfast - Neath,1,1,1996,1996,1996,1996,944953,1275990,507,507,507,507,0,27
Plymouth - Ardyne,1,1,2005,2005,2005,2005,5893250,9059669,698,698,698,698,1,111
Torpoint - Steynton,2,2,1990,1990,2004,2004,1908982,2891394,296,296,222,220,1,69
Torpoint - Campbeltown,3,2,1998,1995,2004,2005,10172394,15223384,584,705,589,584,8,580
Torpoint - Brodick,2,1,2005,2005,2005,2005,14889954,22890263,881,881,881,881,6,447
Cowes - Brodick,1,1,2005,2005,2005,2005,4857854,7467959,575,575,575,575,2,179
Brodick - Ardyne,1,1,2005,2005,2005,2005,2373445,3648687,281,281,281,281,1,39
Faslane - Torpoint,2,2,1995,1995,2004,2005,6887831,10121126,853,853,780,774,5,385
Torpoint - Bembridge,1,1,2005,2005,2005,2005,1313353,2019012,156,156,156,156,1,111
Campbeltown - Bembridge,1,1,2005,2005,2005,2005,4549913,6994563,539,539,539,539,2,165
Ipswich - Dagenham,2,2,2012,2012,2015,2015,1773801,2465466,126,126,139,137,0,35
Warrenpoint - Renfrew,2,2,2004,2004,2003,2004,985487,1451438,168,168,168,166,0,24
Portland Uk - Castletown,6,5,2003,2002,2000,2003,1025709,1028976,57,66,45,47,3,235
Invergordon - Longhope,1,1,2011,2011,2011,2011,2989982,1716736,358,358,358,358,1,89
Longhope - Scapa Bay,1,1,2011,2011,2011,2011,1754927,1007613,210,210,210,210,1,51
Gourdon - Johnshaven,2,2,2010,2010,2010,2010,20330571,11887157,1255,1255,1239,1248,7,511
North Ronaldsay - Montrose,3,3,2012,2012,2012,2012,7239914,4346422,220,263,280,275,4,267
Dundee - Port Clarence,1,1,1993,1993,1993,1993,179866,289582,130,130,130,130,0,8
Port Clarence - Hatston,1,1,1993,1993,1993,1993,385189,620149,279,279,279,279,0,11
Hatston - Southwold,1,1,1993,1993,1993,1993,635190,1022646,460,460,460,460,0,16
Dundee - Kings Lynn,1,1,1993,1993,1993,1993,345716,556598,250,250,250,250,0,8
Lochaline - Runcorn,5,4,1998,1999,1999,1998,2093305,3030757,253,258,261,260,1,60
Runcorn - Pembrey,1,1,1993,1993,1993,1993,337891,543999,244,244,244,244,0,9
Avonmouth - Plymouth,1,1,1993,1993,1993,1993,340684,548496,247,247,247,247,0,8
Plymouth - Keyhaven,1,1,1993,1993,1993,1993,146479,235828,106,106,106,106,0,3
Keyhaven - Cowes,2,2,1998,1998,2003,2003,920547,608121,221,221,264,170,0,31
Cowes - Tilbury,2,2,1999,1999,2000,2000,715125,1040143,202,202,202,202,0,17
Tilbury - Burntisland,2,2,1994,1994,1993,1993,591926,976061,402,402,393,394,1,55
Tees - Largo,1,1,1993,1993,1993,1993,168143,270708,122,122,122,122,0,4
Largo - Montrose,1,1,1993,1993,1993,1993,67002,107872,48,48,48,48,0,5
Montrose - Flamborough,1,1,1993,1993,1993,1993,231522,372747,168,168,168,168,0,6
Flamborough - Kings Lynn,1,1,1993,1993,1993,1993,118110,190155,85,85,85,85,0,3
Shoreham - Dysart,5,3,1991,1990,1991,1991,3225435,5039447,437,461,451,451,1,94
Avonmouth - Portscatho,1,1,1993,1993,1993,1993,286754,461669,207,207,207,207,0,11
Portsmouth - Ellesmere,1,1,1993,1993,1993,1993,644792,1038106,467,467,467,467,0,20
