port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Lavrio - Hydra,3,2,1999,2004,2010,2011,5637741,9806870,120,120,78,77,1,48
Perama - Leonidion,1,1,1990,1990,1990,1990,4243336,6902045,963,963,963,963,1,77
Vassiliki - Othoni,2,2,1996,1996,2002,2002,2045374,2932646,274,274,293,299,1,40
Salamina - Kali Limenes,3,1,1997,1997,1997,1997,45631506,51068717,314,314,340,340,8,613
Sitia - Kali Limenes,8,6,2006,2005,2013,2013,50141230,56512055,153,283,285,289,12,928
Agios Nikolaos - Kali Limenes,1,1,1997,1997,1997,1997,10033801,11229376,225,225,225,225,2,153
Navplio - Thessaloniki,1,1,1985,1985,1985,1985,442846,542557,355,355,355,355,0,9
Diafanion - Agnontas,1,1,1985,1985,1985,1985,670426,821379,537,537,537,537,0,13
Folegandros - Kali Limenes,1,1,1992,1992,1992,1992,387748,352282,2915,2915,2915,2915,2,130
Kali Limenes - Chania,1,1,1992,1992,1992,1992,419548,381173,3154,3154,3154,3154,2,138
Chania - Methana,2,1,1992,1992,1992,1992,1971831,1791473,7413,7413,7413,7413,9,656
Chania - Piraeus,3,2,1994,1995,1995,1995,202624,171986,502,560,503,492,1,81
Kissamos - Chania,1,1,1992,1992,1992,1992,63853,58013,480,480,480,480,0,22
Pachi - Chania,1,1,1992,1992,1992,1992,135886,123457,1022,1022,1022,1022,1,53
Chania - Sifnos,1,1,1992,1992,1992,1992,25988,23611,195,195,195,195,0,9
Limni - Agria,1,1,2000,2000,2000,2000,27536,29010,332,332,332,332,0,9
Agria - Agiokampos Larisas,2,1,2000,2000,2000,2000,108731,114551,655,655,655,655,1,43
Malessina - Limni,1,1,2000,2000,2000,2000,20765,21876,250,250,250,250,0,9
Limni - Agiokampos Larisas,1,1,2000,2000,2000,2000,18982,19998,229,229,229,229,0,6
Chalkis - Limni,1,1,2000,2000,2000,2000,39898,42034,481,481,481,481,0,21
Platania - Skiathos,4,4,1997,1997,1999,2000,2850930,4096231,1093,1081,432,402,3,246
Skiathos - Agiokampos Larisas,2,1,2000,2000,2000,2000,52365,55168,315,315,315,315,0,13
Agiokampos Larisas - Orei,1,1,2000,2000,2000,2000,4792,5049,58,58,58,58,5,386
Orei - Agria,3,2,1997,1998,1996,1998,1087587,210722,1386,1214,1069,1215,0,31
Skiathos - Politika,1,1,2000,2000,2000,2000,64474,67926,777,777,777,777,0,23
Xirokambion - Karystos,1,1,1965,1965,1965,1965,521217,346941,201,201,201,201,0,9
Ormos Panormou - Skyros,1,1,2006,2006,2006,2006,348592,591476,177,177,177,177,0,6
Mastichari - Perama,1,1,1999,1999,1999,1999,3510818,1286227,7194,7194,7194,7194,2,159
Mesta - Chalkis,1,1,1991,1991,1991,1991,3465954,5404483,1073,1073,1073,1073,2,132
Corinth - Perama Geras,1,1,1965,1965,1965,1965,35416,25650,241,241,241,241,0,14
Agria - Heraclio,2,1,2009,2009,2009,2009,7534471,8732756,349,349,349,349,2,175
Keratsinion - Trikeri,1,1,2009,2009,2009,2009,3269604,3789603,303,303,303,303,1,51
Trikeri - Volos,5,4,1997,1997,1998,2000,4766539,3074937,701,639,263,169,4,327
Volos - Iraklion,1,1,2009,2009,2009,2009,7202509,8347999,667,667,667,667,1,109
Keratsinion - Magoula,1,1,2009,2009,2009,2009,3715983,4306975,344,344,344,344,1,64
Magoula - Larimna,1,1,2009,2009,2009,2009,2133290,2472569,198,198,198,198,0,36
Larimna - Orei,1,1,2009,2009,2009,2009,2245568,2602704,208,208,208,208,0,36
