int_arr_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Prosotsani,1,1,2008,2008,2008,2008,3318376,3884789,631,631,631,631,0,36
Politika,9,9,2002,2002,2005,2004,62028076,103547129,409,730,1025,1043,15,1125
Katapola,2,2,1989,1989,1988,1988,6750917,9537285,1480,1480,1207,1300,3,199
Agios Kirykos,5,5,1989,1989,1991,1991,12393860,15657072,748,862,810,827,3,206
Porto Lagos,9,8,1996,1996,1996,1997,11974376,14974981,514,4943,576,521,26,1923
Ithaki,10,10,1990,1990,1996,1997,117155822,200540339,807,1082,1453,1490,27,2093
Thymaina,7,7,1992,1992,1993,1992,27544510,45633602,628,752,752,801,6,480
Ormos Aliveriou,2,2,1994,1994,2009,2009,26024569,42191275,898,898,1059,1059,4,304
Tavros,5,5,1998,1998,2008,2008,28741568,39771433,670,1014,1030,1100,16,1197
Katerini,2,2,2010,2010,2011,2011,907691,192089,1482,1482,1237,1316,3,200
Serifos,34,10,1996,1996,2010,2006,178522105,66171871,133,843,1968,1301,15,1125
Ammouliani,3,3,1991,1991,2004,2004,769034,275153,1368,1132,891,1081,14,1030
Kardamaina,7,7,1994,1994,2007,2007,46343494,71344548,521,559,793,796,7,503
Leonidion,7,7,2001,2001,2004,2003,48732990,69162874,2005,1717,1490,1510,13,962
Eratini,2,2,2005,2005,2009,2009,41874792,69594317,1259,1259,1306,1307,5,376
Palaia Epidavros,4,4,2001,2001,2002,2002,52469643,70865788,1699,1402,1309,1327,12,908
Itea,7,7,2007,2007,2012,2012,30043617,39772824,631,562,637,639,7,504
Aigio,8,8,1998,1998,2004,2006,80855358,118103472,1082,1119,871,907,66,4945
Aktio Vonitsas,6,6,1993,1993,1995,1994,60309237,91383163,1354,1452,1814,1822,9,716
Astypalea,27,27,1996,1996,2005,2005,478878779,708761201,733,1180,978,1011,59,4527
Koilas Ermionidos,1,1,2005,2005,2005,2005,17428187,31991879,277,277,277,277,6,487
Port Vathy (Vathy),3,3,2007,2007,2009,2009,1088907,1366363,827,855,537,504,1,71
Xirokambion,7,7,1988,1988,2001,1994,101298192,25817077,651,818,1547,781,21,1588
Ormos Panormou,7,6,1994,1992,2002,2002,33239141,44900769,778,766,1067,1064,6,426
Moni Vatopediou,6,6,1996,1996,1993,1992,9635329,13882540,1429,1534,1157,1165,5,398
Vouliagmeni,12,12,2002,2002,2007,2007,110530996,138858081,579,772,487,506,19,1442
Galatas Troizinas,3,3,2001,2001,1990,1990,7379955,2208587,967,11425,8191,11559,34,2559
Agia Marina,11,10,1995,1996,2007,2008,111599398,186131186,954,1235,1848,1891,15,1131
Kato Achaia,6,6,1989,1989,1987,1986,8242433,10049422,1160,5141,1405,1291,17,1304
Leros,4,4,2003,2003,1999,1999,333522735,603702851,6008,5999,3899,3992,32,2494
Ierissos,1,1,1987,1987,1987,1987,1158472,1655718,26941,26941,26941,26941,16,1196
Spetses,15,11,2001,1999,2006,2001,121393572,64918624,589,828,556,640,26,2000
Preveza,9,9,2000,2000,2000,1999,71090755,109393206,479,753,843,828,16,1207
Glyfa Fthiotidas,5,5,1996,1996,1995,1994,9647729,13189427,892,1268,591,597,6,437
Oia Kyklades,3,2,1989,1991,1990,1990,26580097,40987192,2380,3332,3265,3252,9,676
Aidipsos,3,3,2002,2002,2009,2008,53505574,39801102,18908,22371,7531,4563,44,3305
Klima,4,4,1990,1990,1993,1994,14847185,22580405,1081,1138,1045,1051,4,321
Glossa,4,4,1992,1992,1995,1995,11597874,15794123,535,554,534,507,8,630
Agia Roumeli,5,5,2002,2002,2016,2016,872806931,1655117049,1132,2139,4457,4732,35,2688
Astros,8,8,2002,2002,2008,2008,209571879,361736003,871,1124,1143,1133,22,1669
Kasos,16,15,1998,1998,2009,2009,342242425,503787601,464,1055,1577,1536,45,3397
Yerakini,1,1,1986,1986,1986,1986,317986,602788,261,261,261,261,0,7
Koufonisi,2,2,1992,1992,1991,1991,6557025,7990924,1221,1221,1348,1178,2,163
Agios Konstantinos,1,1,1983,1983,1983,1983,103404,61189,213,213,213,213,0,35
Eleftheres,4,4,1989,1989,1990,1990,3521928,5661410,11737,12077,1616,1448,33,2514
Nea Artaki,1,1,1988,1988,1988,1988,396288,872225,22016,22016,22016,22016,10,781
Naoussa,1,1,1986,1986,1986,1986,36352,65152,982,982,982,982,0,37
Agia Efimia,1,1,1981,1981,1981,1981,4497364,6923908,577,577,577,577,1,92
Trypiti,2,2,1994,1994,1998,1994,5832173,5068485,46018,46018,49010,44428,59,4425
Nea Playia,5,4,2004,2004,2007,2007,89706240,165149300,291,783,546,560,16,1190
Pissaetos,2,2,1986,1986,1985,1985,3679902,5270520,708,708,744,746,1,80
Assos,6,6,1995,1995,1996,2001,20038763,27409595,911,1314,877,842,6,435
Ermioni,1,1,1998,1998,1998,1998,4301775,6200856,394,394,394,394,1,81
Artemis,3,3,1997,1997,2000,2000,21438555,27634492,1162,1149,1116,1120,5,352
Ouranoupoli,3,3,1993,1993,1992,1990,466393,330288,530,2256,703,1080,4,327
Souflion,1,1,2007,2007,2007,2007,419538753,745441873,6797,6797,6797,6797,31,2418
Magoula,3,3,1998,1998,2007,2007,482444721,854945953,1254,3217,7096,7202,40,3105
Moutsouna,2,2,1988,1988,1996,1996,7327121,12788272,572,572,280,279,2,115
Menidi,1,1,1970,1970,1970,1970,67096,53130,304,304,304,304,0,13
Atalandi,1,1,2006,2006,2006,2006,5610518,9808558,1876,1876,1876,1876,1,94
Agistri,2,2,1986,1986,1987,1987,12009295,13929290,2627,2627,3216,3509,5,388
Edipsos,1,1,2012,2012,2012,2012,142020494,227926253,5798,5798,5798,5798,26,1985
Skopelos,1,1,1976,1976,1976,1976,6780630,10087222,1840,1840,1840,1840,2,116
Skaramagas,4,4,2004,2004,2007,2007,9353866,13005691,638,642,664,651,4,293
Erythres,1,1,1987,1987,1987,1987,14397248,23592323,644,644,644,644,1,67
Eginion,1,1,2013,2013,2013,2013,58381656,88457055,2513,2513,2513,2513,6,434
Pyli,1,1,1987,1987,1987,1987,16782185,16908760,415,415,415,415,1,74
