port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Nicaro - Nueva Gerona,1,1,2010,2010,2010,2010,3621816,4784661,1223,1223,1223,1223,1,78
Cienfuegos - Bahia De Sagua De Tanamo,2,1,2010,2010,2010,2010,3855028,5092750,651,651,651,651,1,74
Mariel - Nueva Gerona,3,2,2009,2008,2008,2008,7917546,10309991,320,436,324,327,2,122
La Coloma - Havana,1,1,2017,2017,2017,2017,33073,15924,175,175,175,175,0,10
Varadero - Caibarien,1,1,2017,2017,2017,2017,16837,8107,89,89,89,89,0,5
Caibarien - Havana,1,1,2010,2010,2010,2010,624664,1080605,1288,1288,1288,1288,7,555
Casilda - Havana,1,1,2014,2014,2014,2014,3107481,425766,608,608,608,608,2,128
Jucaro - Tunas De Zaza,2,1,1976,1976,1976,1976,671684,238186,2382,2382,2382,2382,54,4080
Havana - Guayabal,2,2,2008,2008,2008,2008,8947200,14207349,747,747,746,745,4,268
Puerto Padre - Puerto De Pastelillo,2,1,2007,2007,2007,2007,3978393,6428623,170,170,170,170,1,39
Havana - Nicaro,3,1,2006,2006,2006,2006,86061767,127365721,1130,1130,2497,2497,18,1392
Nicaro - Caibarien,1,1,2006,2006,2006,2006,6974906,10322400,607,607,607,607,1,84
Caibarien - Cardenas,1,1,2006,2006,2006,2006,2837289,4199000,247,247,247,247,0,34
Cardenas - Havana,1,1,2006,2006,2006,2006,27309708,40416561,2377,2377,2377,2377,10,755
Sagua La Grande - Caibarien,1,1,2002,2002,2002,2002,6330441,10181792,320,320,320,320,0,22
Caibarien - Bufadero,1,1,2002,2002,2002,2002,19153642,30806449,968,968,968,968,1,86
Matanzas - Cayo Coco,2,1,1987,1987,1987,1987,4806077,7223563,1204,1204,1204,1204,3,199
