Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Cornwall,37,35,634,956,1998,2000,2009,2010,182,1274,1546,1556,21,180,331,330,22,39,76,76,100.9,7683,7831,460083,1370430,1982132,12435,56577,73146
Bald Rock,34,26,2546,1783,2004,2004,2005,2009,955,1467,1658,1890,73,133,196,358,28,45,90,68,362.7,27545,28074,934336,4675200,5545173,27480,141159,170103
Port Hawkesbury,32,13,1647,2668,1994,1997,1991,1991,1296,1293,1449,1464,120,125,160,161,42,59,42,42,147.4,11216,11431,693286,1830283,2165436,21665,89352,108333
Bayside,31,22,710,943,2001,2001,1997,1997,1252,2080,2154,2049,190,230,225,221,68,75,100,103,202.3,15356,15651,1546146,3579215,4252036,49876,126666,145985
Dalhousie,30,24,291,449,1989,1992,2003,2003,223,636,604,609,24,57,403,403,8,22,35,36,37.3,2828,2883,209011,541123,791354,6967,29327,37229
Saint Ignace,28,27,2110,3401,2010,2010,2009,2009,3255,3654,3587,3606,306,356,413,415,56,79,92,93,254.5,19468,19842,1548338,3545673,4993676,55298,207520,258788
Picton,28,9,19,29,1997,1979,2003,2003,73,86,89,89,9,13,11,11,20,18,25,25,3.9,294,300,14690,39491,58948,525,2271,2936
Sidney,27,15,133,189,1976,1982,2007,2012,217,523,840,886,18,63,191,192,15,64,34,38,28.8,2170,2212,99368,257788,306616,3680,11690,13718
Beresford,27,26,1471,2440,2011,2011,2012,2012,2767,2475,2279,2258,238,293,303,307,46,83,75,75,177.0,13530,13789,746869,2279793,2974310,27662,129422,161793
Esquimalt,27,12,698,1178,1981,1995,2014,2014,305,972,1232,2895,49,117,459,506,18,51,118,130,58.5,4460,4545,289498,759790,878330,10722,34275,41733
Little Current,25,6,26,14,1982,1985,1991,1996,133,170,211,214,14,20,28,22,9,13,14,20,10.6,795,810,27738,73320,108266,1110,3569,4977
Welland,25,22,139,216,1997,1997,2000,2001,239,315,322,323,25,33,46,46,16,30,44,44,19.0,1428,1455,112017,260799,355065,4481,16469,20420
Toronto,24,21,121,174,2000,1999,2008,2008,268,356,375,380,40,60,57,57,14,30,35,37,17.8,1339,1364,99237,246174,348535,4135,15939,20255
Port Simpson,23,5,2,1,1980,1978,1982,1981,170,408,327,364,31,50,55,58,14,361,165,165,8.5,641,653,10198,22589,25658,443,1042,1235
Port-Daniel - Gascons,23,9,901,1508,2009,2009,2010,2010,1132,2327,1914,1978,114,354,386,401,134,184,219,224,107.3,8136,8292,579045,1324484,1641433,25176,90362,108656
Amherstburg,22,15,182,272,1984,1989,2002,2002,136,679,853,832,15,59,444,441,12,561,177,191,56.0,4234,4315,134509,355105,530747,6114,25924,33391
Sainte Victoir,22,19,1690,2842,2008,2008,2008,2008,1701,2356,2208,2179,180,227,258,254,49,71,56,56,256.0,19376,19748,1984106,4088783,5216625,90187,248566,307624
Port Alberni,21,14,1348,2163,1997,2001,2013,2013,4322,3531,4683,4711,413,354,468,469,65,83,107,107,132.7,10217,10413,891169,2572856,3883993,42437,204278,267043
Oka Sur Le Lac,21,17,787,1202,2002,2001,2007,2008,3089,2741,3087,3099,258,250,280,282,31,63,75,77,140.0,10676,10881,720301,2014545,2759312,34300,136614,173375
Matane,21,21,825,1180,2006,2006,2007,2007,2923,3005,2552,2593,217,249,378,385,24,38,53,55,173.9,13310,13566,490932,1632495,2362015,23378,125571,168240
Sombra,19,14,56,101,1979,1974,1980,1980,128,168,161,159,20,24,35,35,15,42,24,23,11.1,833,849,35852,99987,131226,1887,7802,9977
Corner Brook,19,12,600,673,2000,1998,1998,2001,1204,1763,1746,1786,115,152,170,179,34,51,59,66,126.0,9564,9748,288064,1235383,1777100,15161,92641,123961
Stewart,17,17,1372,2127,2012,2012,2012,2012,4543,4369,4229,4191,405,393,438,439,34,86,105,107,153.8,11850,12078,977868,2532047,3672954,57522,242029,307057
Odessa,17,3,14,19,1989,1992,1989,1992,51,236,104,100,8,26,27,27,22,26,24,25,2.8,213,217,25270,59181,74854,1486,4848,6100
Arnold'S Cove,16,12,2379,4354,2006,2006,2007,2007,2314,3078,2521,2511,270,299,315,314,38,56,61,61,255.0,19561,19936,2230084,4641046,5287214,139380,355644,443102
Aguathuna,16,16,1608,2711,2011,2011,2012,2012,2723,2920,2834,2899,260,280,327,334,28,64,54,55,145.1,11122,11336,1011333,2286707,2814222,63208,219730,263527
Sydney,16,14,1474,1834,2000,2001,2001,2002,2736,2617,2209,2659,219,232,211,243,21,33,49,65,210.3,16057,16366,882386,2808012,3251814,55149,210999,240604
Coley'S Point,15,11,414,615,1996,1996,2005,2008,2992,4272,4064,4193,487,572,606,606,195,402,160,81,93.2,7073,7209,365178,1031960,1189164,24345,83934,101806
Pond Inlet,14,10,557,720,2001,2002,2009,2013,1504,1914,2304,2969,194,206,257,277,10,34,63,85,124.3,9480,9662,222346,929478,1249835,15882,78812,101135
Saint-Anthony,13,4,151,142,2004,1997,2002,2004,1333,1839,1502,1423,89,244,136,112,62,49,59,61,46.6,3574,3642,302438,747342,845581,23264,59345,66706
Goulais Bay,12,12,51,107,1976,1976,1972,1971,320,301,299,320,33,31,37,37,11,23,25,24,9.9,741,755,49186,127049,177943,4099,16223,20716
Arichat,11,11,8980,17504,2009,2009,2012,2012,12139,8931,10414,10558,982,866,1138,1140,15,20,15,15,453.8,35096,35770,3980349,7925048,9122032,361850,1026246,1187514
St Zotique,11,9,270,389,2002,2000,2005,2005,3480,2760,3450,3461,274,256,333,329,33,37,39,40,65.9,5019,5116,236903,799403,1064840,21537,99502,127842
Leamington,11,5,6,5,1962,1964,1964,1968,723,252,119,64,81,71,277,107,16,12,71,30,7.7,579,590,93149,190839,240593,8468,19914,26228
Spragge Harbor,10,6,22,33,1973,1980,1995,1995,65,174,150,153,8,24,43,43,8,12,13,13,2.8,207,211,13989,33971,49006,1399,5664,7080
Chemainus,10,6,92,149,1974,1976,2007,2007,220,882,3613,3859,40,97,379,380,8,43,171,172,13.2,1014,1033,75195,152264,190937,7519,23461,27710
Midland,10,2,38,48,1986,1991,1976,1969,301,285,302,296,35,32,33,32,19,15,16,15,7.3,551,561,22940,74478,128918,2294,11208,15909
Clarkson,9,7,168,244,1989,1988,2007,2006,228,1204,1211,1193,30,128,349,348,29,31,66,66,44.5,3375,3440,267888,760445,913340,29765,95448,112688
Mooretown,9,9,42,73,1985,1985,1992,1990,167,268,326,307,22,31,41,38,44,70,21,17,5.8,434,442,30184,73753,94603,3354,12351,15153
Cowichan Bay,9,9,1882,3494,2005,2005,2010,2010,5039,4550,5049,5056,510,464,528,528,52,77,82,82,138.1,10661,10865,712489,2090863,2388967,79165,361558,441904
Port Dover,8,7,14,20,1989,1992,1995,1995,140,138,130,126,24,25,25,24,18,33,32,34,2.7,202,206,13849,32905,43449,1731,5719,7071
Kingsville,8,8,12,20,1982,1982,1970,1972,77,120,100,88,25,37,41,37,34,267,135,151,7.8,584,595,10204,26537,36005,1276,4843,6075
Batchawana Bay,8,6,38,83,1974,1973,1973,1973,340,327,338,335,36,39,41,42,12,20,26,23,5.4,402,410,42833,91991,120756,5354,17711,21451
Gold River,7,5,384,648,2005,2000,2016,2016,549,2304,2570,2537,101,218,372,367,44,50,87,86,32.7,2520,2568,284009,630500,856326,40573,147684,179473
Ucluelet,7,5,73,55,1989,1989,2001,2003,181,1303,518,397,22,210,608,529,14,157,52,60,30.9,2368,2413,250735,562850,640806,35819,86071,102004
Squamish,7,7,691,983,2009,2009,2005,2005,4349,2882,3238,3170,350,263,351,349,17,32,19,20,67.6,5188,5287,375358,1328606,1949971,53623,310836,422156
Sayward,7,6,8,6,1989,1984,2007,2007,215,2712,2946,3433,44,204,961,972,42,322,1599,1619,16.6,1247,1271,164375,386375,516198,23482,60318,81340
Walpole Island,7,7,14,24,1982,1982,1978,1977,86,159,180,184,38,56,37,36,22,34,23,22,2.7,201,205,11571,29698,37454,1653,5712,7264
Port Hardy,6,5,7,3,1969,1971,1984,1983,288,947,1318,1252,58,115,155,166,14,47,17,17,5.4,408,415,24230,51592,58343,4038,9293,10925
Lowbanks,6,6,33,53,1998,1998,1998,1999,229,283,281,288,30,29,31,31,12,31,46,49,4.8,362,369,22413,54293,77140,3736,15008,18736
Canso,6,5,1496,2828,1998,1999,2005,2005,2199,3781,5095,5315,250,392,992,1014,38,38,23,22,93.2,7174,7312,656939,1429681,1637783,109490,342304,403188
Saint-Pascal,6,5,252,354,2008,2008,2008,2008,2876,2539,1980,1819,226,238,243,232,65,73,62,59,55.6,4236,4317,179486,483612,643140,29914,117612,152292
Rimouski,6,6,372,597,2008,2008,2008,2007,3187,3117,3037,3040,261,264,270,272,46,101,162,171,52.0,3988,4064,374652,926741,1206872,62442,211470,261758
Cardinal,6,5,178,278,1992,1999,2006,2006,1706,2058,2284,2370,152,184,295,295,20,30,30,30,21.5,1634,1665,161389,451900,628423,26898,107850,135324
Riviere Du Loup,6,6,288,409,2004,2004,2011,2011,3234,2774,3242,3239,248,218,260,258,82,286,70,70,40.7,3107,3167,167975,482513,696330,27996,132106,172191
Bedford,6,5,290,454,2011,2011,2011,2011,1581,1973,1936,1951,118,226,297,303,36,39,42,43,44.2,3369,3434,136196,683569,787826,22699,133932,163176
Pointe-Claire,6,5,105,159,1993,1999,2004,2004,173,1358,1372,1351,26,130,293,292,20,107,208,216,25.6,1967,2005,54107,204474,278095,9018,49162,62421
Oshawa,6,6,22,31,2002,2002,2010,2010,234,264,313,328,46,49,54,55,6,20,27,28,3.3,251,255,17984,49361,73449,2997,12716,16460
Owen Sound,5,3,172,26,1974,1978,1974,1977,250,8176,6186,895,30,1361,3944,3220,10,126,350,287,78.6,5900,6013,133227,329757,407359,26645,58244,54527
Port De St Pierre,5,5,135,89,2003,2003,2002,2001,2274,9346,2681,2136,183,738,1032,632,49,714,1033,678,44.2,3331,3395,185773,441844,529015,37155,104217,127367
Contrecour,5,4,856,983,1999,2000,1996,1997,4462,4295,4036,4078,282,306,277,284,16,38,28,31,106.4,8156,8313,739759,2093544,2426834,147952,478085,565655
Saint Jean,4,4,2828,5510,2012,2012,2013,2013,10066,9028,10932,11080,900,868,984,988,11,11,12,12,148.5,11462,11682,1295932,2630040,3035074,323983,923202,1067112
Grise Fiord,4,3,34,6,1985,1983,1984,1982,1005,1158,990,1095,96,125,115,139,15,15,14,13,14.6,1117,1139,22195,136851,267131,5549,33291,58724
Lockeport,4,4,11,9,2000,2000,2004,2002,989,904,799,743,122,125,88,80,49,69,54,49,3.5,266,271,31487,85492,119023,7872,25173,34341
Pelee I North Wharf,4,4,12,23,1978,1978,1980,1979,171,157,152,155,14,14,14,14,140,482,815,1005,13.7,1026,1046,11398,28736,37736,2850,10085,12825
Havre St Pierre,4,4,214,369,2008,2008,2010,2010,2689,2684,2688,2686,250,280,318,324,21,29,33,34,24.2,1853,1889,106561,333276,458133,26640,135272,175510
Harbor Grace,4,4,287,486,2002,2002,2006,2006,2193,2177,2514,2568,256,263,262,262,86,286,145,136,40.3,3052,3111,264247,549736,620654,66062,177404,211640
Courtright,4,2,8,10,1985,1985,2000,1999,74,108,113,112,9,12,17,17,10,14,12,12,1.0,75,77,4094,11366,17665,1024,4822,6250
Ile Aux Coudres,4,4,144,211,2003,2003,2012,2012,2949,2539,3205,3209,336,473,307,306,81,81,79,79,30.2,2304,2348,62722,301963,395150,15680,105049,137253
Killarney,3,1,0,0,1976,1976,1976,1976,125,125,163,163,13,13,39,39,3,3,24,24,0.8,61,62,7354,17389,23283,2451,6330,8546
Chebogue Point,3,3,62,82,2005,2005,2004,2004,379,616,585,729,23,48,70,80,9,11,13,15,8.4,636,648,32987,131567,149088,10996,50285,59756
Glace Bay,3,3,1269,2384,2009,2009,2007,2007,3785,6138,8118,8999,648,609,935,966,22,29,22,23,101.1,7820,7970,627194,1386872,1581425,209065,616887,713098
Nain,3,3,128,207,2015,2015,2014,2014,2583,1823,1452,1370,243,211,276,271,11,19,21,22,12.5,958,977,84249,200398,279850,28083,110420,136566
Parry Sound,3,1,7,10,1943,1943,1943,1943,189,189,214,214,19,19,22,22,13,13,16,16,1.2,88,90,4150,11520,17904,1383,6516,8446
Twillingate Harbor,3,2,172,282,2006,2007,2006,2006,1963,1987,1995,1995,155,180,192,192,5,19,24,24,21.2,1631,1662,186963,536844,608861,62321,222927,263778
Sillery,3,3,239,403,2009,2009,2007,2007,3367,2996,2862,2895,257,250,253,254,21,20,17,17,29.1,2222,2265,223181,525888,667365,74394,236014,294482
Lunenburg,3,2,4,1,2015,2016,2014,2015,311,195,225,50,23,21,37,32,5,8,14,12,1.7,127,130,2330,12437,26651,777,4289,8167
Fraser Mills,3,1,0,0,1958,1958,1958,1958,465,465,392,392,56,56,58,58,15,15,17,17,1.2,89,91,5576,13186,17655,1859,4799,6480
Lower Lakes Terminal,3,2,7,11,1983,1989,2007,2008,69,200,293,332,8,8,6,6,28,28,28,28,1.2,94,95,4971,13363,20179,1657,7307,9395
Little Bras D Or,2,2,152,250,2010,2010,2009,2009,2769,2769,2752,2744,249,249,249,248,178,178,165,155,15.7,1212,1235,111368,220418,273389,55684,177767,206688
North Sydney,2,2,576,1059,2014,2014,2017,2017,7421,7421,10134,10701,658,658,1085,1101,20,20,3,3,42.3,3270,3333,222874,665357,779102,111437,520231,642479
Charlottetown,2,2,55,32,2008,2008,2009,2006,941,941,974,772,68,68,73,57,7,7,8,5,9.3,697,710,16338,130157,166536,8169,61019,73472
Digby,2,2,88,150,2016,2016,2016,2016,3114,3114,2944,2954,316,316,319,318,76,76,88,87,12.2,923,940,106293,299563,393738,53146,196471,241375
Queen Charlotte,2,2,1,0,1982,1982,1982,1982,479,479,479,479,45,45,45,45,22,22,22,22,1.2,93,95,5573,6829,6929,2787,4268,5219
Herschel Island,2,2,182,230,2006,2006,2009,2012,4088,4088,4049,3999,400,400,378,346,59,59,62,67,52.1,4021,4098,258511,732146,810069,129256,410275,479808
Stephenville,2,2,62,109,1985,1985,2013,2013,971,971,1719,1723,175,175,312,312,96,96,111,111,5.6,422,430,22927,66894,76747,11464,51680,63277
Voisey'S Bay,2,2,131,206,2009,2009,2009,2009,3043,3043,3049,3034,266,266,261,267,34,34,36,33,31.3,2410,2456,88203,207876,294253,44101,172530,213731
Forest,2,2,5,8,1977,1977,1980,1979,138,138,159,153,18,18,19,18,14,14,14,14,0.6,47,48,3261,9052,14069,1630,7681,9955
Minto,2,2,318,364,2016,2016,2018,2018,5165,5165,7064,7133,1592,1592,3049,3054,1038,1038,118,115,54.0,4161,4241,304421,1089484,1183291,152211,559335,657083
Saint-Shotts,2,2,415,746,2002,2002,2002,2002,2705,2705,2711,2713,276,276,276,276,309,309,306,306,94.9,7159,7297,272943,514302,579368,136472,358369,432916
Springdale,2,2,69,86,2010,2010,2010,2010,2769,2769,2807,2800,208,208,209,209,18,18,16,16,15.2,1167,1190,32426,118396,174813,16213,97005,132470
Tahsis,2,2,33,55,1992,1992,2016,2016,816,816,1433,1493,90,90,160,161,21,21,34,34,2.3,180,184,24970,49451,61192,12485,39650,46084
Les Mechins,2,2,50,65,2010,2010,2010,2010,2124,2124,2202,2200,216,216,207,208,21,21,24,24,11.5,880,897,24637,89958,132823,12319,73705,100651
Summerside,2,2,81,123,2008,2008,2006,2006,1966,1966,1766,1706,280,280,278,279,72,72,62,64,9.1,691,704,52164,129136,188484,26082,107940,135710
Bowen Island,2,2,42,64,2013,2013,2013,2013,783,783,740,705,75,75,87,82,16,16,19,18,3.7,284,289,27044,65904,95279,13522,54965,68788
Seal Cove,2,2,1,1,1996,1996,1996,1996,1305,1305,1305,1305,176,176,183,188,252,252,293,320,3.8,288,294,18034,42646,57101,9017,23284,31437
Tadoussac,2,2,236,332,2012,2012,2012,2012,3407,3407,3346,3386,349,349,339,355,36,36,34,37,29.7,2273,2317,159289,579748,658462,79644,328583,390522
Campbell River,2,2,0,0,1968,1968,1967,1967,321,321,319,314,48,48,54,53,6,6,4,5,0.6,47,48,1611,3809,5099,805,2079,2808
Liverpool (Brooklyn),1,1,4,1,1985,1985,1985,1985,1597,1597,1597,1597,69,69,69,69,250,250,250,250,1.1,84,86,6910,14178,15278,6910,15376,17362
Goose Bay,1,1,55,81,2013,2013,2013,2013,3776,3776,3776,3776,446,446,446,446,0,0,0,0,12.1,927,945,30441,111150,164114,30441,182137,248726
Dingwall,1,1,39,60,2009,2009,2009,2009,4704,4704,4704,4704,722,722,722,722,148,148,148,148,14.1,1079,1100,71874,204241,241925,71874,225287,264104
Coppermine,1,1,0,0,1992,1992,1992,1992,1686,1686,1686,1686,248,248,248,248,1,1,1,1,1.0,74,75,1619,3591,4083,1619,3810,4517
Pangnirtung,1,1,5,2,1988,1988,1988,1988,792,792,792,792,85,85,85,85,7,7,7,7,1.3,101,103,12566,25782,27782,12566,27961,31572
Lantzville,1,1,0,0,1924,1924,1924,1924,109,109,109,109,27,27,27,27,21,21,21,21,0.1,6,7,315,642,809,315,733,966
Lower East Pubnico,1,1,565,170,1988,1988,1988,1988,13308,13308,13308,13308,904,904,904,904,18,18,18,18,36.4,2802,2856,171989,758288,878175,171989,653731,703558
Cape Ray,1,1,109,137,2014,2014,2014,2014,2640,2640,2640,2640,190,190,190,190,9,9,9,9,17.5,1354,1380,108702,289207,324832,108702,318170,367969
Port Mcnicoll,1,1,0,0,1944,1944,1944,1944,231,231,231,231,34,34,34,34,15,15,15,15,0.1,10,11,280,620,705,280,658,780
Fortune,1,1,1,0,1998,1998,1998,1998,1191,1191,1191,1191,1801,1801,1801,1801,138,138,138,138,3.0,224,229,1961,3993,5030,1961,4559,6010
Kingston,1,1,1,1,2011,2011,2011,2011,63,63,63,63,7,7,7,7,7,7,7,7,0.3,20,20,1278,3631,4301,1278,4006,4696
Rankin Inlet,1,1,87,145,2017,2017,2017,2017,2904,2904,2904,2904,224,224,224,224,49,49,49,49,12.2,941,959,28005,205091,236466,28005,241839,297292
"Bayside, Charlotte",1,1,24,24,1992,1992,1992,1992,3113,3113,3113,3113,209,209,209,209,349,349,349,349,14.0,1058,1078,71355,155915,175624,71355,152057,164176
Borden,1,1,31,4,2011,2011,2011,2011,958,958,958,958,68,68,68,68,6,6,6,6,5.1,386,393,9203,76177,101587,9203,63561,75566
Lady Franklin Point,1,1,12,5,1986,1986,1986,1986,3262,3262,3262,3262,481,481,481,481,8,8,8,8,6.1,472,481,36075,74017,79758,36075,80272,90639
