Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Dhamra Port,213,203,18324,33738,2010,2010,2010,2010,1719,2047,2062,2069,155,229,291,289,91,116,130,130,1522.5,117917,120181,8902697,21707905,25517974,41797,156074,187111
Tuticorin,159,18,20,23,1996,1999,1996,1993,427,482,513,507,75,158,159,148,73,141,146,133,47.6,3575,3643,194930,486712,665329,1226,3384,4658
Okha,148,131,17589,30381,2006,2007,2007,2007,1319,2429,2391,2519,126,242,414,426,20,111,56,51,1539.2,119099,121386,11854814,27194369,31233325,80100,245895,299676
New Mangalore,144,114,9814,15191,2008,2008,2008,2008,1849,1980,1966,1999,197,227,259,259,38,46,54,53,1247.0,96509,98362,7018744,22278763,24242206,48741,196176,254281
Kattupalli,123,55,7047,8054,2008,2007,2009,2010,1444,1667,1509,1492,116,197,136,135,18,35,25,27,930.4,71997,73380,6452516,17373361,19715004,52459,156181,181234
Karaikal,120,119,8078,14594,2009,2009,2011,2011,1637,2013,2060,2051,144,185,264,262,70,92,80,80,747.5,57804,58914,4000099,10959719,13352976,33334,144244,178335
Garden Reach,115,53,2017,2711,2006,2006,2007,2007,1785,2191,1968,1920,159,216,253,252,60,71,99,93,537.5,41232,42024,3746885,11322804,13386379,32582,108723,130045
Jaigad,103,99,22818,43363,2011,2011,2011,2011,2550,3295,3507,3545,231,309,445,449,83,85,91,91,1381.4,106955,109009,9864531,21966195,25525274,95772,306927,363281
Jafrabad,95,92,8951,14986,2006,2006,2009,2009,2543,2482,2519,2562,225,255,305,300,29,66,55,57,804.3,61948,63137,4504423,12926148,14442668,47415,192915,241343
Navlakhi,87,86,9120,16219,2011,2011,2012,2011,2898,2930,2975,2981,353,395,430,431,96,106,108,108,829.2,64230,65463,5021689,11740511,14046705,57721,214191,255055
Falta,82,60,1441,2139,2007,2007,2006,2006,1725,1790,1958,1988,154,232,388,407,45,98,99,102,362.2,27754,28287,2410727,6911734,8428614,29399,97657,118572
Alang,56,55,3312,3922,1997,1997,2001,2000,2344,2419,2440,2339,316,382,296,304,26,52,44,46,520.3,36799,37505,3591689,10201302,11715766,64137,211472,276020
Karwar,54,30,313,459,1993,1998,1993,1992,1317,1276,1332,1334,140,150,158,156,62,87,78,80,121.7,9248,9426,1379040,1389844,1708074,25538,72203,93125
Dwarka,49,49,4891,8054,2006,2006,2008,2008,2709,2239,2197,2300,229,250,323,343,27,66,74,78,489.1,37880,38607,4289218,9177533,10993436,87535,242828,296535
Bhavnagar,45,43,2698,4510,2001,2001,2005,2006,1225,2612,2267,2273,223,342,474,479,112,188,167,171,322.1,24814,25291,2086288,5169212,6163203,46362,161106,199602
Port Pipavav,42,31,779,1108,2002,2001,1998,1996,1263,1604,1505,1588,164,228,258,284,28,37,34,32,181.4,13891,14158,949626,2504290,2933915,22610,87679,112477
Porbandar,41,35,2024,3343,2009,2008,2009,2009,1117,1801,1935,1994,119,185,244,252,80,93,83,86,204.6,15816,16119,1682303,3702800,4692599,41032,132864,161774
Navabandar,41,39,2080,2541,1996,1996,1999,1999,1166,1741,1722,1795,209,381,365,422,12,36,40,43,282.1,20493,20887,1988758,5878876,7107386,48506,173625,230523
Cuddalore,35,8,655,820,2004,2006,2005,2005,2617,2437,2494,2475,209,259,229,228,35,103,56,56,162.8,12521,12761,758063,2120060,2420597,21659,106758,140760
Positra,33,32,8222,15404,2005,2005,2005,2005,2647,3163,3494,3637,229,291,617,631,18,34,78,81,578.6,44795,45655,5292521,10885041,12131757,160379,444129,549623
Kattupalli Port,30,28,2313,2139,2007,2008,2008,2008,1546,1930,2117,1684,140,161,221,165,19,37,33,36,205.8,15925,16231,1401029,4564673,5199239,46701,162750,192246
Jakhau,28,27,1699,2915,2008,2008,2010,2010,2014,2084,2229,2233,195,199,310,308,129,147,182,183,189.4,14650,14931,1277302,2847130,3498109,45618,154190,182080
Beyt,27,25,6424,12112,2006,2007,2005,2004,1505,2562,3498,3642,189,259,873,893,21,53,87,89,441.5,34197,34854,3807929,7335143,8244450,141034,386019,471260
Muldwarka,27,25,1729,2497,2004,2003,2007,2007,1749,2316,2251,2562,238,288,286,321,18,74,98,116,202.6,14903,15190,1680840,4169616,4955995,62253,201063,251840
Ranpar,27,14,792,1139,2011,2013,2013,2014,1682,2537,2307,2326,115,214,234,232,43,90,123,141,140.9,10858,11067,611107,1655140,1898342,22634,106561,136101
Port Blair,25,21,320,432,2007,2005,2009,2009,1007,1262,1289,1271,93,141,180,197,53,110,179,88,75.1,5716,5825,335200,879739,1167871,13408,48367,60684
Alleppey,22,13,575,1003,2004,2003,2011,2012,535,1484,1304,1370,58,153,180,179,9,27,11,10,55.3,4245,4327,476217,1208555,1379232,21646,69687,84743
Dighi,21,21,1971,3358,2007,2007,2007,2006,2305,2120,2450,2602,213,256,385,415,59,134,574,643,188.7,14596,14876,1260365,2768364,3238417,60017,187297,226840
Kanyakumari,20,19,1504,2661,2006,2006,2005,2005,572,1473,1738,1713,176,185,243,240,7,12,19,20,73.0,5642,5751,805291,2054726,2225046,40265,139496,177812
Dabhol,16,15,7578,6132,2011,2011,2011,2011,5006,4530,4811,4828,372,319,398,399,26,26,28,28,941.6,56368,57451,1437722,10694059,8891345,89858,808948,1256694
Mandvi,15,14,1108,1594,2004,2005,2006,2007,1169,2175,2191,2545,92,182,494,574,10,17,25,28,114.2,8839,9009,1251483,2747903,3404384,83432,232726,283199
Dharamtar,15,15,2108,3877,2012,2012,2013,2013,2454,2547,3385,3451,220,234,321,326,132,218,335,345,175.6,13601,13862,988290,2102465,2371496,65886,222077,271212
Panaji,13,12,953,1722,2011,2012,2012,2012,1245,2056,1848,1831,103,183,236,233,156,187,214,216,89.3,6911,7044,511217,1349702,1580460,39324,146207,174721
Nindakara,11,8,551,989,2006,2006,2011,2011,769,1243,1403,1433,95,128,161,160,9,29,6,5,38.0,2938,2994,472466,878341,1077332,42951,115081,141788
Nagercoil,11,10,182,289,2002,2002,2008,2008,385,801,987,1030,48,84,216,217,3,40,16,12,20.7,1599,1630,138516,332009,389725,12592,44099,53476
Mangrol,8,8,545,915,2006,2006,2004,2005,2027,1949,1619,1673,167,200,245,255,21,49,19,18,45.7,3539,3607,370153,879879,1079719,46269,149720,180901
Azhikal (Azhikkal),8,8,790,1336,2009,2009,2008,2008,2669,3729,4771,4881,354,437,733,738,6,8,10,10,83.5,6459,6583,709199,1671190,2029242,88650,285575,342145
Uran,7,7,213,226,2007,2007,2010,2010,1365,1517,2605,2632,343,739,165,160,160,188,12,10,33.4,2573,2622,353804,844759,1029755,50543,132691,164349
Vijaydurg,7,7,954,1530,2007,2007,2003,2002,2118,2131,2857,3017,237,230,248,262,3,9,5,5,73.0,5637,5745,594896,1334953,1547118,84985,252423,313031
Kollam,7,7,1161,1061,2004,2004,2001,2002,1604,2527,4347,2836,156,288,557,516,3,26,2,3,219.2,13306,13562,313676,1749477,1598801,44811,312472,465624
Nagapattinam,6,6,195,303,2006,2006,2007,2007,1635,2694,2937,2943,153,276,571,570,78,65,37,36,36.1,2769,2822,188995,563810,739346,31499,123887,152733
Tumkur,4,4,892,1722,2000,2000,2003,2003,476,1490,2531,2550,61,139,374,375,140,195,42,41,39.9,3092,3152,414014,701002,733854,103503,281995,352669
Veraval,3,3,111,140,1999,1999,1998,1998,3191,3879,3425,3341,355,409,399,375,11,22,23,20,26.4,2030,2069,70480,231045,303538,23493,134657,180669
Ponnani,3,3,40,67,2004,2004,2010,2010,2016,1890,1811,1811,372,276,385,384,2,7,6,7,6.9,528,538,54280,146186,208391,18093,75911,97191
Munger,3,3,256,492,2006,2006,1999,1999,408,719,1015,1011,63,221,501,500,18,18,12,12,12.6,978,997,120547,212418,229177,40182,110384,138063
Malpe,3,3,291,410,2002,2002,1997,2000,2128,2930,2986,2692,165,298,387,334,55,57,75,81,26.1,2016,2054,203160,543308,690308,67720,245849,319760
Thane,3,3,383,359,1995,1995,2003,2004,3249,3149,3289,3530,222,269,266,298,216,160,208,180,64.4,4097,4176,111335,577999,585390,37112,254850,374119
Wada,3,3,6,10,1996,1996,2010,2010,158,159,159,160,16,29,19,18,43,41,71,72,0.9,69,70,5821,12922,16801,1940,6144,7596
Ratnagiri,3,3,334,630,2003,2003,2012,2012,2425,2398,2621,2628,249,388,241,239,0,4,10,10,22.8,1758,1792,248402,563712,697464,82801,242791,302122
Mahe,3,3,144,236,2003,2003,1999,1999,660,982,1129,1133,61,268,504,498,7,68,132,131,15.4,1191,1214,125045,275638,304606,41682,106380,132675
Bedi,2,2,63,103,2001,2001,2000,1999,2392,2392,1979,1897,240,240,231,219,4,4,5,5,7.7,595,607,43090,110465,150000,21545,89795,113546
Quilon (Kollam),2,2,191,266,2002,2002,2001,2002,2424,2424,2291,2334,268,268,254,269,130,130,121,132,30.5,2358,2403,130400,468023,531343,65200,264963,314594
Madurai,2,2,400,766,2000,2000,2003,2003,5020,5020,5047,5043,411,411,639,639,78,78,22,22,31.2,2414,2460,156015,457949,523152,78007,356458,435639
Sikkim,1,1,197,363,1998,1998,1998,1998,3454,3454,3454,3454,1168,1168,1168,1168,7,7,7,7,22.1,1708,1741,187771,395428,435447,187771,461192,576435
Jodhpur,1,1,31,40,2002,2002,2002,2002,1132,1132,1132,1132,65,65,65,65,7,7,7,7,4.0,309,315,33825,121862,132292,33825,122168,142610
Rameshwaram,1,1,38,62,1996,1996,1996,1996,712,712,712,712,52,52,52,52,11,11,11,11,2.8,217,221,31848,67070,73857,31848,78224,97771
Beypore,1,1,12,15,1991,1991,1991,1991,272,272,272,272,31,31,31,31,0,0,0,0,1.4,110,112,5544,20242,29888,5544,33170,45297
Lapanga,1,1,145,251,1995,1995,1995,1995,5511,5511,5511,5511,588,588,588,588,11,11,11,11,8.4,653,665,111840,221351,274547,111840,357040,415126
Ernakulam,1,1,394,660,2005,2005,2005,2005,14473,14473,14473,14473,230,230,230,230,899,899,899,899,60.1,4653,4743,127278,932098,1074691,127278,1099111,1351132
Tadri,1,1,4,7,2008,2008,2008,2008,234,234,234,234,21,21,21,21,65,65,65,65,0.5,41,42,2756,7652,11892,2756,12985,16830
Morbi,1,1,19,32,2003,2003,2003,2003,683,683,683,683,55,55,55,55,135,135,135,135,3.4,261,266,28710,68943,77773,28710,87364,102168
Khodiyar,1,1,95,146,2008,2008,2008,2008,11114,11114,11114,11114,909,909,909,909,52,52,52,52,22.5,1729,1762,174729,496525,588137,174729,547687,642055
Calicut (Kozhikode),1,1,9,12,1999,1999,1999,1999,352,352,352,352,25,25,25,25,2,2,2,2,1.3,100,101,10028,36127,39219,10028,36218,42278
Dhamara,1,1,38,55,2008,2008,2008,2008,6714,6714,6714,6714,694,694,694,694,15,15,15,15,8.9,678,691,88156,273021,348229,88156,303170,391230
Orissa,1,1,8,13,2011,2011,2011,2011,230,230,230,230,16,16,16,16,586,586,586,586,2.3,174,178,5841,11561,14339,5841,18648,21681
Toranagallu,1,1,333,280,2019,2019,2019,2019,19912,19912,19912,19912,2611,2611,2611,2611,9,9,9,9,10.8,808,824,105825,386400,570523,105825,633177,864665
