Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Jeju,284,226,15290,23509,2004,2005,2008,2008,1187,2118,2996,3427,92,172,439,472,16,49,99,114,1547.9,119520,121814,9605164,28759784,31827803,33821,121521,152052
Mokpo,273,261,23611,34172,2006,2006,2009,2009,1294,2383,3242,3373,129,213,487,547,16,67,75,80,2112.3,161006,164097,12712593,36438261,42912540,46566,170666,206946
Donghae,260,164,21345,29963,2001,2004,2008,2008,827,2495,3511,3110,103,250,515,502,54,93,95,119,2390.6,163590,166731,8143595,29032326,30469536,31322,156822,210377
Hwasun,226,211,17300,25290,2006,2006,2009,2009,1132,1995,2976,3097,104,191,547,616,8,36,87,87,1614.4,119954,122257,8761048,26702784,29831633,38766,152039,194798
Seongsan,214,206,20179,31682,2006,2006,2009,2009,1275,2223,3033,3350,118,209,471,502,12,44,71,77,1685.5,128261,130724,11142486,30552702,35159270,52068,178564,216993
Namwon,211,202,15662,23765,2006,2006,2010,2010,1162,1930,2471,2769,116,206,464,493,12,49,79,87,1331.2,102762,104735,8946158,24449214,28419515,42399,145609,176046
Masan,179,130,6670,6605,2004,2004,2009,2009,694,1440,1661,2153,73,195,321,379,9,28,16,19,753.4,57988,59101,4631762,15196066,16572754,25876,88195,105733
Anjeong,148,140,23739,24158,2006,2006,2007,2008,1359,2793,4348,4045,124,251,893,811,9,44,51,56,3100.8,200185,204028,7910774,37136492,35447366,53451,308122,441297
Tonghae,145,113,7998,14035,2002,2004,2006,2006,968,2035,2374,2439,89,193,429,435,43,95,160,164,732.6,56659,57747,4238969,11189130,13449383,29234,118564,145829
Suwon,144,58,6875,8737,2013,2010,2012,2012,1238,2635,2227,2358,92,213,453,487,13,33,34,38,1104.2,85270,86907,5574673,21571267,23279259,38713,166547,211176
Jinhae,128,107,5506,3046,2005,2005,2007,2007,857,1837,2151,1846,66,164,301,255,14,48,23,43,599.8,46150,47036,3228361,11317821,13785398,25222,90956,106726
Kwangyang,86,82,7362,11846,2004,2005,2008,2009,1520,2364,3388,3757,138,284,570,576,8,47,74,81,831.8,64208,65441,3860448,10396853,12784894,44889,164202,200328
Gunsan,80,78,5851,7392,2003,2004,2012,2012,1348,2494,3693,3713,127,258,440,427,9,52,143,197,611.0,44716,45574,3258274,10810607,12016519,40728,170015,221492
Gohyeon,68,59,6501,8305,2006,2006,2011,2011,950,2168,2534,2850,99,214,628,597,31,73,68,61,715.0,53811,54844,3041056,10174859,10998687,44721,189955,244419
Bupyong/Incheon,52,37,500,758,1995,1997,2013,2014,442,1216,2049,2142,52,145,459,441,32,43,55,57,80.1,6122,6240,492317,1069393,1312556,9468,29113,34750
Bucheon,42,39,1617,2596,2006,2006,2012,2012,1039,2111,3403,3457,140,218,439,441,41,56,83,85,179.1,13811,14076,1260789,3260452,4525019,30019,122180,154926
Mukho,26,23,907,1591,2001,2003,2009,2009,797,1830,2103,2138,83,234,780,782,85,82,127,127,95.0,7328,7469,841870,1765009,2226755,32380,102725,122657
Sokcho,25,18,65,94,1994,1994,1998,1999,384,853,611,548,47,90,126,99,37,133,209,195,29.3,2217,2259,148811,296783,360775,5952,14237,17266
