Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Janghang,476,317,32287,54464,2008,2006,2008,2007,615,1845,2610,3216,69,190,494,517,33,82,93,100,2482.0,187169,190762,16015879,42915645,49910295,33647,122151,149356
Dangjin,309,239,42291,62145,2005,2005,2006,2006,1039,2316,3750,3834,102,206,626,601,35,63,136,144,3981.3,275110,280392,16300641,51581505,55094923,52753,213926,275584
Tongyeong,295,262,12605,17630,2005,2005,2009,2009,854,1570,2071,2140,88,157,367,378,25,63,104,126,1246.5,95908,97750,7796779,23413100,27683559,26430,99293,122008
Jeju,276,207,10583,17328,2004,2005,2008,2008,687,1461,2344,2732,64,149,389,414,23,51,115,117,1114.3,85047,86680,6552108,17707961,20493777,23740,83773,103477
Donghae,261,181,20202,31966,2002,2004,2009,2009,929,2839,3148,3080,109,290,516,525,34,109,115,126,1992.6,144585,147361,9250440,27126873,30257708,35442,152518,194176
Mokpo,243,233,19031,26800,2006,2006,2011,2012,1165,2139,2875,2995,124,227,503,541,30,75,141,162,1902.2,144613,147390,10705832,30563647,35519729,44057,156950,192342
Hwasun,223,201,12079,17530,2006,2006,2009,2008,926,1518,2145,2245,93,152,328,341,23,69,83,91,1242.7,94402,96214,7481800,20039034,22905731,33551,113457,141225
Namwon,200,189,11198,17973,2006,2006,2009,2009,1108,1793,2009,2394,111,191,455,479,26,75,255,292,1203.8,92351,94125,6954072,17590616,20607973,34770,120469,148197
Masan,195,138,6027,4480,2003,2004,2007,2007,637,1410,1329,1432,62,136,277,280,15,56,36,62,623.5,47984,48905,4294879,13812376,15981991,22025,73141,86444
Seongsan,191,182,15272,22935,2007,2007,2009,2009,1145,2063,2684,2775,109,198,390,389,29,65,72,71,1318.0,100375,102303,8417431,23513932,27442464,44070,155246,188622
Anjeong,143,133,16176,16340,2006,2006,2009,2009,1096,2271,3243,3042,108,199,612,588,30,66,191,172,1921.4,125547,127957,6083158,26822959,26162440,42540,227911,321345
Jinhae,134,115,3845,2716,2004,2005,2007,2008,688,1381,1461,1370,66,123,278,218,22,64,103,173,463.9,35673,36358,2366248,7838692,9819160,17659,66416,80257
Tonghae,126,101,6193,10886,2002,2004,2009,2009,780,2096,2304,2372,110,260,610,615,48,113,176,178,573.1,44231,45080,3766243,8856778,10887653,29891,110147,132352
Gunsan,107,107,5030,7739,2004,2004,2011,2011,1061,1678,2626,2594,117,162,385,395,33,65,94,107,496.7,37610,38332,3234766,10029749,11724636,30231,119634,148533
Suwon,86,46,1733,1950,2010,2008,2006,2007,338,975,837,802,40,83,177,171,18,49,177,203,267.7,20632,21028,1700903,5192943,5890809,19778,65513,77006
Kwangyang,83,79,6259,8877,2005,2005,2007,2009,1151,1887,2989,2924,121,165,362,337,23,58,62,69,494.6,37394,38112,3056510,9097825,10563939,36825,140478,171362
Gohyeon,77,65,7960,8406,2007,2007,2016,2016,594,1814,2627,2254,73,194,934,830,33,70,72,84,804.4,57582,58688,2890808,12522931,12366237,37543,204492,292414
Bupyong/Incheon,50,39,554,828,1995,1997,2008,2010,2694,2600,1690,1624,397,298,375,342,23,129,79,66,148.6,11250,11466,675696,1565008,1887263,13514,40778,49396
Bucheon,35,33,304,481,2008,2007,2013,2014,437,607,743,740,69,120,247,246,63,61,78,79,42.3,3245,3307,259159,750884,1056022,7405,32799,42779
Sokcho,28,24,340,415,1996,1995,2000,2000,1029,2443,993,1939,146,360,343,364,54,100,44,52,97.3,7415,7558,500026,1030988,1311273,17858,45584,56771
Mukho,28,27,1939,3383,2004,2005,2010,2010,740,2766,3701,3757,78,291,707,710,54,105,132,132,172.1,13295,13550,1571007,3230668,4100033,56107,183952,216957
