port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Shanwai - Tianjin Xin Gang,8,7,2013,2013,2012,2012,312328679,539134488,897,1133,1269,1318,28,2194
Zhuhai - Shekou,12,11,2006,2005,2004,2004,15172691,17503889,144,738,111,99,10,721
Shekou - Zhongshan,17,5,2013,2010,2011,2012,8056793,785741,853,1772,1370,1303,13,948
Zhongshan - Jinguzhou,20,4,2014,2010,2014,2014,17760175,1894202,1785,1695,2623,2657,29,2170
Zhoushan - Anqing,4,2,2007,2007,2006,2006,4569341,6111412,88,133,172,172,2,148
Anqing - Tongling,29,18,1995,1998,1996,1999,21740799,33581941,47,68,54,51,15,1159
Qianwan - Huizhou,9,9,2005,2005,2007,2008,814162352,1501219654,1254,1428,1403,1397,77,5938
Zhenhai - Rongcheng,27,8,2004,2004,2006,2006,35164937,28387133,1762,1959,2311,2101,61,4596
Zhenjiang - Tianjin,7,7,2009,2009,2007,2008,124834608,195943776,835,667,797,805,13,985
Shipai - Tianjin Xin Gang,1,1,2010,2010,2010,2010,778721,1051749,61,61,61,61,0,15
Tianjin - Gaogang,18,14,2009,2009,2008,2008,211494532,358544676,820,752,770,781,46,3488
Gaogang - Fuling,1,1,2010,2010,2010,2010,19843687,26801115,1556,1556,1556,1556,7,568
Fuling - Guishan,1,1,2010,2010,2010,2010,1132356,1529373,89,89,89,89,1,56
Nansha - Wuhan,2,2,2002,2002,2000,1999,11215929,17158713,237,237,219,216,3,204
Wuhan - Jangjin,5,4,2002,2004,2001,2001,14055429,24770724,63,89,87,91,2,130
Jangjin - Liling,1,1,2010,2010,2010,2010,869469,1174315,68,68,68,68,1,60
Liling - Chiwan,1,1,2010,2010,2010,2010,1365162,1843804,107,107,107,107,0,34
Chiwan - Ezhou,1,1,2010,2010,2010,2010,18839865,25445342,1477,1477,1477,1477,3,220
Ezhou - Jangjin,3,2,2010,2010,2010,2010,25794441,35167509,654,716,881,875,3,230
Maanshan - Chiwan,1,1,2010,2010,2010,2010,864861,1168092,68,68,68,68,0,28
Chiwan - Zhenjiang,1,1,2010,2010,2010,2010,519750,701981,41,41,41,41,1,47
