Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Langarra,62,11,19,21,2010,2006,2009,2009,361,469,346,386,48,107,424,484,10,13,13,15,52.6,3947,4023,87841,601673,294342,1417,3312,4665
Port Lincoln,62,60,897,1272,2009,2009,2011,2013,280,507,467,555,28,51,77,86,41,67,76,90,124.2,9597,9781,506041,1506334,1888029,8162,33800,40608
Albany,57,47,1201,1386,2007,2009,2006,2010,412,625,699,764,38,69,137,184,41,61,48,68,191.4,14797,15081,772251,2459410,2857383,13548,50647,58594
Van Gogh,57,12,286,414,2013,2010,2010,2008,200,598,583,1032,22,168,248,287,20,17,31,28,55.6,4220,4301,1277348,2970894,3881813,22410,57441,76727
Airlie,55,16,2532,260,1995,1999,1997,1996,580,648,648,637,40,47,52,52,8,9,8,8,571.4,44262,45112,1203136,5259126,5646156,21875,83925,83630
Nganhurra,53,16,541,965,2011,2009,2008,2008,205,675,759,832,24,106,330,345,16,42,33,29,71.8,5514,5620,974830,2178611,2672185,18393,46331,60282
Port Arthur,52,3,6,7,1998,2003,2001,1997,114,110,159,142,34,162,45,49,16,10,50,52,15.3,1146,1168,52634,95869,118497,1012,2160,2890
Carnarvon,52,3,15,12,2009,2010,2011,2011,248,485,636,693,44,150,71,68,110,83,342,350,35.2,2641,2692,310853,735073,984223,5978,15436,20841
Cape Cuvier,52,5,52,96,2009,2011,2012,2012,80,384,500,558,10,159,58,54,23,34,52,52,13.0,985,1004,69344,174889,223133,1334,4174,5421
Evans Landing,52,30,708,1190,2010,2009,2011,2011,615,915,1035,1038,110,161,107,106,23,126,39,32,105.7,8110,8266,437978,1805328,1945936,8423,39329,48253
Dalrymple Islet,47,13,141,198,2009,2010,2009,2008,633,982,1226,1256,51,102,198,189,27,37,21,11,61.8,4662,4752,264348,700055,765358,5624,15682,20686
Jervis Bay,44,8,117,95,2015,2008,2009,2006,240,609,293,335,35,97,104,116,16,20,24,25,25.6,1945,1983,155210,370457,405936,3527,9489,10844
Whyalla,44,29,1738,3009,2008,2011,2008,2008,1134,1096,1191,1194,96,101,129,129,145,220,216,223,177.0,13674,13937,1047667,2134792,2618084,23811,77556,91982
Spring Bay,43,6,24,27,1999,2007,2011,2012,90,899,356,316,12,1358,214,172,1,74,17,15,27.9,2095,2135,88029,172104,197147,2047,4608,5849
Cape Flattery Harbor,42,19,218,341,2008,2008,2014,2014,377,508,427,404,38,67,52,44,26,30,41,44,37.5,2848,2903,231183,558246,673434,5504,16878,20634
Koolan,41,9,59,39,1999,2001,2005,2008,241,733,504,1265,28,59,107,173,19,25,47,72,42.2,3183,3245,100250,248700,315978,2445,6597,9076
Skardon River,39,3,4,5,1997,2001,1998,1997,83,239,110,97,11,39,59,33,11,18,17,13,8.3,621,633,26403,141170,90548,677,1695,2357
Abbot Point,38,37,2995,5609,2009,2009,2010,2010,966,1606,1827,1844,82,143,558,562,76,115,116,116,215.9,16722,17043,1254010,3185931,3692662,33000,128337,154447
Eden,37,30,392,274,2002,2004,2003,2008,338,1007,399,500,37,167,93,116,20,91,81,105,109.7,8390,8551,572132,1509072,1816682,15463,45703,55037
Manly,36,11,263,404,2004,2004,2004,2005,1029,746,627,653,42,104,191,210,57,63,40,37,39.2,3004,3062,456882,901365,1166479,12691,32357,41623
Troughton Island,34,5,33,5,1994,1997,1998,1997,335,310,317,318,26,24,27,27,28,28,30,30,29.6,2225,2267,101252,193095,272440,2978,6375,9022
Bulwer,32,6,1133,124,1997,2002,1997,1996,523,479,530,527,41,38,43,43,11,25,8,8,233.7,18101,18448,623281,2697227,2937447,19478,73445,73173
Raffles Bay,31,4,4,6,2012,2013,2013,2013,163,178,193,172,22,22,32,27,3,7,8,7,6.8,511,521,23267,179378,84647,751,1832,2611
Port Giles,31,22,481,641,2008,2007,2006,2007,373,694,786,750,73,83,96,99,54,100,112,145,52.2,4026,4104,314737,834032,1023389,10153,35661,42897
Port Alma,30,25,262,357,2011,2012,2011,2011,731,856,943,920,68,84,180,178,56,79,94,94,65.4,5011,5107,284228,882189,1206542,9474,41263,53025
Hamilton Island,27,14,727,188,1999,2002,1997,1999,565,770,637,1083,41,270,319,1754,8,11,9,14,143.0,11051,11264,310437,2016651,2635102,11498,66520,77889
Port Bonython,27,25,1363,2405,2010,2010,2009,2009,863,1037,1170,1186,123,142,176,178,56,71,80,80,178.3,13811,14076,1204100,2873931,3190594,44596,127248,159533
Hastings,27,26,297,438,2011,2011,2011,2011,514,481,520,503,47,115,452,386,105,118,127,131,75.4,5813,5924,168551,532444,633841,6243,29460,39311
Westernport,27,24,425,704,2011,2011,2012,2012,537,434,468,475,47,54,48,48,34,36,37,37,78.5,5998,6113,257909,955513,1102912,9552,42753,52664
Mosman,27,15,204,291,2000,1997,2005,2005,541,874,1248,1274,63,106,356,357,9,40,4,4,50.8,3884,3959,270250,638450,782809,10009,31917,39227
Wyndham,26,13,387,595,2007,2008,2010,2010,721,986,968,1027,82,90,114,115,12,27,30,29,69.0,5282,5384,327606,1114712,1291801,12600,51826,62474
Bundaberg,25,18,233,352,2008,2009,2009,2009,606,989,1192,1184,54,155,277,237,48,56,62,64,42.6,3249,3312,389778,906710,1136729,15591,47290,57632
Penneshaw,24,15,531,63,1997,2000,1995,1997,464,305,348,261,35,26,40,36,10,16,11,19,133.2,10311,10509,223166,1110521,1258642,9299,40459,42413
Port Douglas,24,12,541,71,1999,2005,1998,2002,322,624,405,472,31,200,74,126,15,11,16,12,159.8,12363,12600,283669,1118259,1215091,11820,42742,45759
Wollongong,23,20,2731,5076,2010,2010,2009,2009,1191,1600,2234,2409,147,162,275,282,54,75,101,103,175.4,13583,13844,1283884,2681321,3176310,55821,166610,195257
Mourilyan Harbour,23,16,445,748,1999,2000,2010,2011,639,1416,2148,2250,89,760,725,734,24,99,56,56,63.9,4899,4993,473657,1161764,1475438,20594,68250,83544
Flinders,21,21,527,734,2007,2007,2005,2006,522,497,517,558,42,58,98,117,5,12,8,8,43.3,3351,3415,386270,936788,1097607,18394,54899,64276
Black Point,20,7,3,3,2010,2008,2010,2012,133,327,223,157,20,49,74,32,3,14,21,7,5.1,381,388,21682,86345,49737,1084,2110,2794
Lake Macquarie,20,19,1377,2550,2009,2010,2013,2013,562,1218,1631,1656,68,154,752,762,15,25,54,54,72.5,5610,5717,660842,1367862,1605112,33042,99759,116413
Bulli,19,15,583,961,2008,2009,2007,2008,591,821,1322,1358,56,80,192,203,20,20,5,5,59.3,4578,4666,357062,852661,988580,18793,59809,70706
Berkeley Vale,18,18,1449,2591,2008,2008,2010,2010,398,1523,1802,1883,68,183,851,861,4,10,21,21,99.4,7701,7849,640585,1501330,1738945,35588,121622,145016
Amrun,18,13,692,1150,2010,2011,2010,2009,1208,957,1259,1236,98,131,112,110,60,72,107,103,71.3,5510,5616,245657,726792,848037,13648,62728,77355
Port Huon,17,3,7,7,2008,2005,2012,2012,160,168,170,164,7,32,21,16,10,20,187,197,5.5,415,423,53312,110553,126227,3136,7054,8501
Bell Bay,17,15,341,525,2012,2012,2013,2013,1236,998,1055,1135,103,96,108,110,171,136,175,181,48.6,3743,3814,238853,605277,841086,14050,59461,75719
Lucinda,16,10,63,102,1999,1999,2009,2009,118,393,511,543,46,797,116,94,14,26,29,30,16.8,1273,1298,71056,170964,227401,4441,14527,18567
Ardrossan,16,10,261,436,2004,2008,2004,2004,358,680,660,685,53,80,91,93,64,83,86,86,28.3,2187,2229,194857,413276,532463,12179,41655,49763
Busselton,15,7,109,24,1995,2003,1998,2005,160,213,205,237,17,16,17,21,10,24,15,35,37.3,2883,2938,47776,268313,327033,3185,16134,18036
Beauty Point,13,5,9,5,1993,2000,2004,2004,509,2925,525,630,67,1258,1620,1916,112,508,1143,1274,28.2,2120,2161,80402,213512,259975,6185,16134,21621
Bingbong,13,13,339,544,2013,2013,2014,2014,1104,1312,1193,1186,131,283,157,155,76,89,90,89,41.9,3220,3282,237689,620507,855966,18284,75530,96314
Maryknoll,12,12,230,230,2010,2010,2010,2010,491,1814,657,446,43,159,523,355,20,332,1396,918,41.5,3148,3209,1923745,4599613,6097354,160312,420293,562331
Welshpool,12,1,2,3,2011,2011,2011,2011,159,159,162,162,20,20,21,21,6,6,9,9,3.0,226,230,9968,76846,36263,831,2027,2890
Port Walcott,12,12,12161,23482,2010,2010,2009,2009,8252,9026,12186,12157,664,841,1499,1495,75,76,88,88,667.1,51672,52665,3632632,9786131,10841058,302719,954900,1182449
Wallaroo,11,11,314,563,2007,2007,2011,2011,666,883,1108,1135,104,225,102,103,82,96,110,109,28.2,2177,2219,148190,413598,517446,13472,59167,73558
Warrnambool,11,6,59,61,2008,2006,2000,1998,205,424,443,463,20,100,122,110,18,13,9,7,10.6,805,820,307205,748875,1000589,27928,76867,102841
Airlie Terminal,11,9,1028,1045,2012,2011,2010,2011,217,1483,3846,3764,49,155,91,122,5,88,469,419,109.3,6711,6840,348429,1654513,1485215,31675,180186,268256
Thursday Island,11,7,83,11,2014,2014,2014,2015,535,1297,610,573,81,114,66,99,17,58,15,27,22.7,1735,1769,87153,315694,417772,7923,27657,35083
Caloundra,10,9,259,348,2005,2005,2009,2010,602,765,729,826,58,94,115,137,9,20,9,5,19.9,1538,1568,234284,549851,638752,23428,66645,78014
Blackman Bay,10,1,26,26,2014,2014,2014,2014,137,137,727,727,86,86,4510,4510,2,2,2,2,14.9,1118,1139,183239,406459,462103,18324,43124,51121
Tea Gardens,10,10,165,294,2012,2012,2011,2011,278,414,319,312,50,66,78,77,28,36,49,50,12.3,951,970,78976,177404,199292,7898,25202,29634
Port Latta,9,8,149,262,2006,2008,2013,2013,562,554,649,666,104,126,93,93,58,58,52,51,14.0,1082,1103,85952,202711,246098,9550,35380,42502
Cape Barren,9,2,11,14,1984,1994,2005,2006,208,231,254,254,57,38,42,27,13,13,11,10,5.6,426,434,13130,33860,38105,1459,4116,4778
Coolum,9,7,130,102,2008,2010,2009,2005,275,394,541,470,44,65,107,168,21,19,14,14,16.3,1254,1278,407710,911181,997381,45301,107793,121499
Clovelly,9,9,185,262,2010,2010,2007,2008,537,923,779,736,101,154,235,193,4,4,4,4,21.2,1639,1671,349845,764310,857166,38872,102381,119582
Hampton,8,1,15,3,2017,2017,2017,2017,509,509,534,534,47,47,57,57,1,1,1,1,5.8,438,447,22185,45518,49048,2773,6171,6967
Hillarys,8,8,235,340,2007,2007,2005,2006,498,617,744,671,67,73,111,106,8,54,31,37,17.8,1377,1404,196755,459753,515807,24594,70202,81933
Hervey Bay,8,7,93,11,2004,2003,2004,2003,474,381,571,558,38,31,43,42,9,10,7,7,23.5,1801,1836,30669,248645,335302,3834,26078,31450
Drysdale,8,8,239,285,2008,2008,2008,2010,843,911,753,855,69,76,84,100,10,14,16,17,28.3,2191,2233,146676,388095,464399,18334,65264,76056
Cronulla,8,8,281,336,2008,2008,2006,2006,639,687,988,946,56,65,104,102,2,16,22,21,31.8,2458,2506,257924,631911,714260,32240,90309,103695
Yamba,8,7,24,34,2011,2011,2009,2010,270,289,100,83,34,97,27,25,5,139,40,28,5.4,413,421,37063,88600,107859,4633,12533,15516
Brooklyn,8,2,7,8,2010,2008,2011,2011,244,157,779,846,54,53,552,556,22,17,248,250,14.5,1088,1108,30854,236118,111602,3857,9381,13363
Double Bay,8,4,7,3,2006,2006,2011,2007,1328,4273,796,1397,262,1722,3551,3642,32,28,23,21,17.9,1341,1366,114468,253801,330825,14308,35270,47049
Karumba,7,5,23,26,1998,2002,2001,2005,482,489,438,370,73,51,53,42,44,170,119,125,5.6,421,429,40759,103278,139011,5823,18449,24256
Rottnest Island,7,6,116,111,2011,2011,2004,2004,384,597,762,871,105,311,128,135,32,56,26,14,15.8,1213,1237,97710,242505,272227,13959,37986,43286
Useless Loop,7,7,109,174,2007,2007,2008,2008,548,888,1132,1127,80,108,165,164,30,25,37,37,13.8,1059,1079,71619,219549,331629,10231,52147,69214
Phillip Island,6,5,148,113,2010,2008,2009,2006,533,609,535,600,42,58,59,73,14,8,7,4,19.2,1483,1511,104733,376603,446141,17455,63684,74710
Point Henry,5,5,37,59,2012,2012,2011,2011,231,403,426,455,21,43,49,50,67,517,329,304,35.9,2710,2762,52830,139773,164192,10566,34666,41740
Montara Field,5,3,14,10,2012,2012,2010,2009,384,3368,919,1139,85,691,974,1235,46,117,94,78,16.9,1266,1290,191161,445326,584763,38232,97191,129114
Hope Island,5,4,17,18,2015,2014,2018,2018,90,862,85,77,46,38,30,30,288,560,175,142,7.9,601,613,18464,46059,51768,3693,10006,12713
Ballina,5,5,419,776,2007,2007,2010,2010,307,2104,1917,2707,34,186,726,755,2,4,8,9,35.5,2750,2803,190337,538816,612781,38067,158249,191626
Launceston,5,1,3,4,2011,2011,2011,2011,294,294,559,559,23,23,116,116,97,97,42,42,4.7,353,360,14339,110546,52166,2868,6999,9977
Cape Preston,5,4,63,101,2011,2010,2001,2001,86,951,2779,3155,13,13,16,16,18,666,2604,2611,10.2,777,792,47759,129872,198485,9552,42226,54897
Narooma,4,4,55,69,2007,2007,2007,2007,254,274,279,279,24,41,47,47,4,6,5,5,6.3,485,494,43318,130355,134219,10829,36973,46513
Warners Bay,4,4,18,29,2008,2008,2008,2008,368,373,141,134,42,50,52,51,84,105,94,100,5.7,438,446,17750,49094,56745,4437,17029,20953
Kingscote,4,4,13,18,2007,2007,2006,2005,320,531,162,173,32,104,34,32,16,20,3,2,2.9,221,225,21742,51886,67860,5436,15982,20358
Port Macquarie,4,4,65,28,2002,2002,2001,2002,255,331,232,108,19,31,21,31,16,17,22,15,8.7,670,683,18126,100881,133718,4532,25770,33816
Rosslyn,4,4,3,1,1984,1984,1988,1985,347,311,275,287,38,40,29,38,6,5,4,5,1.6,118,120,3600,13301,24520,900,3463,5819
Mona Vale,3,3,53,90,2013,2013,2013,2014,158,581,332,332,74,88,130,129,3,4,4,4,3.9,305,311,34867,70730,85818,11622,36112,41924
Augusta,3,3,45,69,2010,2010,2014,2014,1135,1022,1087,1062,112,131,240,242,2,2,1,1,4.0,307,313,35572,68511,85646,11857,36278,42827
Bicheno,3,3,15,14,2009,2009,2011,2012,475,486,496,478,49,63,48,49,3,3,3,2,5.2,392,399,16599,43201,57451,5533,17955,22432
Coral Bay,3,3,1,0,1999,1999,1991,1988,211,339,374,439,41,49,73,79,9,18,12,12,1.0,77,79,6582,13350,17316,2194,4680,6542
Boyer,3,2,1,1,2007,2008,2009,2009,892,1438,1685,1748,175,503,828,838,116,193,301,304,18.8,1409,1436,8008,43245,27503,2669,6678,9296
Flinders Island,3,3,0,0,1994,1994,2001,2004,161,160,165,168,53,118,78,80,5,24,15,8,0.9,71,72,2965,11732,9691,988,2497,3402
Webberton,3,3,37,67,2015,2015,2015,2016,393,372,372,373,50,50,47,46,95,128,151,155,4.8,368,375,17229,44356,51931,5743,23258,28013
Reynella,3,3,63,76,2008,2008,2008,2008,403,838,500,511,31,66,57,60,5,15,13,14,9.5,731,746,51677,138697,164923,17226,56411,68027
Port Hacking,3,3,19,32,2005,2005,2005,2005,136,262,147,134,54,44,47,46,2,2,2,2,1.5,119,121,11653,30858,46455,3884,17121,21939
Noosaville,3,3,38,15,2001,2001,2014,2014,140,280,492,308,43,33,42,38,24,20,6,8,2.8,213,217,14585,61550,72248,4862,18503,20263
St Helens,3,3,78,41,2003,2003,2014,2013,522,3314,1655,778,88,866,1846,934,9,27,4,7,20.3,1529,1558,121666,262523,285461,40555,95195,108057
Gove Harbour,3,2,2,2,2014,2014,2014,2014,470,468,464,463,55,59,60,61,5,5,5,5,1.6,116,119,6894,53148,25080,2298,5608,7994
Coffs Harbour,3,3,13,24,1994,1994,2000,2000,261,243,295,297,32,27,32,32,13,13,13,13,1.2,91,93,6212,17023,19423,2071,8411,10246
Rapid Bay,3,3,11,6,2008,2008,2008,2010,61,68,70,61,8,16,20,15,1,2,2,4,0.8,58,59,5553,18937,21550,1851,5988,6578
Ulladulla,2,2,26,15,2014,2014,2014,2015,1649,1649,1054,634,472,472,603,294,1,1,1,1,7.9,593,604,40029,100109,110297,20015,54187,63060
Mindarie,2,2,9,14,2015,2015,2015,2015,181,181,181,181,31,31,32,32,52,52,49,49,1.1,81,82,5705,15379,21184,2852,12518,16039
Umbakumba,2,1,0,0,2010,2010,2010,2010,192,192,192,192,22,22,22,22,28,28,27,27,0.8,62,64,907,6989,3298,453,1106,1577
Cape Don,2,1,0,0,2013,2013,2013,2013,90,90,90,90,15,15,15,15,0,0,0,0,0.2,17,17,1308,10084,4758,654,1596,2275
Freshwater,2,2,21,34,2009,2009,2013,2013,401,401,521,540,310,310,538,546,10,10,19,20,6.7,516,526,6942,47873,56151,3471,28903,35859
Batemans,2,2,6,1,2000,2000,2007,2006,177,177,157,159,16,16,14,15,11,11,10,10,2.0,153,156,2022,15349,22969,1011,6684,9077
Bowen,2,2,1,1,2012,2012,2012,2012,1198,1198,1021,930,621,621,1097,1072,376,376,641,628,4.4,328,334,18277,43219,57868,9138,23597,31860
South Brisbane,2,2,4,5,2005,2005,2004,2003,2576,2576,1409,1202,420,420,419,417,312,312,276,191,4.1,304,310,67018,150117,186667,33509,81757,103814
Denham,2,1,0,0,2011,2011,2011,2011,605,605,605,605,306,306,492,492,3,3,4,4,1.2,91,93,3737,8838,11833,1869,4825,6515
