port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Pornichet - Nantes,37,33,2003,2002,2008,2008,12679956,18720008,44,47,59,60,8,632
Montfaucon - Montfrin,1,1,2000,2000,2000,2000,400620,250504,3338,3338,3338,3338,0,5
Pont-De-L'Isere - Cairanne,12,7,1995,1995,1996,1996,1517795,1968989,80,76,95,96,1,51
Bidart - Bayonne,1,1,2009,2009,2009,2009,100046,142251,24,24,24,24,0,16
Lyon - Saint Louis Du Rhone,14,8,1995,1992,1998,1997,4514245,5817175,217,212,248,246,2,148
Salin De Giraud - Villeneuve-Les-Avignon,4,2,1993,1990,1989,1989,1618262,2267487,237,530,366,387,1,56
Saint-Desirat - Vernaison,3,3,1993,1993,1991,1991,878692,1132394,153,225,225,224,0,21
Laval-Saint-Roman - Saint Louis Du Rhone,4,4,1988,1988,1988,1988,1002020,1369017,203,211,203,204,0,29
Pont-De-L'Isere - Saint-Desirat,1,1,1984,1984,1984,1984,471655,707955,473,473,473,473,0,22
Saint-Desirat - Jonquieres,1,1,1984,1984,1984,1984,568461,853261,570,570,570,570,0,26
Jonquieres - Saint Louis Du Rhone,7,3,1987,1987,1986,1986,1759747,2340153,139,234,198,206,1,52
Entressen - Jonquieres,8,5,1992,1991,1991,1991,1056243,1334905,109,110,108,108,0,30
Port De Bouc - Entressen,1,1,1984,1984,1984,1984,265867,399067,266,266,266,266,0,9
Entressen - Villeneuve-Les-Avignon,4,4,1991,1991,1992,1991,1459320,1952145,258,282,266,276,1,47
Port De Bouc - Villeneuve-Les-Avignon,1,1,1984,1984,1984,1984,1412420,2120044,1415,1415,1415,1415,1,52
Port De Bouc - Saint Louis Du Rhone,6,5,1993,1993,1996,1996,2962250,4224090,360,338,287,289,2,127
Port De Bouc - Pont-De-L'Isere,3,2,1992,1990,1991,1991,1634767,2231847,667,545,498,507,1,50
Saintmartin Dumanoir - Donges,5,5,2011,2011,2011,2011,404701107,792125019,506,503,503,503,45,3424
Grand Couronne - Boulogne-Sur-Mer,2,2,2008,2008,2009,2009,1629720,2390076,286,286,282,280,0,29
Le Havre - Berville-Sur-Mer,8,4,2007,2006,2006,2005,57018460,62234107,1985,2359,1166,827,42,3175
Port Jerome - Radicatel,5,5,2010,2010,2011,2010,6201772,8059044,316,324,314,305,4,321
Dieppedalle - Amfreville-La-Mi-Voi,1,1,1999,1999,1999,1999,276307,383443,173,173,173,173,0,4
Rouen - Pitres,1,1,1999,1999,1999,1999,189922,263563,119,119,119,119,0,7
Cabourg - Limay,3,2,1988,1991,1989,1989,663791,873713,147,149,149,149,0,28
Caen - Rouen,3,3,2000,2000,2005,2005,1253027,1648613,91,90,91,91,1,67
Les Sables D Olonne - Bouteville,4,4,2008,2008,2007,2007,3444103,5884317,250,257,273,274,1,88
