port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Police - Nowy Port,3,3,2004,2004,2008,2008,11172707,17356724,244,312,417,419,3,204
Wladyslawowo - Ustronie Morskie,2,2,1999,1999,2000,2001,187820,81158,237,237,201,209,0,33
Wladyslawowo - Niechorze,3,3,1986,1986,1991,1989,97019,42617,115,128,135,124,2,138
Mrzezyno - Wladyslawowo,2,1,2005,2005,2005,2005,417924,191194,651,651,651,651,2,156
Kolobrzeg - Ustka,3,3,1991,1991,1976,1974,555050,1050155,82,353,377,713,1,60
Ustka - Wladyslawowo,15,6,1983,1984,1982,1984,2995190,1301013,714,747,1017,884,20,1528
Ustka - Trzebiez,1,1,2005,2005,2005,2005,31191,14269,97,97,97,97,0,6
Ustronie Morskie - Kolobrzeg,3,3,1985,1985,1978,1987,1047796,508419,1799,1687,1414,1570,2,155
Szczecin - Stepnica,2,2,1983,1983,1994,1983,438617,187243,184,184,203,101,1,81
Stepnica - Trzebiez,3,1,1968,1968,1968,1968,5078778,8473831,766,766,1840,1840,9,682
Mrzezyno - Szczecin,9,4,1987,1984,1989,1985,2692376,2782953,119,179,203,191,3,246
Darlowo - Dziwnow,1,1,1991,1991,1991,1991,141208,49563,935,935,935,935,0,18
Skolwin - Karsibor,1,1,1996,1996,1996,1996,758187,1233003,380,380,380,380,0,13
Bielinek - Znin,1,1,1997,1997,1997,1997,53265,63998,398,398,398,398,1,41
Znin - Duczki,1,1,1997,1997,1997,1997,54449,65420,406,406,406,406,1,42
Gdynia - Krynica Morska,17,5,1997,1997,1999,1993,2261113,752940,113,138,145,127,5,410
Szczecin - Leba,1,1,2006,2006,2006,2006,352099,495272,142,142,142,142,0,5
Szczecin - Miedzyzdroje,6,6,2002,2002,2004,2004,1667865,2310120,77,97,77,79,1,109
Skolwin - Kamien Pomorski,1,1,1984,1984,1984,1984,265942,304903,194,194,194,194,0,7
Kolobrzeg - Swinoujscie,4,3,1977,1977,1975,1974,1989739,3692627,261,1075,682,848,2,151
Dziwnow - Gdansk,1,1,1973,1973,1973,1973,37620,77054,70,70,70,70,0,4
Szczecin - Kolobrzeg,21,5,1987,1986,1988,1982,3065445,2421835,97,197,150,159,5,408
Mrzezyno - Police,1,1,1986,1986,1986,1986,284995,527340,143,143,143,143,0,8
Skolwin - Nowy Port,1,1,1985,1985,1985,1985,292118,278004,214,214,214,214,0,8
Dabrowka - Znin,1,1,2006,2006,2006,2006,41923440,79070580,540,540,540,540,3,218
Rewal - Ustka,1,1,1969,1969,1969,1969,7960,8154,77,77,77,77,0,6
Trzebiez - Ustronie Morskie,1,1,1998,1998,1998,1998,171686,42749,138,138,138,138,0,10
Ustronie Morskie - Szczecin,1,1,1998,1998,1998,1998,774707,192899,622,622,622,622,1,82
Skolwin - Miedzyzdroje,1,1,1998,1998,1998,1998,822047,204686,660,660,660,660,1,70
Police - Szczecin,10,3,1976,1981,1977,1975,905077,616428,359,332,293,367,9,696
Swinoujscie - Police,3,3,1992,1992,1989,1988,918065,1040234,52,127,135,154,1,44
Nowy Port - Ustka,5,5,1980,1980,1988,1990,2052498,1479432,680,730,180,141,11,836
Skolwin - Dziwnow,3,3,1997,1997,1999,1999,779123,1182761,89,95,86,86,0,18
Mrzezyno - Leba,1,1,1993,1993,1993,1993,133975,52804,218,218,218,218,0,8
Gdynia - Ustronie Morskie,4,2,1989,1984,1989,1988,358104,158748,151,296,176,189,3,231
Ustronie Morskie - Dziwnow,1,1,1993,1993,1993,1993,73370,28918,119,119,119,119,0,7
Krynica Morska - Ustka,2,1,1993,1993,1993,1993,386589,152369,315,315,315,315,0,35
Gdynia - Miedzyzdroje,1,1,1993,1993,1993,1993,223017,87899,363,363,363,363,0,17
Miedzyzdroje - Kolobrzeg,1,1,1993,1993,1993,1993,37133,14635,60,60,60,60,0,3
Skolwin - Darlowo,2,2,2004,2004,2007,2008,978071,1404100,197,197,201,203,0,23
Darlowo - Niechorze,1,1,1982,1982,1982,1982,647075,173030,715,715,715,715,1,48
Niechorze - Dziwnow,2,2,1979,1979,1982,1981,299156,85639,200,200,273,240,0,24
Piorunow - Znin,1,1,1998,1998,1998,1998,16295775,19287608,1943,1943,1943,1943,6,444
Znin - Szczecin,1,1,1998,1998,1998,1998,17763863,21025230,2118,2118,2118,2118,6,485
Karsibor - Gdansk,2,1,1976,1976,1976,1976,548265,790007,395,395,395,395,6,469
Swinoujscie - Wladyslawowo,4,1,1976,1976,1976,1976,754671,1087422,274,274,272,272,1,76
Szczecin - Wladyslawowo,9,1,1976,1976,1976,1976,1632482,2352279,262,262,261,261,3,206
Karsibor - Kolobrzeg,1,1,1976,1976,1976,1976,92557,133368,133,133,133,133,0,14
Skolwin - Kolobrzeg,1,1,1976,1976,1976,1976,57672,83101,83,83,83,83,0,33
Wladyslawowo - Karsibor,1,1,1976,1976,1976,1976,201752,290709,291,291,291,291,0,31
Kolobrzeg - Nowy Port,3,3,1979,1979,1974,1976,5207776,1455617,171,188,171,176,2,151
Leba - Darlowo,1,1,2001,2001,2001,2001,525864,745999,236,236,236,236,0,10
Leba - Rewal,1,1,1974,1974,1974,1974,89770,180540,167,167,167,167,0,11
Rewal - Gdansk,3,3,1982,1982,1994,1990,5802838,1748431,194,205,232,222,2,160
Ruchocice - Znin,1,1,2019,2019,2019,2019,26170733,25358227,173,173,173,173,1,42
Gdynia - Niechorze,1,1,2014,2014,2014,2014,438289,118575,878,878,878,878,1,54
Police - Kamien Pomorski,1,1,1989,1989,1989,1989,308134,384541,125,125,125,125,0,6
Szczecin - Gorki Zachodnie,3,3,1975,1975,1977,1976,181795,67079,218,215,215,215,1,65
Leba - Police,1,1,1986,1986,1986,1986,602104,818675,244,244,244,244,0,15
Ustka - Swinoujscie,1,1,1993,1993,1993,1993,371437,256449,276,276,276,276,1,46
Kamien Pomorski - Szczecin,1,1,1986,1986,1986,1986,165024,267400,109,109,109,109,0,6
Skolwin - Trzebiez,1,1,1938,1938,1938,1938,49469,7700,78,78,78,78,0,12
Mrzezyno - Niechorze,1,1,1982,1982,1982,1982,60411,76199,61,61,61,61,0,7
Niechorze - Leba,1,1,1976,1976,1976,1976,146224,88237,770,770,770,770,0,32
Ustronie Morskie - Gdansk,1,1,1976,1976,1976,1976,84590,51044,445,445,445,445,2,135
Szczecin - Nowe Warpno,3,1,1975,1975,1975,1975,280713,207992,601,601,509,509,3,238
Nowe Warpno - Police,1,1,1975,1975,1975,1975,18657,13824,101,101,101,101,0,13
Trzebiez - Police,1,1,2010,2010,2010,2010,469015,626068,179,179,179,179,0,17
Gdansk - Elblag,1,1,1967,1967,1967,1967,32064,50504,102,102,102,102,0,2
Ustka - Ustronie Morskie,2,1,1989,1989,1989,1989,1376523,1026283,4073,4073,4073,4073,7,504
Elblag - Gdynia,2,1,1967,1967,1967,1967,67516,106343,108,108,108,108,0,4
Elblag - Wladyslawowo,1,1,1967,1967,1967,1967,31995,50395,102,102,102,102,0,2
Miedzyzdroje - Police,1,1,1989,1989,1989,1989,611274,759762,247,247,247,247,0,16
Mierzyn - Szczecin,1,1,1984,1984,1984,1984,121752,181164,122,122,122,122,0,7
Wolin - Szczecin,1,1,2010,2010,2010,2010,480130,738539,89,89,89,89,0,13
