Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Lahad Datu,237,169,4396,7042,2007,2007,2010,2010,1296,1638,1559,1554,124,154,243,245,28,57,51,50,783.1,60247,61404,4897364,15693907,19520693,20664,83272,101958
Johor,217,71,4088,6602,2005,2011,2013,2013,406,1510,2279,2321,54,190,334,343,33,54,72,73,510.4,39393,40149,3805192,10065290,11403881,17535,56630,70529
Perai,200,167,5436,8950,2008,2008,2010,2010,571,1524,1795,1833,71,151,456,466,33,93,92,96,698.2,53807,54840,3861683,11629107,14239805,19308,79621,97734
Malacca,193,147,11555,20691,2006,2007,2010,2010,454,1486,1820,1950,75,179,550,563,34,63,92,94,1255.0,96881,98741,10024064,21194978,25104240,51938,149344,188411
Kertih,191,132,2033,3116,2009,2009,2009,2010,597,949,741,718,61,108,157,160,24,40,54,55,489.1,37616,38338,2861067,7938800,9397140,14979,52089,64054
Kota Kinabalu,143,107,6082,8022,2005,2006,2008,2009,1034,1555,1862,2331,110,159,254,305,29,95,91,115,787.2,60732,61898,5089466,13715701,16338684,35591,110424,137486
Melaka,137,113,6826,10684,2003,2005,2010,2010,516,1536,1920,2037,55,166,470,491,32,87,60,60,762.2,57719,58828,4825522,10643654,12218523,35223,107216,134535
Miri,131,91,4826,6904,2010,2009,2007,2007,919,1372,2175,2090,184,226,234,246,30,61,59,68,561.5,39665,40427,3977385,10926733,11700287,30362,97491,131557
Kuala Selangor,125,107,5323,8325,2004,2004,2007,2008,958,1877,1695,1670,90,208,370,359,28,91,84,79,693.1,52764,53777,5258661,13825656,16384108,42069,134738,168316
Penang,123,93,2150,3670,2008,2008,2008,2008,428,1261,1296,1379,88,155,363,376,36,83,83,80,312.3,23987,24448,2052495,5149814,6515624,16687,61816,76724
Tanjung Manis,120,94,2311,3279,2006,2007,2008,2008,1489,1671,1733,1736,140,164,220,220,27,86,83,86,416.2,31920,32533,2089467,6942189,8798174,17412,75888,96916
Sungai Udang Port,104,87,2586,4200,2008,2008,2008,2007,306,783,903,877,64,103,238,231,28,40,50,50,438.0,33855,34505,2599473,6437528,7418442,24995,77131,93979
Lutong,103,69,1127,1606,2007,2008,2006,2007,1216,1431,1518,1478,162,205,246,244,32,68,80,82,199.5,15279,15572,1679309,4811970,6490354,16304,63162,81540
Kunak,72,44,1194,1837,2003,2004,2005,2005,1421,1661,1727,1716,124,156,194,192,36,45,49,50,256.2,19669,20047,1726659,5229263,6351918,23981,87029,105350
Sapangar Bay,67,50,1780,2374,2005,2006,2005,2005,1052,1534,1835,1934,94,177,279,306,16,46,54,62,238.0,17753,18094,1549056,4509831,5431549,23120,85912,108668
Malong Marine Terminal,65,56,2243,3947,2007,2007,2005,2005,1312,1604,2198,2289,149,195,309,315,40,106,102,100,303.2,23387,23836,2130074,4882083,5725574,32770,98762,123626
Penang (Georgetown),64,57,3352,5620,2004,2004,2006,2007,465,1659,2468,2904,63,154,495,538,16,42,32,30,395.5,30550,31137,2251517,5938541,6774157,35180,120833,147275
Kuala Dungun,64,56,964,1287,2004,2004,2004,2004,626,1277,1783,1660,92,162,312,301,21,49,43,48,155.1,11894,12123,1585981,3840954,4759614,24781,76154,95937
Batu Maung,62,54,1390,1868,2007,2007,2009,2009,569,1213,1395,1458,60,112,213,224,20,49,29,32,238.7,18398,18751,2126481,5493034,6333920,34298,101980,120565
Bintulu,55,41,558,697,2004,2006,2007,2006,609,1101,1204,1054,72,119,200,149,13,51,234,125,96.4,7417,7560,995504,2521258,3100108,18100,55024,66684
Pending,55,35,834,668,2001,2005,2008,2007,617,1473,1645,1363,71,139,228,317,11,61,40,63,114.2,8783,8952,730964,2208305,2925490,13290,52025,64608
Kampong Tanjong Kupang,54,27,305,475,2013,2011,2008,2008,341,879,822,854,42,129,528,541,28,100,238,244,51.4,3929,4004,1430959,3045881,3344571,26499,64766,74557
Kuala Besut,52,40,291,415,2003,2004,2005,2005,599,1019,1306,1328,75,180,260,259,15,91,74,68,64.5,4918,5012,674305,1573167,2028838,12967,39588,50687
Kuantan,49,32,386,666,2011,2008,2010,2011,637,806,1036,1042,146,127,195,196,40,82,143,149,56.3,4322,4405,347987,801249,1026667,7102,24389,30376
Nenasi,47,36,195,314,2008,2007,2009,2009,365,715,849,884,75,117,165,169,29,187,290,293,50.2,3812,3885,368634,766387,1032942,7843,24102,30844
Beaufort,45,37,4650,8543,2006,2006,2007,2007,866,1724,1850,1850,167,184,285,284,35,60,79,79,466.3,36111,36804,4361251,9159535,10118264,96917,240383,300262
Kuala Trengganu,43,39,373,578,2004,2005,2004,2004,748,1172,1172,1167,76,181,164,128,21,69,62,49,73.2,5600,5707,737998,1687602,2130028,17163,52659,67768
Tapis Marine Terminal A,39,39,854,1520,2008,2008,2007,2007,598,1136,2027,2156,84,144,354,366,26,210,56,53,107.3,8260,8419,1159340,2678488,3191580,29727,83624,106134
Sibu,36,22,62,96,2009,2009,2007,2007,744,1665,1017,998,99,261,346,317,16,264,121,107,72.5,5446,5551,284286,1041470,1031518,7897,22720,31660
Bakapit,35,29,709,1165,2007,2008,2009,2009,1288,1462,1482,1483,112,164,173,174,29,53,49,48,117.3,9016,9190,871733,2573091,3068600,24907,86166,102616
Tanjung Lembung,34,26,480,164,2002,2003,2003,2003,454,636,399,715,39,80,52,120,16,69,30,99,96.9,7465,7609,185628,804033,1061900,5460,26301,33283
Sabahat,31,31,939,1588,2007,2007,2009,2010,1313,2427,2526,2561,162,257,369,368,15,40,43,40,133.3,10269,10466,909740,2936568,3671488,29346,122449,151219
Pulau Bruit,31,27,623,955,2004,2004,2001,2000,1332,1791,1567,1562,164,213,179,173,21,42,53,55,87.6,6716,6845,632066,1848446,2286993,20389,71302,88879
Tampoi,29,14,237,409,2013,2012,2010,2010,245,771,1213,1195,36,89,190,189,10,37,57,58,30.8,2369,2415,322094,703927,880689,11107,34082,40867
Langkawi,27,20,508,862,2009,2009,2009,2009,1087,1434,1585,1608,102,202,305,298,73,85,91,87,62.0,4768,4860,429370,1123295,1483599,15903,61317,77529
Penara Marine Termin,24,23,1617,2988,2007,2007,2007,2007,1226,1789,1890,1912,122,199,281,282,26,48,95,97,135.3,10457,10658,1307729,2815968,3306857,54489,153830,193831
Jelutong,16,16,498,877,2004,2004,2002,2001,500,1660,2883,3179,105,211,707,731,32,138,65,63,67.5,5184,5283,341055,972542,1181300,21316,84762,104777
Bangau,16,15,591,1004,2008,2008,2013,2013,1403,1996,2183,2237,168,218,281,284,95,193,151,153,82.9,6377,6500,696998,1683595,2047931,43562,126501,161009
Segamat,13,12,260,435,2003,2002,2009,2009,976,1086,1449,1485,120,148,167,168,14,97,68,71,29.6,2277,2321,192084,540509,663034,14776,57225,70033
"Sepang, Selangor",11,11,311,470,2001,2001,2004,2004,1282,1697,1515,1538,89,154,324,325,25,77,88,91,45.5,3507,3575,308292,891045,1122633,28027,103476,126321
Batu Gajah,8,8,128,189,2008,2008,2010,2010,781,1610,2594,2653,128,188,416,418,44,190,81,82,25.1,1914,1950,183010,534142,663626,22876,80323,98766
Kepong,7,7,307,28,2010,2010,1999,2000,320,619,1977,866,65,63,65,66,16,30,102,92,52.8,4086,4164,75,301904,437197,11,39149,55711
Kuching,7,6,7,11,2002,2004,2000,2001,354,649,534,498,61,152,115,121,78,96,78,70,3.0,223,227,33450,93511,132211,4779,15597,21724
Bandar Tenggara,7,7,151,239,2012,2012,2010,2010,275,1386,3315,3558,51,214,1048,1053,20,59,98,98,21.2,1632,1664,65020,373990,435487,9289,63345,78322
Hutan Melintang,7,7,76,110,2004,2004,2002,2002,1910,2397,1409,1548,304,342,361,352,14,21,15,14,23.0,1752,1786,226967,547970,539395,32424,83785,102356
Bintangor,6,5,4,5,2002,2003,1996,1995,801,852,670,666,125,156,97,97,12,51,33,37,3.9,290,296,41097,55704,75249,6849,17732,23308
Merbok,6,5,76,120,2006,2005,2009,2009,429,1028,785,728,36,95,379,349,7,8,12,11,16.3,1252,1276,120603,367819,463219,20101,70715,90225
Batu Kawan,6,6,88,113,2007,2007,2002,2002,832,1098,1644,1611,56,64,34,34,88,107,193,193,20.9,1605,1636,120625,393566,450617,20104,77679,95043
Labuan Haji,5,4,210,320,2006,2005,2000,2000,1459,3239,4979,5037,130,348,757,763,31,60,36,35,18.1,1389,1416,149365,413732,619590,29873,132239,170012
Batang Kali,5,4,44,55,2005,2004,1996,1998,736,1637,1404,1260,57,107,190,178,44,136,50,49,11.5,880,897,92797,250939,330157,18559,67629,84855
Gebeng,4,4,4,4,2012,2012,2012,2012,261,384,316,317,94,99,118,118,15,17,14,14,1.4,106,108,8703,22441,30773,2176,6848,9279
Kudat,4,4,140,243,2007,2007,2001,2001,1269,1885,3711,3719,139,205,444,444,163,186,126,126,19.0,1467,1495,140576,305958,394350,35144,112204,137369
Sungai Way,3,3,77,132,2011,2011,2013,2013,1339,1445,1055,1043,115,122,115,113,9,9,9,9,9.4,729,743,64020,175018,226049,21340,84994,104777
Samu,3,3,13,18,2009,2009,2012,2011,879,841,715,706,110,161,82,81,85,62,87,86,4.9,374,381,41802,107566,129856,13934,38230,46158
Tubau,2,2,23,42,2006,2006,2007,2007,4188,4188,7129,7111,584,584,974,974,30,30,51,51,7.3,559,570,79295,227786,313328,39648,152806,193648
Sarikei,2,2,14,18,2002,2002,2001,2001,2507,2507,2274,2277,662,662,336,340,57,57,63,63,15.1,1140,1162,37253,162629,146152,18627,65877,85308
Teronoh,1,1,1,2,2008,2008,2008,2008,494,494,494,494,92,92,92,92,78,78,78,78,0.2,16,16,4755,13640,19602,4755,15498,22290
Nilai,1,1,119,198,2015,2015,2015,2015,4029,4029,4029,4029,265,265,265,265,198,198,198,198,14.3,1111,1133,38178,279592,322364,38178,329689,405286
