port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Devonport - Opua,3,2,2010,2010,2010,2010,2226637,216504,450,654,425,456,2,134
Devonport - Takapuna,3,2,2010,2010,2010,2010,12740599,1098307,1815,1523,2434,2312,10,768
Devonport - Matiatia Bay,4,2,2010,2010,2010,2010,4985076,425711,506,532,532,532,3,223
Dunedin - Akaroa,2,1,1991,1991,1991,1991,1441966,221445,172,172,172,172,1,65
Burnham Wharf - Waikawa,10,4,1992,1995,1992,1991,1309364,325179,83,105,85,100,3,221
Waikawa - Lyttelton,4,2,1991,1990,1991,1990,4106781,2527485,192,177,179,165,2,120
Stewart Island - Milford Sound,7,2,2005,2004,2014,2013,43177473,4512061,236,241,240,241,9,667
Milford Sound - Bluff,2,2,2000,2000,2006,2004,4602207,459455,890,890,703,544,1,52
Gisborne - Whitianga,1,1,1991,1991,1991,1991,895129,137466,213,213,213,213,0,35
Russel - New Plymouth,1,1,1991,1991,1991,1991,1796885,275950,428,428,428,428,1,54
New Plymouth - Waikawa,1,1,1991,1991,1991,1991,851632,130786,203,203,203,203,1,52
Waikawa - Seaview,2,2,2000,2000,1993,1993,1176835,177903,268,268,248,247,1,87
Devonport - Whangaparaoa,3,2,2009,2009,2009,2009,2808106,382229,1665,1469,1699,1699,2,148
Marsden Point - Whangaroa,1,1,2007,2007,2007,2007,2029781,2795132,204,204,204,204,1,50
Wellington - Auckland,2,2,2004,2004,2003,2006,51844384,34918970,563,563,564,561,6,481
Lyttelton - Tiwai Point-Bluff Port,1,1,2003,2003,2003,2003,5944483,9832417,331,331,331,331,1,45
Port Chalmers - Wellington,1,1,1995,1995,1995,1995,42658371,4568199,551,551,551,551,10,811
Timaru - Picton,1,1,2004,2004,2004,2004,5580993,9206780,310,310,310,310,0,38
Waikawa - Auckland,1,1,1990,1990,1990,1990,6444022,8333281,622,622,622,622,1,84
Whangaparaoa - Auckland,1,1,2008,2008,2008,2008,1273257,334529,27,27,27,27,1,59
Ravensbourne - Marsden Point,1,1,2008,2008,2008,2008,15799547,26483805,932,932,932,932,2,134
Nelson - Waikawa,5,1,1992,1992,1992,1992,1445895,491059,366,366,779,779,5,407
Waikawa - Wellington,9,3,1994,1997,1996,1993,881423,271228,174,226,252,225,2,157
