int_arr_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Ceyhan,282,182,2007,2007,2008,2008,30795303288,58148180792,1149,1839,1921,1936,2416,187105
Yesilovacik,131,75,1994,2000,2008,2008,2186469919,3708011490,511,1196,1240,1257,269,20718
Iskenderun,1393,801,1996,1998,2006,2008,34317786568,55338315194,419,1314,1814,2002,3934,303058
Topcular,293,88,2010,2002,2012,2010,8438340651,4151675311,1198,1001,1145,1072,2118,163447
Kartal,626,365,1993,1994,2003,2003,2903179489,4183179247,457,701,793,736,617,47083
Gemlik,306,249,1998,1998,2006,2008,3817417470,4284381125,615,1089,1261,1487,560,42911
Trabzon,343,146,1992,1992,1997,1998,704588874,929924156,324,414,338,337,232,17580
Hereke,586,407,1993,1996,2004,2005,5881417730,9141343974,496,858,1316,1322,807,61852
Mersin-Free Zone,1118,319,1999,2000,2006,2006,26696951926,30651939529,422,764,754,753,3591,277542
Ambarli,2221,926,2004,2004,2008,2008,52611144858,70490260161,476,954,802,850,6629,511847
Eregli,511,384,1998,1999,2006,2006,19583213276,22893745783,519,979,1812,1631,2271,155256
Toros Gubre,278,172,1999,2004,2010,2010,7440906309,12601482244,556,1797,2044,2094,1028,79214
Isdemir,650,490,2000,2002,2010,2010,34192896084,62074157345,687,1881,3021,3136,3106,239463
Bandirma,441,327,1993,1994,2001,2003,2745599745,3839663977,516,778,1106,1089,621,47427
Canakkale,584,502,1998,1999,2006,2006,8378414119,13724231363,673,959,968,969,1183,90855
Ayvalik,23,23,1988,1988,1994,1994,94148398,130191089,679,723,988,974,21,1636
Cesme,142,98,1996,1993,2005,2003,2279133923,1393639076,704,810,1675,1447,439,33777
Evyap,313,180,2004,2004,2009,2009,5522017166,7011339322,460,990,546,582,855,65844
Mersin,1573,646,1992,2000,2005,2006,28087335563,32152404240,339,1436,1407,1519,4768,366890
Gulluk,163,104,1995,1993,2000,2000,2607313334,4372192681,641,680,1148,1169,273,21028
Kas,28,25,1993,1993,1998,1998,271509667,442344989,682,1666,1338,1325,53,4029
Saraylar,174,148,1996,1997,2007,2008,3152473836,5152187404,556,785,850,806,360,26729
Limas,289,120,2004,2003,2005,2005,9168869732,3483646170,746,907,988,1000,886,68225
Derince,560,346,2002,2003,2007,2006,15583154184,8361040780,528,1197,1122,1171,1478,113809
Yarimca,351,201,2000,2000,2009,2009,15017894933,18014218553,815,1081,1312,1330,1551,119834
Bodrum,43,31,1992,1989,2001,1998,382954556,516064427,435,643,811,1469,73,5593
Dikili,32,31,1995,1994,1998,1997,209296308,268958900,680,892,644,640,41,3152
Izmit,149,114,2002,2002,2004,2004,1751591595,1731580776,779,964,1088,1077,277,21263
Pendik,424,79,2005,1997,2008,2009,13379137222,7628401219,1175,1045,1140,1285,2518,194888
Zonguldak,370,146,1990,1995,2003,2005,3651096952,6118233580,343,1099,1217,1590,584,44532
Antalya,275,148,1999,1999,2002,2002,2427421388,3234722275,398,806,555,579,485,37284
Gorele,3,3,2003,2003,2004,2004,8995051,6485388,580,4484,1782,932,13,999
Fethiye,89,58,1995,1999,2006,2006,369609134,437766387,501,825,1117,1015,121,9257
Hopa,70,46,1993,1992,1994,1994,142554431,187349628,378,473,456,458,45,3402
Dortyol,194,159,2002,2002,2009,2009,8031539040,10960517383,771,1781,2352,2272,1192,91616
Konak,63,60,1997,1997,2001,2003,400467889,514145179,754,921,729,735,85,6472
Rize,36,30,1994,1994,2005,2005,1704252578,1524772157,348,970,6082,4695,227,13962
Botas,208,98,2008,2007,2009,2009,20041844740,37548163792,1141,1593,1532,1540,1639,126843
Yalova,132,131,2003,2003,2006,2006,3369606449,3994958460,878,1128,1265,1285,1097,84181
Gebze,39,31,1993,1995,2007,2008,513303111,763678423,485,763,1299,1349,69,5297
Datca,49,45,1987,1986,1987,1987,115885416,175552976,554,774,755,773,33,2525
Yumurtalic,43,41,2002,2002,2008,2008,2941637609,5365422593,1286,1909,1907,1912,266,20541
Tasucu,207,38,1983,1994,1989,1996,789707466,602919720,214,855,671,765,290,21978
Beylerbeyi,48,46,1998,1998,2004,2004,195376765,319046679,407,535,447,439,44,3391
Unye,47,41,1991,1992,1997,1997,115092155,155893042,527,623,673,676,32,2469
Besiktas,57,55,1991,1993,2002,2003,240421826,368280061,387,499,551,592,127,9661
Giresun,14,13,1989,1989,1992,1994,20232821,24989856,401,458,388,431,59,4422
Mudanya,15,15,1999,1999,2003,2003,183894107,297423149,777,1165,754,742,86,6667
Yalova Town,38,38,2001,2001,2004,2005,598802413,997888321,660,772,670,680,80,6088
Kefken,10,10,1990,1990,1992,1991,28775563,41111940,413,560,741,745,8,590
Inebolu,45,41,1989,1989,1990,1990,52969374,74400990,284,342,346,357,35,2616
Gerze,10,10,1994,1994,2001,2000,54598277,75081615,388,840,1170,1238,15,1150
Ordu,6,5,1988,1988,2005,2006,258241408,477763777,489,1234,2635,2978,19,1449
Pasakoy,29,29,2003,2003,2006,2006,189692386,301417240,428,467,412,408,32,2437
Enez,5,5,1989,1989,1992,1992,5494223,7462702,4716,7316,948,884,18,1332
Erdek,3,3,1996,1996,1994,1993,20434511,29985972,1369,1455,1969,2013,7,525
Kusadasi,112,21,1987,1997,1986,1987,745531756,82613195,175,702,244,234,189,14645
Gocek,6,6,1996,1996,2007,2008,4470599,5510474,359,322,337,313,2,116
Marmaris,20,14,1994,1995,1993,1997,104057899,60639439,1121,5630,1108,1031,49,3680
Alanya,19,15,1998,1995,2008,2009,132042239,145810727,600,609,850,837,33,2562
Camalti,14,13,1991,1991,1997,1998,32687043,47764068,367,623,510,514,8,613
Port Of Karasu,56,54,1989,1989,1992,1992,153105625,213694012,471,608,658,661,46,3471
Karakoy/Istambul,6,6,1997,1997,1998,1998,20114523,31068594,444,442,440,437,4,269
Akcapinar,3,3,1989,1989,1989,1986,23616585,29353889,5846,6952,1319,1012,7,545
Akcaabat,10,9,2001,2001,2006,2005,32890323,45839165,287,399,320,314,14,1079
Sariseki,5,5,2000,2000,2008,2009,441697913,811056911,2688,2524,3513,3650,35,2695
Akcay,2,2,1985,1985,1985,1985,6798820,11156702,583,583,595,596,1,99
Pazar,3,3,1999,1999,2006,2007,3514704,6265524,67,68,50,49,1,82
Hisaronu,5,4,1994,1990,1990,1990,17486542,21920361,458,1218,1224,1031,7,535
Firuzkoy,1,1,1983,1983,1983,1983,37772470,65162683,1710,1710,1710,1710,10,777
Vakfikebir,1,1,2000,2000,2000,2000,1167621,1719743,237,237,237,237,0,26
Rota-Izmit Bay,1,1,2011,2011,2011,2011,224843112,436992552,1368,1368,1368,1368,10,747
Poliport,1,1,1998,1998,1998,1998,1399107740,2689227727,8929,8929,8929,8929,34,2636
Uskudar,1,1,1980,1980,1980,1980,168469,224133,82,82,82,82,0,33
