Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Martinique,1,1,29,39,2009,2009,2009,2009,3011,3011,3011,3011,321,321,321,321,172,172,172,172,8.8,675,688,14736,53806,79445,14736,88169,120404
Saint Kitts and Nevis,1,1,0,0,1973,1973,1973,1973,1498,1498,1498,1498,225,225,225,225,7,7,7,7,1.5,115,117,6322,14949,20016,6322,16324,22040
Canada,1,1,72,116,2002,2002,2002,2002,3640,3640,3640,3640,458,458,458,458,22,22,22,22,7.0,534,545,43675,159470,235459,43675,261317,356854
Germany,1,1,70,119,2017,2017,2017,2017,5310,5310,5310,5310,414,414,414,414,90,90,90,90,14.5,1114,1135,22952,168082,193795,22952,198199,243645
Guinea,1,1,115,190,2015,2015,2015,2015,5276,5276,5276,5276,809,809,809,809,653,653,653,653,12.9,998,1017,84628,167494,207747,84628,270169,314121
Puerto Rico,1,1,11,17,2007,2007,2007,2007,1346,1346,1346,1346,128,128,128,128,86,86,86,86,3.9,299,305,20784,59061,69958,20784,65147,76372
Chile,1,1,30,40,2005,2005,2005,2005,3090,3090,3090,3090,274,274,274,274,140,140,140,140,7.6,582,594,14985,54715,80787,14985,89659,122439
France,1,1,8,14,2018,2018,2018,2018,892,892,892,892,16,16,16,16,112,112,112,112,1.8,140,142,17289,49129,58194,17289,54191,63529
Curaçao,1,1,7,7,2011,2011,2011,2011,1178,1178,1178,1178,110,110,110,110,124,124,124,124,3.3,247,252,12889,13809,13006,12889,43908,58362
Turkey,1,1,249,419,2008,2008,2008,2008,9822,9822,9822,9822,838,838,838,838,187,187,187,187,28.6,2200,2242,187157,370417,459436,187157,597484,694686
