Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Pula,43,34,92,116,1996,1998,1995,1994,209,771,433,476,53,144,231,255,24,49,62,71,41.7,3154,3215,304447,796393,1077901,7080,21969,29860
Komiza,36,29,390,198,1992,1995,1994,1997,875,1045,1245,1115,80,102,110,130,26,62,77,77,94.4,7245,7384,733715,1936090,2455836,20381,53849,58938
Lokrum,27,13,226,49,2001,2001,2005,2009,272,256,302,431,20,23,31,50,9,31,33,131,57.9,4480,4566,68660,480083,639302,2543,15580,18550
Drvenik,27,24,195,263,1995,1996,2002,2004,1016,1073,1006,1023,70,103,100,104,30,55,68,73,45.8,3510,3577,353441,1060596,1336341,13090,44623,55865
Sibenik,26,21,151,132,2000,1999,2006,2005,376,655,342,746,49,83,82,127,39,56,40,49,42.2,3244,3306,159432,536680,736946,6132,25074,32312
Mali Losinj,24,11,11,12,1996,2003,2001,1999,316,392,353,365,14,54,65,77,12,83,67,58,9.8,742,756,49093,123557,167397,2046,6204,8231
Bakar,24,21,750,1370,2004,2004,2009,2009,812,905,1225,1243,67,89,129,130,22,29,26,26,71.2,5502,5608,423117,1137425,1331018,17630,63901,76566
Susak,21,19,142,205,2002,2003,2007,2007,228,635,432,516,67,58,73,78,39,141,65,61,42.1,3233,3296,202292,657309,818519,9633,35396,45462
Zaliv Rasa,21,11,77,80,1977,1977,1977,1977,1280,1091,1247,1218,130,108,134,135,21,42,38,45,21.4,1615,1646,232767,645371,907795,11084,35696,50322
Unije,20,13,73,70,1981,1987,1990,1993,985,805,351,386,96,84,84,81,32,44,47,42,16.5,1252,1276,130671,369129,500123,6534,21402,28892
Stari Grad,19,13,198,303,1997,2001,2005,2007,584,898,876,1071,55,81,114,123,27,58,56,58,37.9,2917,2973,138817,484752,578555,7306,31060,37941
Porec,19,3,9,3,1990,1993,1989,1989,617,591,1291,1319,81,71,278,282,4,5,5,5,14.1,1058,1079,279399,569022,716792,14705,34196,45082
Lastovo,18,17,241,88,1996,1996,1997,1997,750,1008,1497,1144,77,89,91,92,38,96,56,92,57.4,4414,4499,399355,1066300,1266925,22186,57174,60270
Koromacno,18,14,85,98,1985,1988,1990,1994,1142,1302,999,888,124,136,159,157,30,67,67,76,21.7,1657,1689,181082,518562,700146,10060,35336,46916
Brioni,17,16,62,63,1992,1994,2012,2011,95,372,632,639,15,43,83,97,23,60,15,15,13.7,1044,1064,97807,235958,312169,5753,17060,21446
Zirje,15,14,78,77,1998,1998,2003,2007,462,744,366,802,49,75,98,134,24,64,61,68,29.2,2235,2278,159715,456799,573732,10648,33352,41475
Vis,14,12,294,132,1989,1988,1999,1998,584,1359,2614,1607,72,78,87,85,25,57,267,191,75.6,5823,5935,556151,1440750,1780197,39725,94056,93451
Trpanj,13,12,121,200,2001,2001,2005,2005,538,591,763,824,45,64,109,118,40,60,36,33,20.0,1535,1564,115901,328841,395975,8915,33543,41533
Primosten,12,12,185,272,1997,1997,1998,1998,1019,1335,2081,2134,106,170,468,482,65,160,69,72,32.5,2489,2537,154775,449734,661100,12898,57934,76095
Viganj,12,12,224,251,2001,2001,2008,2010,725,944,906,1297,74,108,138,181,11,71,150,214,40.7,3142,3202,218261,594945,699625,18188,58647,67666
Obonjan,12,9,86,37,1997,1995,2002,1995,553,568,495,579,39,55,46,72,12,24,29,48,23.2,1786,1820,72104,326193,454874,6009,27436,36361
Pucisca,10,4,10,13,1988,1994,1998,2000,169,177,255,237,23,24,105,90,26,22,32,31,2.2,168,171,23255,63561,89950,2325,7493,10492
Opatija,9,1,4,0,1991,1991,1991,1991,121,121,137,137,13,13,21,21,14,14,24,24,5.4,404,412,1318,7445,16189,146,846,1635
Korcula,8,7,32,4,1984,1988,1990,1989,244,310,388,375,29,36,34,34,9,23,18,17,8.5,658,671,29870,120763,159129,3734,14088,17563
Zadar,8,7,61,37,2002,2001,2004,2001,159,244,218,528,16,22,27,47,9,10,9,8,13.6,1050,1071,24632,146410,173797,3079,17537,20016
Trogir,8,8,125,135,1990,1990,1998,1998,582,921,1461,2147,65,105,207,220,28,101,27,29,17.4,1338,1364,80758,275098,398777,10095,49193,67367
Jadrija,7,5,156,119,2000,2000,2004,2010,214,1385,430,1820,16,129,213,384,13,44,76,132,36.6,2824,2878,104428,371418,454150,14918,64482,77426
Rogoznica,7,7,16,26,1997,1997,2000,2000,956,978,931,965,76,99,113,120,119,151,133,122,6.0,455,463,60777,175887,248731,8682,30828,41933
Umag,7,7,11,16,1999,1999,2004,2005,78,144,67,63,17,63,104,132,11,15,21,26,9.0,695,708,18510,45167,56316,2644,7073,8835
Plomin,6,5,753,1392,2012,2012,2014,2014,2641,2613,2114,2570,207,260,424,432,42,51,82,82,48.5,3745,3817,287097,837384,960017,47850,217662,266155
Veli Losinj,6,5,50,21,1986,1984,1990,1981,606,875,366,779,16,61,38,98,22,62,126,129,14.4,1110,1132,78044,210367,257144,13007,35529,39539
Kolocep,6,6,75,9,1990,1990,1994,1993,465,453,407,441,50,58,34,41,9,9,9,8,18.4,1423,1450,56277,202004,217460,9379,30708,31454
Rabac,5,5,70,120,2001,2001,2004,2004,765,829,1088,1105,71,71,88,88,16,18,10,8,8.0,614,625,72320,201328,242354,14464,49832,60531
Cavtat,5,5,41,5,1988,1988,1989,1988,453,494,618,637,62,65,60,63,9,16,10,10,10.1,780,795,19694,112638,150955,3939,19775,24277
Sali,5,5,29,49,1998,1998,2003,2003,357,445,372,365,49,69,114,119,10,33,15,14,4.5,347,354,38108,95136,117665,7622,23301,29316
Vrsar,4,4,37,46,1998,1998,2003,2003,257,464,995,1001,42,67,172,173,14,20,10,10,6.9,530,540,40515,143551,158415,10129,36730,43176
Cres,4,4,10,9,1999,1999,1996,2000,674,677,467,718,75,68,80,82,24,165,264,377,4.7,356,362,20453,61505,86401,5113,18834,25204
Ist,4,4,56,35,1994,1994,1994,1998,1066,1446,530,293,42,61,41,87,41,82,155,83,19.0,1471,1499,79272,215640,274840,19818,56070,61592
Jelsa,4,4,11,16,2006,2006,2004,2004,670,636,728,738,66,80,75,77,70,65,73,77,4.2,318,324,32719,83972,105390,8180,26155,32115
Sobra,4,2,44,6,1972,1980,1996,1996,554,554,560,561,52,52,47,47,13,13,8,8,8.7,669,682,50520,151377,156026,12630,35859,36473
Bozava,3,3,77,36,2004,2004,1998,2004,202,1955,532,290,54,82,69,132,66,183,321,189,18.6,1431,1459,93652,235333,278118,31217,70529,67515
Silba,3,3,30,30,1997,1997,1999,2002,230,342,271,540,10,21,28,43,18,21,24,29,7.2,557,567,18013,80688,87301,6004,27728,30184
Sucuraj,3,3,2,3,1992,1992,1995,1993,395,362,444,515,35,34,42,45,7,7,9,10,1.0,73,74,11715,23489,29485,3905,10364,12930
Polace,3,3,16,20,1997,1997,1994,1992,1147,1281,1527,1489,147,132,138,133,30,103,33,29,5.6,430,438,43848,114753,151741,14616,50295,63776
Trstenik,2,2,10,14,1990,1990,1993,1993,1206,1206,1190,1184,166,166,155,156,80,80,71,72,2.6,195,199,23880,70051,96604,11940,47836,60315
Rab,2,2,21,18,2000,2000,2003,1985,258,258,258,222,14,14,14,8,1826,1826,1558,3397,9.5,718,732,118018,261873,288899,59009,138721,157290
Pomena,2,2,3,1,1969,1969,1967,1954,467,467,462,483,51,51,51,53,10,10,10,8,0.9,67,68,2407,13595,29561,1204,6953,13438
Supetar,2,2,0,0,1992,1992,2004,1980,453,453,400,476,82,82,66,98,0,0,0,1,0.5,36,36,3367,7341,9524,1684,4104,5471
Moscenicka Draga,2,2,13,14,2007,2007,2006,2007,149,149,138,140,20,20,15,16,28,28,38,36,2.6,197,201,12027,34437,38493,6014,18862,22019
Valbiska,1,1,2,0,1980,1980,1980,1980,160,160,160,160,15,15,15,15,7,7,7,7,0.5,37,38,1154,6520,14176,1154,6669,12889
Starigrad,1,1,20,38,2016,2016,2016,2016,211,211,211,211,21,21,21,21,3,3,3,3,0.9,67,68,8563,16986,19560,8563,24263,28021
Pag,1,1,13,18,2003,2003,2003,2003,523,523,523,523,15,15,15,15,31,31,31,31,1.4,105,107,14849,53498,58077,14849,53633,62607
Milna,1,1,0,0,2018,2018,2018,2018,207,207,207,207,21,21,21,21,17,17,17,17,0.1,8,8,1072,2184,2751,1072,2493,3287
Prvic Sepurine,1,1,10,1,2016,2016,2016,2016,239,239,239,239,21,21,21,21,4,4,4,4,1.5,117,119,2637,21824,29103,2637,18209,21648
Kijevo,1,1,3,4,2008,2008,2008,2008,216,216,216,216,10,10,10,10,7,7,7,7,0.6,43,43,3688,14306,16324,3688,15442,18842
Sukosan,1,1,5,6,1985,1985,1985,1985,1232,1232,1232,1232,221,221,221,221,95,95,95,95,1.5,110,112,17605,50506,72581,17605,57385,82534
Vrboska,1,1,0,0,2018,2018,2018,2018,156,156,156,156,12,12,12,12,22,22,22,22,0.1,7,8,806,1642,2069,806,1875,2472
Dugi Rat,1,1,0,0,1983,1983,1983,1983,155,155,155,155,22,22,22,22,5,5,5,5,0.1,6,6,856,2454,3527,856,2789,4011
Brbinj,1,1,18,29,2008,2008,2008,2008,723,723,723,723,124,124,124,124,46,46,46,46,3.8,293,298,5593,40961,47227,5593,48300,59375
Martinscica,1,1,1,2,2012,2012,2012,2012,286,286,286,286,31,31,31,31,24,24,24,24,0.3,26,26,2702,7926,10930,2702,10824,13648
Zlarin,1,1,3,5,1972,1972,1972,1972,812,812,812,812,79,79,79,79,179,179,179,179,1.5,111,113,10928,24786,29859,10928,32950,41127
Kaprije,1,1,12,1,2009,2009,2009,2009,134,134,134,134,9,9,9,9,7,7,7,7,3.7,283,288,6361,22175,21342,6361,19727,17790
Antenal,1,1,0,0,1974,1974,1974,1974,171,171,171,171,10,10,10,10,56,56,56,56,0.3,21,21,898,2036,2453,898,2707,3378
Sucurac,1,1,21,19,1993,1993,1993,1993,6670,6670,6670,6670,445,445,445,445,147,147,147,147,13.8,1033,1052,131984,270801,291805,131984,293686,331613
Senj,1,1,4,4,2008,2008,2008,2008,718,718,718,718,82,82,82,82,17,17,17,17,0.5,41,41,7584,22246,30679,7584,30383,38309
Lopud,1,1,80,10,2002,2002,2002,2002,877,877,877,877,61,61,61,61,37,37,37,37,22.8,1765,1799,64392,224496,216059,64392,199707,180099
Sudurad,1,1,88,11,2002,2002,2002,2002,965,965,965,965,68,68,68,68,10,10,10,10,22.7,1758,1792,70817,246896,237618,70817,219634,198070
Lamjane,1,1,2,1,1986,1986,1986,1986,160,160,160,160,12,12,12,12,19,19,19,19,0.4,34,35,1581,2914,3397,1581,3717,3945
Novigrad,1,1,0,0,1989,1989,1989,1989,98,98,98,98,9,9,9,9,5,5,5,5,0.0,4,4,1173,2389,3010,1173,2728,3597
Nerezine,1,1,0,1,1981,1981,1981,1981,181,181,181,181,26,26,26,26,55,55,55,55,0.1,10,10,1893,5431,7805,1893,6171,8875
Slano,1,1,0,0,2007,2007,2007,2007,179,179,179,179,19,19,19,19,16,16,16,16,0.4,32,33,2841,3481,3532,2841,4351,5321
Sisak,1,1,35,59,1994,1994,1994,1994,1326,1326,1326,1326,68,68,68,68,17,17,17,17,4.1,315,321,26518,52485,65098,26518,84658,98431
