port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Quintero - Los Vilos,69,17,2010,2010,2010,2011,44041068,71068407,87,99,93,91,28,2134
Los Vilos - Caldera,9,9,2010,2010,2010,2010,87002876,147873837,349,341,342,342,9,723
Quintero - Arica,6,4,2012,2012,2012,2012,77270283,126110126,946,1006,934,927,24,1806
Penco - Cabo Negro,1,1,2006,2006,2006,2006,40901541,62416010,1321,1321,1321,1321,7,525
Queilen - Puerto Quemchi,16,8,1986,1991,1989,1994,1355656,1616191,83,140,122,131,4,269
Carahue - Queilen,3,3,1980,1980,1976,1983,126986,131901,65,68,68,70,1,76
Dalcahue - Ayacara,5,4,1992,1987,1994,1998,482728,641914,71,107,94,94,0,27
Ancud - Quellon Viejo,2,2,1996,1996,1998,2002,162521,141599,133,133,133,136,0,14
Quellon Viejo - Chacao,8,5,2005,2007,2005,2005,1240755,594704,117,121,246,269,2,127
Calbuco - Puerto Eden,6,5,1996,1995,1999,2000,3664413,4657924,633,728,850,924,5,395
Puerto Eden - Hualaihue,2,2,1992,1992,1991,1992,537736,234669,551,551,552,549,1,69
Melinka - Chaiten,13,2,1996,1989,1980,1978,6993723,9050460,94,475,542,875,6,424
Chaiten - Queilen,3,3,1987,1987,1991,1990,510089,660476,142,223,195,211,0,22
Coquimbo - Coloso,3,3,2011,2011,2011,2011,46703679,83399983,477,480,479,480,5,414
Curaco De Velez - Pargua,2,2,2003,2003,2002,2002,197521,194245,157,157,147,136,2,122
Achao - Puerto Cisnes,1,1,2001,2001,2001,2001,114121,108369,186,186,186,186,0,17
Quellon Viejo - Puerto Castro,27,5,1980,1997,1976,1976,9679222,14617677,494,169,609,623,9,651
Quellon Viejo - Rauco,3,2,1996,1997,1996,1996,275029,269284,86,133,99,98,2,117
Huasco - Puerto Patache,5,5,2010,2010,2010,2010,98017234,177561683,481,543,537,534,9,667
San Vicente - Coronel,59,13,2013,2011,2008,2006,7499599,8151815,133,188,170,165,31,2361
Penco - Coronel,13,7,2012,2012,2012,2012,725923,503955,133,151,143,145,3,248
Coronel - Lirquen,126,25,2011,2011,2012,2012,111032442,116228889,93,89,66,66,51,3890
Chacao - Calbuco,1,1,2004,2004,2004,2004,47023,35540,84,84,84,84,0,29
Patillos - Valparaiso,7,6,2011,2012,2012,2012,141978034,231366831,750,753,755,755,14,1048
Coronel - Talcahuano,94,13,2013,2012,2012,2011,6276125,4599824,116,166,142,143,28,2127
Talcahuano - Lirquen,66,14,2011,2012,2011,2011,5980811,5698923,113,141,63,40,35,2684
Talcahuano - Penco,20,8,2013,2012,2014,2015,1116477,1068614,61,72,16,9,6,488
Penco - San Vicente,21,15,2011,2011,2012,2012,15075648,25073123,35,67,34,34,25,1953
Puerto Patache - Vina Del Mar,1,1,2010,2010,2010,2010,23861453,43198414,739,739,739,739,2,156
Valparaiso - Caldera,17,11,1998,1998,1999,2000,102842774,125590132,391,391,395,395,46,3469
Tocopilla - Penco,3,3,2008,2008,2009,2009,50698158,78917055,902,900,899,899,7,576
Penco - San Antonio,8,8,2010,2010,2011,2011,37620001,58472039,217,218,219,219,6,483
Puerto Natales - Tortel,37,4,2008,1998,2002,2006,21645182,7501299,401,484,460,425,24,1782
Tortel - Puerto Montt,2,2,2010,2010,2010,2010,11423747,1504168,522,522,522,522,6,423
Puerto Castro - Valparaiso,4,4,2011,2011,2013,2013,50004596,5318710,663,666,673,672,16,1187
Coquimbo - Iquique,6,6,1999,1999,1999,2010,134533778,64091237,617,684,678,929,31,2366
Valparaiso - San Antonio,196,38,2009,2009,2011,2011,294126549,335323832,90,171,166,159,149,11326
San Antonio - Tortel,1,1,2010,2010,2010,2010,12875620,1695337,1177,1177,1177,1177,6,424
Tortel - Puerto Eden,48,6,2008,2005,2006,2008,13856110,3742179,143,174,169,153,11,827
Puerto Eden - Puerto Williams,1,1,2010,2010,2010,2010,10553327,1389560,964,964,964,964,6,415
Coloso - Caldera,3,3,2008,2008,2011,2011,17608177,30863713,272,309,259,258,3,239
Coronel - Coquimbo,5,5,2012,2012,2013,2013,66575022,116580591,484,484,488,488,9,695
Lirquen - Caldera,5,5,2013,2013,2013,2013,98227922,173800985,611,616,616,616,8,647
Puerto Eden - Melinka,8,6,1983,1984,1985,1983,6062780,4798061,438,442,525,556,3,249
Puerto Eden - Quinchao,3,2,1995,1990,1997,1999,2116681,2967879,592,742,808,849,2,160
Puerto Montt - Port San Juan De La Juan,7,5,1987,1988,1986,1985,5208312,6014894,967,1007,1000,977,5,397
Quintero - Mejillones,5,4,2008,2008,2006,2006,96152122,112027950,634,633,628,629,26,1854
Mejillones - Arica,5,5,2009,2009,2009,2009,31248122,47675086,302,303,303,304,8,622
Valparaiso - Los Vilos,76,14,2009,2009,2012,2012,30410076,43278795,133,123,97,96,22,1624
Lirquen - Penco,24,6,2010,2009,2010,2008,1231707,944415,92,98,79,73,5,397
Talcahuano - Valparaiso,26,11,2005,2000,1978,1978,418318256,663037157,253,2548,4730,5134,103,7968
Lirquen - Puerto Angamos,8,8,2011,2011,2012,2012,632004329,709051402,859,860,864,864,45,3463
San Vicente - Punta Arenas,8,4,2014,2014,2014,2014,246963584,383177063,1353,1360,1387,1392,36,2772
San Antonio - Isla De Pascua,1,1,2003,2003,2003,2003,85282434,8383246,2017,2017,2017,2017,17,1285
Coronel - Bahia De Valdivia,21,4,1996,1996,1996,1996,20434208,27569265,454,555,708,713,23,1746
Bahia De Valdivia - Saavedra,1,1,1997,1997,1997,1997,130258,176078,90,90,90,90,0,7
Puerto Angamos - Caldera,25,22,2010,2010,2010,2010,218069733,373384461,280,289,290,290,53,4139
Puerto Cisnes - Quinchao,3,3,2000,2000,1992,1992,597051,748840,234,257,286,285,1,40
Punta Arenas - Puerto Castro,4,2,2005,2000,2004,2003,137951190,17383387,1011,1020,1011,1014,28,2141
Puerto Chanaral - San Antonio,1,1,2011,2011,2011,2011,14486016,1635180,446,446,446,446,3,223
Puerto Montt - Penco,10,9,2010,2011,2012,2012,80763741,123984307,433,505,438,438,15,1142
Penco - Puerto Eden,1,1,2016,2016,2016,2016,23547572,35864253,921,921,921,921,2,179
Puerto Eden - Talcahuano,3,2,2009,2011,2016,2016,25098608,37825208,950,945,949,949,3,244
Coronel - Guayacan,2,1,1995,1995,1995,1995,5825619,4170092,2085,2085,2085,2085,5,354
Puerto De Corral - Saavedra,2,1,1995,1995,1995,1995,557260,398898,199,199,199,199,0,29
Talcahuano - Llico,3,2,1977,1976,1981,1981,1412625,957440,737,640,866,796,3,219
Llico - Puerto Montt,1,1,1970,1970,1970,1970,176260,155492,354,354,354,354,1,74
Puerto Natales - Quellon Viejo,15,6,1993,1990,1993,1993,7842391,10472995,721,778,738,747,9,712
Isla Guarello - Quellon Viejo,4,2,1986,1986,1990,1993,2235567,2433464,1051,966,979,994,3,236
Isla Guarello - Pecket,3,3,1982,1982,1987,1988,1191739,1795483,335,310,341,348,1,42
Pecket - Quellon Viejo,5,4,1996,1994,1998,1999,2778886,2882233,873,894,904,910,3,258
Tocopilla - Coquimbo,1,1,2013,2013,2013,2013,19113375,33712237,549,549,549,549,2,146
Puerto Chanaral - Caldera,15,12,2005,2006,2008,2008,18915179,30488576,61,189,60,59,15,1181
San Antonio - Puerto Castro,2,2,1998,1998,1991,1990,47207400,6901089,825,825,931,967,10,805
Puerto Montt - Tocopilla,2,2,2008,2008,2010,2010,44500853,65801624,1312,1312,1316,1317,6,494
Puerto Williams - Puerto Natales,2,1,2007,2007,2007,2007,12395507,1047238,532,532,532,532,5,366
Puerto Natales - Puerto Castro,1,1,2007,2007,2007,2007,8977298,758449,771,771,771,771,3,240
Puerto Castro - Puerto Eden,2,2,1998,1998,2000,1999,9388782,859030,538,538,527,531,3,226
Lirquen - Coquimbo,4,4,2013,2013,2013,2013,53828853,90408084,444,444,439,439,6,466
Quintero - Penco,12,8,2012,2011,2013,2013,112414225,190871842,270,307,300,299,30,2318
Mejillones - Vina Del Mar,1,1,2007,2007,2007,2007,62219598,54990638,637,637,637,637,6,379
Los Vilos - Puerto Patache,4,4,2012,2012,2011,2011,91735777,162266137,720,718,718,718,8,649
Puerto Sara - San Vicente,5,2,2012,2010,2012,2012,210416537,354912015,1353,1387,1413,1413,36,2779
Quinchao - Chonchi,2,2,2006,2006,2007,2007,585162,702871,238,238,279,282,0,34
Pargua - Chonchi,2,2,2005,2005,2005,2005,178681,209515,123,123,123,123,0,8
Puqueldon - Hualaihue,7,3,2005,2001,2006,2006,1534434,1860759,171,125,171,170,1,96
Chonchi - Puerto Chacabuco,60,6,2007,2005,2007,2007,16346149,19382317,184,224,207,206,13,983
Chonchi - Dalcahue,1,1,2005,2005,2005,2005,208590,242067,286,286,286,286,0,7
Quellon Viejo - Quintero,1,1,2012,2012,2012,2012,32943857,61371622,750,750,750,750,3,261
Quellon Viejo - Carahue,9,4,2010,2006,2010,2010,3621965,4113180,271,248,287,275,1,85
