port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Klaksvik - Lopra,39,13,1992,1990,1991,1992,34469280,20227305,328,2701,1446,933,44,3315
Toftir - Leirvik,11,6,1982,1992,1994,1996,25558740,17196280,414,1184,1221,981,9,656
Torshavn - Lopra,20,9,1991,1992,1994,1997,13995555,11509228,893,1188,962,821,16,1203
Lopra - Thorshavn,2,2,1970,1970,1967,1966,351372,182764,419,419,339,374,1,65
Thorshavn - Torshavn,10,8,1984,1990,1994,1994,18473375,11228008,1401,1849,1048,743,16,1180
Torshavn - Eidi,4,3,1975,1973,1979,1980,6129582,4122883,311,1798,598,440,5,403
Eidi - Tvoroyri,2,2,1976,1976,1977,1977,337440,142223,312,312,305,305,0,35
Torshavn - Vagur,16,7,1990,1993,1994,1998,9637387,8462801,456,767,620,572,12,867
Torshavn - Hoyvik,4,4,1984,1984,1980,1987,942177,732384,472,526,284,175,3,193
Hoyvik - Fuglafjordur,4,3,1984,1985,1986,1987,2171492,3013627,454,385,409,428,1,87
Toftir - Vagur,10,5,1975,1981,1976,1977,7572376,4285493,1244,2133,1700,1349,21,1570
Toftir - Nordregota,8,6,1988,1989,1998,2000,11609252,15451015,417,953,1048,1079,11,818
Nordregota - Lopra,1,1,1981,1981,1981,1981,581715,358243,867,867,867,867,1,48
Lopra - Runavik,35,9,2001,1996,2005,2005,21809099,22527884,493,419,582,545,16,1175
Fuglafjordur - Klaksvik,22,9,1989,1987,2001,2001,79619940,61372969,520,1129,1709,1469,29,2200
Fuglafjordur - Torshavn,16,9,1986,1989,1992,1991,88886331,67801276,1533,3366,2781,2554,43,3238
Vestmanna - Tvoroyri,4,3,1996,1995,1996,1996,5399258,4654389,427,445,396,476,3,227
Fuglafjordur - Leirvik,37,11,1984,1989,2003,2002,202072132,143402494,696,2850,3589,2669,67,5098
Fuglafjordur - Strendur,2,2,1988,1988,1981,1980,1967224,2796146,1127,1127,1417,1602,2,134
Strendur - Klaksvik,2,2,1988,1988,1981,1981,729943,1052994,446,446,633,640,1,109
Hoyvik - Skali,1,1,1980,1980,1980,1980,739763,1070174,814,814,814,814,0,34
Skali - Nordregota,1,1,1980,1980,1980,1980,521722,754746,574,574,574,574,1,38
Nordregota - Nolsoy,1,1,1980,1980,1980,1980,444956,643692,490,490,490,490,0,18
Runavik - Leirvik,9,7,1999,1994,1995,1999,132562564,75889032,809,2632,3844,2322,21,1603
Leirvik - Tvoroyri,3,2,1987,1991,2000,1999,2916815,2420552,214,949,875,637,2,123
Tvoroyri - Fuglafjordur,19,4,1992,1989,1999,2000,45587985,39490548,666,797,1193,1132,13,979
Fuglafjordur - Toftir,21,4,1973,1980,1975,1974,9421837,10488955,381,866,492,509,12,887
Toftir - Skali,9,5,1980,1980,1997,1997,3527101,3674969,232,265,307,298,3,253
Skali - Fuglafjordur,9,4,1989,1993,1999,1999,26108101,29237279,929,1324,1527,1557,9,652
Runavik - Skali,17,6,1974,1985,1992,1992,119177355,63441756,239,1671,4224,2957,28,2104
Nordregota - Fuglafjordur,3,3,1993,1993,1994,1994,914225,1276258,276,268,257,256,1,88
Toftir - Lopra,4,4,1979,1979,1981,1980,199989,136867,142,127,102,74,0,22
Lopra - Fuglafjordur,7,5,1992,1996,2005,2004,6538682,6755696,199,414,466,476,2,170
Tvoroyri - Runavik,21,11,1998,1996,2001,2003,31986548,30017437,455,1117,682,591,30,2277
Klaksvik - Leirvik,5,4,1992,1988,1991,1985,1124080,1094408,300,347,244,286,1,110
Nolsoy - Runavik,9,8,2000,2001,2010,2010,67484036,60468035,546,2050,1765,1548,28,2123
Torshavn - Leirvik,6,5,1988,1989,1986,1986,4981215,4386135,269,596,269,243,4,292
Torshavn - Kollafjordur,5,4,1996,1994,2000,2000,11637456,10469722,454,779,884,903,5,377
Lopra - Nolsoy,7,6,1992,1991,1990,1992,11625177,12154861,403,619,884,1036,5,394
Lopra - Hoyvik,4,2,1980,1980,1981,1980,2312414,3078235,513,475,471,473,1,82
Leirvik - Strendur,2,2,1980,1980,1981,1981,857588,1138923,350,350,349,350,1,41
