int_arr_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Natal,21,21,2011,2011,2011,2011,1007409361,1316606311,2333,2832,2395,2485,149,11500
Portocel,108,66,2004,2004,2005,2005,13036661692,19261334452,3943,3269,3637,3613,1183,91091
Macae,60,60,2008,2008,2009,2008,353459162,410193536,1121,1843,1872,1911,223,16766
Salvador,186,134,2010,2009,2012,2011,28575038732,38040691328,3504,3549,3714,3954,2989,229314
Itajai,6,6,2011,2011,2008,2007,144442997,196725352,522,1111,1081,1261,14,1065
Cabedelo,29,29,2010,2010,2011,2011,1998352470,3269003348,4187,3158,3179,3162,229,17682
Tramandai,74,61,2009,2010,2008,2008,14143960347,24879928340,4750,4102,4306,4341,1417,109739
Ponta Da Madeira,468,351,2010,2010,2010,2010,488379845788,951734827845,9642,7639,8598,8617,20057,1553521
Guamare,6,6,2002,2002,2007,2007,61266906,103748214,26,383,573,596,11,888
Itapoa,154,54,2012,2011,2012,2012,15798993094,22887904215,1063,3117,1685,2043,1380,105445
Vera Cruz,39,36,2011,2011,2012,2011,10336415710,14733357070,4641,5242,5572,5868,937,66509
Forno,2,2,1998,1998,2010,2010,74803223,118729861,2187,2187,3564,3568,8,620
Ponta Ubu,12,11,2013,2013,2013,2013,1403065000,2491150139,2963,2922,2817,2794,103,7996
Barra Dos Coqueiros,25,25,2010,2010,2010,2010,1909858133,2865956228,3844,3880,3969,3934,267,20609
Angra Dos Reis,81,44,2013,2012,2011,2011,31615658866,60157088811,1035,4283,3688,3843,1641,126982
Fortaleza,11,11,2012,2012,2011,2011,159920369,208445632,1658,1821,1696,1694,46,3527
Lauro De Freitas,1,1,2011,2011,2011,2011,360244258,664836978,8168,8168,8168,8168,25,1908
Munguba,2,2,2014,2014,2015,2015,76313,116587,2,2,2,2,0,33
Ilha Bela,17,7,2009,2010,2008,2009,1494735321,504712110,909,2041,1169,2027,273,21151
Regencia Terminal/Linhares,2,2,2014,2014,2016,2016,171636401,277179476,4140,4140,6608,7030,17,1294
Paraty,13,13,2012,2012,2013,2013,10445998267,20282981847,6350,5269,6131,6197,432,33483
Porto De Moz,2,2,1985,1985,2003,2003,21588684,13978154,10374,10374,17424,16660,31,2325
Manaus,11,11,2006,2006,2008,2008,143459323,214979862,117,447,567,559,60,4668
Aracaju,10,10,2007,2007,2011,2012,389299447,457599074,698,1338,2841,2452,62,4702
Ilha Grande,28,22,2010,2009,2009,2008,12070864077,21439175473,4901,6162,4887,6640,743,57529
Belem,11,11,2005,2005,2001,2007,75883717,45618428,513,633,692,494,28,2179
Anil,7,5,2013,2010,2007,2007,837212439,1195338520,1230,3754,4230,4737,75,5810
Guaratuba,1,1,2000,2000,2000,2000,42143309,13638736,786,786,786,786,3,227
Itanhaem,2,2,2005,2005,2006,2007,518239480,402612717,4336,4336,4398,4555,48,3753
Buzios,5,5,2010,2010,2010,2010,130878996,130957220,895,2122,1064,951,39,2905
Canavieiras,1,1,2005,2005,2005,2005,82972,21595,114,114,114,114,0,18
Santa Rita,10,10,2010,2010,2010,2010,9324181259,18165112940,6585,6149,7116,7240,446,34432
Porto Belo,2,2,2014,2014,2014,2014,899638,694500,180,180,149,129,4,329
Coari,3,3,2008,2008,2009,2010,24996711,39868913,496,503,419,405,6,486
Porto Do Forno,1,1,1997,1997,1997,1997,12340626,19882239,1076,1076,1076,1076,2,146
Porto Trombetas,2,2,2012,2012,2012,2012,31508,54333,0,0,0,0,0,20
Ubatuba,1,1,2012,2012,2012,2012,116244062,205506295,3661,3661,3661,3661,9,724
Camboriu,1,1,2013,2013,2013,2013,67996865,81899109,704,704,704,704,5,386
Antonina,9,5,2015,2015,2015,2015,747236143,1112124802,3817,4367,4200,4222,68,5239
Tefe,1,1,1997,1997,1997,1997,7803692,713711,518,518,518,518,3,223
Santarem,5,4,2008,2010,1999,2000,88608341,8162829,340,448,826,111,26,2009
Juruti,2,2,2006,2006,2016,2016,118467941,195283540,2242,2242,1829,1665,6,443
Balneario Barra Sul,1,1,2014,2014,2014,2014,2981275,3291581,648,648,648,648,4,318
Laguna,2,2,2011,2011,2008,2008,153266620,172378778,2822,2822,4440,4548,24,1818
Fernando De Noronha,1,1,2015,2015,2015,2015,23764914,3026827,2162,2162,2162,2162,10,774
Praia Mole,1,1,2014,2014,2014,2014,64338640,104284855,3252,3252,3252,3252,5,357
Capivari Do Sul,1,1,2014,2014,2014,2014,4846527,1881799,2997,2997,2997,2997,1,111
Codajas,1,1,1990,1990,1990,1990,5141170,933512,761,761,761,761,2,184
