int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Hareid,12,12,2010,2010,2009,2008,223168304,111000541,792,6979,2591,1363,117,8803
Atloy,6,5,2003,2004,2003,2006,38435614,25742139,512,6147,5173,3586,37,2811
Dimmelsvik,2,2,1997,1997,1979,1980,3555232,459358,1512,1512,2115,1021,3,206
Stranda,2,1,2000,2000,2000,2000,2178703,3308794,590,590,590,590,2,128
Skiftun,2,2,2009,2009,2001,2000,968163,1430487,262,262,255,382,1,102
Hammarvika - Froya,1,1,2015,2015,2015,2015,23192,15753,46,46,46,46,0,16
Stavern,56,11,1983,1990,1992,1997,4114597,4885316,99,122,108,97,13,944
Jarlsoy,2,1,2001,2001,2001,2001,32082,22544,87,87,87,87,1,52
Utgardskilen,2,2,2007,2007,2013,2013,3518035,3489788,278,278,463,466,3,233
Kragero,6,6,1988,1988,1999,2001,8847787,3319644,215,495,351,525,7,489
Nusfjord,2,2,1984,1984,1990,1985,314790,65048,131,131,143,85,35,2643
Baly,7,4,1995,1988,1987,1986,2112164,2448450,783,980,837,892,6,436
Risoyhamn,5,2,1999,2004,1998,1998,19262512,29074474,1446,1466,1450,1450,5,343
Olden,2,2,1992,1992,2001,1994,102852270,11807894,867,867,861,866,26,1990
Nordkjosbotn,5,3,2001,2002,2003,2003,28210958,43321959,1525,1424,1488,1465,11,825
Kleppesto,2,2,2013,2013,2015,2015,3546758,4506401,839,839,743,780,2,140
Steinvig,6,6,1996,1996,2008,2007,2566051,1442207,337,482,563,457,3,261
Vedavagen,5,5,1985,1985,1994,1991,4011859,4777794,459,349,370,401,2,165
Molstrevag,3,3,1991,1991,1981,1980,2582316,3330702,259,311,419,453,1,65
Larkollen,1,1,2006,2006,2006,2006,401390,621632,115,115,115,115,0,14
Husoy,5,5,1986,1986,1987,1987,351830,170307,83,396,231,254,7,510
Hansnes,2,2,1978,1978,2001,2001,62189489,8320716,10806,10806,16664,9709,28,2087
Surnadal,5,5,1997,1997,2001,2002,54337401,100977411,891,878,1127,1156,6,458
Sorreisa,19,16,2002,2002,2003,2003,48014498,69947394,1244,1085,1017,1006,15,1100
Kvalsund,3,3,2009,2009,2008,2007,4223705,3045190,359,662,399,430,3,200
Bovagen - Radoy,1,1,2017,2017,2017,2017,33855525,61122004,541,541,541,541,3,240
Tufjorden,4,4,1984,1984,1976,1976,1389871,805863,45,312,833,831,3,199
Glesvar,3,3,2010,2010,2010,2010,16188894,9542331,1055,1108,1330,1225,10,758
Vikkilen,3,3,2001,2001,2011,2012,5029582,5101850,91,229,219,202,3,253
Larsnes,4,3,2005,2000,2011,2008,5587019,2274870,355,421,377,370,4,278
Brensholmen,3,3,2002,2002,1997,1997,5227472,6861394,513,571,751,776,3,197
Forsol,1,1,1989,1989,1989,1989,13453,7311,73,73,73,73,0,3
Brandasund,2,2,1986,1986,1994,1993,149039,129481,62,62,60,60,0,4
Hufthamer,3,3,2014,2014,2017,2017,2619866,429072,518,1624,597,531,6,440
Sistranda,3,3,1990,1990,1990,1991,3661099,4880605,642,646,651,656,1,82
Isdalsto,3,3,2008,2008,2004,2004,2905060,3572985,69,212,354,357,6,417
Hasvik,3,3,2015,2015,2015,2016,8071133,1059232,1295,7262,1755,1932,14,1018
Vartdal Sore,3,3,2001,2001,2011,2009,19866341,10677746,931,1903,2061,1766,8,601
Rost,4,4,1999,1999,1992,1991,26489949,18223104,418,3949,4343,3761,14,1015
Hagavika,8,5,2004,1997,2004,2006,59124881,35452112,865,8768,2162,1532,66,4952
Fitjar,2,2,2011,2011,2017,2015,38124911,9568804,8768,8768,8025,2533,1,76
Buvika,1,1,1995,1995,1995,1995,1780673,2699547,627,627,627,627,0,31
Sogndal,1,1,2002,2002,2002,2002,23807,3188,106,106,106,106,0,4
Akkarfjord,3,3,2008,2008,2013,2013,113807548,166957929,1329,2100,1356,1332,23,1760
Tjotta,2,2,2014,2014,2017,2016,12200683,1508478,2156,2156,2912,877,12,916
Brandsfjord,2,2,2013,2013,2013,2013,536154,457511,98,98,94,91,0,18
Borkenes,1,1,2016,2016,2016,2016,21617600,37986534,630,630,630,630,3,194
Kristoffervalen,7,7,1989,1989,1994,1994,22714629,29378678,1240,1030,1308,1333,13,960
Akrehamn,2,2,1998,1998,2017,2017,10112790,8487113,437,437,476,476,2,139
Brettesnes,2,2,1986,1986,1971,1973,562688,161445,617,617,590,209,12,869
Fjelldal,1,1,2017,2017,2017,2017,47517,67554,95,95,95,95,1,67
Hvaler,4,1,1980,1980,1980,1980,1107690,287179,1311,1311,1465,1465,9,678
Eidet,1,1,2015,2015,2015,2015,8958,5947,36,36,36,36,1,40
Jondal,2,2,1992,1992,1995,1996,6731090,9396301,867,867,913,986,2,144
Nordfosen,18,5,2000,1994,2003,2005,111353032,106870277,675,827,850,886,33,2491
Kaupanger,7,7,1980,1980,1978,1981,29171367,9152421,1221,4419,2395,1288,54,4091
Husoy - Lenvik,1,1,1979,1979,1979,1979,550642,611672,686,686,686,686,1,69
Sykkylven,9,5,2005,2005,2004,2004,87778037,49602144,755,6309,2346,1266,28,2111
Skodje,2,1,2004,2004,2004,2004,7079716,8685913,677,677,677,677,2,163
Stavneset - Rissa,2,1,2010,2010,2010,2010,7878,3929,10,10,10,10,0,10
Valloy,21,4,1995,1993,1995,1995,24956942,39150872,588,582,589,589,10,714
Ramsund,2,2,2008,2008,2010,2010,5526109,1812884,1056,1056,1290,1228,2,153
Nevlunghamn,14,8,2010,2008,2011,2005,27147590,8060378,87,212,92,131,8,509
Stakkvik,1,1,1988,1988,1988,1988,314933,396940,182,182,182,182,0,15
Kvalvika,5,5,2000,2000,2002,2005,5932771,4809216,107,474,289,388,3,211
Drobak,1,1,2016,2016,2016,2016,217240,13560,288,288,288,288,1,46
Kirkehamn,3,3,2009,2009,2002,2002,47970223,72357508,471,2427,2374,2669,9,679
Senjehopen,6,6,2001,2001,1996,1995,48714814,52227702,1409,2129,2904,3263,39,2913
Vistdal,5,5,1985,1985,1987,1988,3820541,5520902,474,461,507,517,1,100
Svolvar Osan,2,2,1988,1988,1988,1988,1627971,349917,576,576,828,678,7,547
Tau,8,7,1998,1996,2004,2005,7898631,11155256,399,423,531,535,3,231
Salangsverket,1,1,2012,2012,2012,2012,53648,33534,37,37,37,37,0,14
Vanvikan-Leksvik,1,1,2008,2008,2008,2008,35997,3886,205,205,205,205,0,7
Standal,1,1,1968,1968,1968,1968,6030776,1498979,17430,17430,17430,17430,5,361
Hemnesberget,1,1,1994,1994,1994,1994,228590,262553,97,97,97,97,0,12
Rognan,5,4,1995,1997,1992,1994,67697863,49545698,1598,1697,1937,1674,24,1809
Leka,3,3,1999,1999,1999,1998,3499414,3918572,943,890,857,978,2,181
Helle - Forsand,3,3,2006,2006,2005,2005,3292821,4817115,425,399,391,397,1,73
Sunde,2,2,1992,1992,1996,2009,20517,24936,15,15,10,7,24,1792
Ramsvik,5,5,2004,2004,1995,1996,94083557,43721213,726,520,781,696,7,567
Leirfjord,2,2,2002,2002,2005,2005,16637317,21873728,1346,1346,1403,1423,6,438
Melsomvik,1,1,1986,1986,1986,1986,793418,1221134,335,335,335,335,0,22
Lavangen,1,1,1982,1982,1982,1982,167853,60317,172,172,172,172,0,11
Bellvika,1,1,1975,1975,1975,1975,12374,2817,19,19,19,19,0,4
Igeroy,2,2,1988,1988,1995,1995,23069985,4443489,5283,5283,5796,5808,22,1622
Hundeidvika,2,2,1990,1990,1996,1987,305145,172773,88,88,79,88,1,101
Mosterhamn,2,2,2002,2002,2005,2005,3317603,5191595,418,418,426,428,1,112
Bogoy,2,2,2016,2016,2017,2017,175572,183700,29,29,41,40,0,19
Torvika,1,1,2013,2013,2013,2013,1295363,1525286,565,565,565,565,1,39
Kalvneset,2,2,2004,2004,1994,1998,25138676,4445156,661,661,864,677,7,548
Balestrand,2,2,1998,1998,1997,1997,60046318,29706167,21942,21942,20864,25609,54,4042
Gursken,3,3,2000,2000,1981,1987,11843799,3689495,450,4337,2668,1220,8,619
Grotavar,2,2,2000,2000,2006,2006,24307660,25858375,1473,1473,1245,1245,8,623
Sandefjord,110,4,1986,1990,1982,1981,1259207235,216202562,316,480,680,733,430,32277
Slagenstangen,1,1,1998,1998,1998,1998,1471578,2540604,533,533,533,533,1,93
Melbu,4,4,2002,2002,1993,1993,79385413,16232724,381,5458,6660,3660,40,3015
Gryllefjord,1,1,1993,1993,1993,1993,8340,3096,41,41,41,41,2,160
Bjarkoy,1,1,2015,2015,2015,2015,39626,24542,190,190,190,190,1,42
Lovund,2,2,2018,2018,2018,2017,331804,246884,56,56,54,43,0,14
Hovland,1,1,2013,2013,2013,2013,27159861,43687301,3687,3687,3687,3687,4,296
Tonnes,3,3,1981,1981,1978,1976,1431102,376701,208,653,344,405,17,1255
Frekhaug,2,2,1972,1972,1976,1975,473368,303931,728,728,753,564,4,293
Iglandsvik,1,1,1978,1978,1978,1978,13728,7727,42,42,42,42,2,155
Kjopmannskjar,14,5,2000,1997,1999,2000,20375108,29903082,588,511,507,512,11,819
Solund,2,2,2000,2000,2001,2001,68570,24408,120,120,125,104,1,92
Austevollrhella,1,1,2018,2018,2018,2018,20279270,4203829,5605,5605,5605,5605,0,0
Snefjord,1,1,1993,1993,1993,1993,174175,204721,162,162,162,162,0,8
Aukra,2,2,1995,1995,1984,1983,4937757,6657773,1679,1679,1688,1942,5,376
Dafjord,2,2,2012,2012,2012,2013,528401,248240,530,530,167,75,5,375
Uloybukt,1,1,2011,2011,2011,2011,3091738,975927,7807,7807,7807,7807,7,494
Skjolden,1,1,2011,2011,2011,2011,37374102,4218784,1151,1151,1151,1151,7,500
Volda,2,2,1997,1997,2006,2006,6466735,9169907,773,773,798,797,2,132
Grovfjord,1,1,2001,2001,2001,2001,30770,11924,88,88,88,88,1,69
Runde,2,2,1996,1996,1995,1994,1706875,2218787,659,659,679,686,1,93
Rutledal,1,1,2016,2016,2016,2016,76742849,17101471,42754,42754,42754,42754,35,2598
Skorgeneset,4,2,2010,2010,2010,2010,20999556,25083807,792,885,817,826,5,397
Bygstad,1,1,2002,2002,2002,2002,2804859,2984702,705,705,705,705,1,109
Finneid,3,3,1987,1987,2010,2010,72454149,80513914,826,3626,7197,6497,12,927
Berlevag,2,2,1973,1973,1991,1992,1753659,2193171,666,666,650,649,2,132
Fjellstrand,1,1,2015,2015,2015,2015,3239504,2214069,520,520,520,520,2,135
Gutvik,1,1,2006,2006,2006,2006,5010184,7349828,316,316,316,316,0,37
Andalsnes,6,4,2003,2003,2001,1999,157151655,97663111,2756,2511,2178,2263,34,2611
Granvin,1,1,1985,1985,1985,1985,42576896,6643741,925,925,925,925,6,469
Anfinnsletta,1,1,2004,2004,2004,2004,3855526,5482551,1215,1215,1215,1215,1,87
Kvafjord,2,2,1987,1987,1987,1986,117279,107467,110,110,83,76,0,10
Finnoy,2,2,1998,1998,2015,2016,354915,538430,80,80,96,96,1,43
Raunes - Vindafjord,2,2,1994,1994,1992,1993,3104241,4067501,479,479,480,479,1,71
Ombo,1,1,1977,1977,1977,1977,2025491,2422474,548,548,548,548,1,52
Strandvik,2,2,2004,2004,2010,2010,1388349,1739324,242,242,297,300,0,25
Kjollefjord,3,3,1986,1986,1981,1981,251753,223773,248,207,231,242,1,82
Vik - Sogn,1,1,1997,1997,1997,1997,1243773,1699110,611,611,611,611,0,35
Vikedal,1,1,1993,1993,1993,1993,138959,213492,90,90,90,90,0,6
Smola,2,2,2016,2016,2018,2018,5866497,4091140,456,456,869,859,3,208
Lenvik,1,1,1976,1976,1976,1976,31828,15974,96,96,96,96,1,86
Savlandsvik,1,1,1968,1968,1968,1968,87351,61338,186,186,186,186,0,34
Leksvik,1,1,1971,1971,1971,1971,1581463,1050003,1845,1845,1845,1845,1,40
Sperrebotn,1,1,2018,2018,2018,2018,18286455,28776279,863,863,863,863,0,32
Eikelandsosen,2,1,1979,1979,1979,1979,4535238,6261896,552,552,552,552,1,84
Vega,1,1,1994,1994,1994,1994,223248,19136,1063,1063,1063,1063,1,41
Nordskaget - Froya,1,1,2013,2013,2013,2013,680383,961240,175,175,175,175,0,34
Jovik,2,2,1984,1984,1986,1975,2582308,1558790,1369,1369,986,1417,3,216
Kinsarvik,1,1,1974,1974,1974,1974,615569,165538,832,832,832,832,2,130
Misten,1,1,1977,1977,1977,1977,1251876,123948,1239,1239,1239,1239,6,442
Sandviksberget,2,2,1994,1994,1979,1979,821972,1137485,379,379,516,603,2,156
Muruvik,1,1,1981,1981,1981,1981,1452944,1718526,969,969,969,969,1,42
Hellesylt,3,1,1988,1988,1988,1988,80034586,10110716,609,609,613,613,13,948
Tjeldbergodden,1,1,2015,2015,2015,2015,116826,95109,32,32,32,32,0,11
Vagsvag,1,1,2016,2016,2016,2016,458506,257555,982,982,982,982,1,82
Sigerfjord,1,1,1967,1967,1967,1967,83740,22588,111,111,111,111,2,181
Halsnoy,2,1,2004,2004,2004,2004,134318,37929,147,147,147,147,2,147
Bjoa,1,1,1975,1975,1975,1975,889937,221812,1344,1344,1344,1344,1,93
Langesund,1,1,1968,1968,1968,1968,81628,57370,686,686,686,686,1,52
Tromvik,1,1,1994,1994,1994,1994,17919,6439,50,50,50,50,1,47
Stamsund,1,1,2002,2002,2002,2002,5213,2129,25,25,25,25,1,75
Salsbruket,1,1,2001,2001,2001,2001,1203052,807941,886,886,886,886,1,68
Kyrksaterora,1,1,1999,1999,1999,1999,3549070,4566567,760,760,760,760,2,165
