port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Rayong - Phahon Yothin Customs House,1,1,2002,2002,2002,2002,835283,1308521,156,156,156,156,1,42
Si Racha Terminal - Bangpakong Terminal,2,2,1991,1991,1992,1992,431583,411478,203,203,203,202,1,57
Bangpakong Terminal - Siam Bangkok Port,3,2,1989,1986,1990,1989,2904619,2771635,1097,1051,1027,1028,13,955
Tak Bai Customs House - Laem Chabang,4,2,1998,1996,1997,1997,13584953,14997894,421,2121,565,537,4,336
Sattahip - Siam Bangkok Port,34,26,2000,2001,1999,1999,47788161,80389873,342,637,236,229,50,3780
Sattahip - Tak Bai Customs House,1,1,2005,2005,2005,2005,848106,1546813,503,503,503,503,0,14
Siam Bangkok Port - Petchburi Terminal,2,2,2002,2002,2009,2010,379744,642675,140,140,142,149,0,23
Siamgas And Petrochemicals - Benchamas Terminal,2,2,2006,2006,2005,2005,14251008,21322276,1111,1111,1091,1095,4,281
Benchamas Terminal - Erawan Terminal,39,25,2007,2008,2008,2006,81692623,81756139,572,2635,678,486,60,4541
Si Racha Terminal - Pattani,1,1,1994,1994,1994,1994,3249045,3824246,2407,2407,2407,2407,2,168
Pattani - Erawan Terminal,1,1,1994,1994,1994,1994,840780,989629,623,623,623,623,1,40
Siam Seaport - Nakhon Si Thammarat,6,5,2000,2003,2009,2010,35563049,52780901,772,812,757,767,8,577
Erawan Terminal - Bangkok,1,1,1994,1994,1994,1994,1121108,1319585,830,830,830,830,1,67
Erawan Terminal - Rayong,6,2,1994,1994,1994,1994,7079246,12173801,633,884,758,735,11,851
Unithai Container Terminal - Bang Saphan,11,4,1997,1996,1996,1996,22889789,34355062,1357,1833,1780,1782,26,1973
Bang Saphan - Bangkok,4,4,1992,1992,1989,1989,7314062,11282209,985,1046,582,588,4,291
Erawan Terminal - Sattahip,12,12,2010,2010,2010,2010,22850105,18772822,997,2138,1059,949,33,2465
Khlong Yai - Si Racha Terminal,2,2,2000,2000,2009,2009,23194466,36321149,604,604,993,1043,2,175
Benchamas Terminal - Songkhla Harbor,31,17,2005,2007,2008,2009,28860512,22427817,828,1390,865,800,33,2484
Ko Si Chang Terminal - Petchburi Terminal,8,7,2004,2002,2009,2009,11352167,18584721,470,580,147,143,6,488
Unithai Container Terminal - Petchburi Terminal,6,5,1992,1992,1992,1994,13422733,18018946,670,1668,1263,1060,19,1467
Benchamas Terminal - Petchburi Terminal,4,4,1992,1992,1973,1974,5347024,6827388,393,1011,1650,1483,4,303
Petchburi Terminal - Siamgas And Petrochemicals,3,2,2000,1998,1993,1993,9372493,16830251,22,4262,5739,5684,7,530
Bongkot Terminal - Ko Si Chang Terminal,8,8,2008,2008,2005,2005,225007665,396287291,628,940,1339,1351,20,1568
T S Transport And Logistics - Siamgas And Petrochemicals,25,13,2005,1998,2003,2003,127875390,216226416,169,2380,1917,2215,57,4311
Songkhla Harbor - Bang Saphan,1,1,1988,1988,1988,1988,273916,368970,176,176,176,176,0,35
Songkhla Harbor - Siam Bangkok Port,27,13,1990,1993,1984,1984,122477296,157006750,460,2047,2262,2150,88,6683
Songkhla Harbor - T S Transport And Logistics,7,6,1987,1987,1986,1986,14141742,17554210,769,1118,1142,1152,6,476
Khlong Yai - Bangkok,3,3,2003,2003,1996,1997,13601978,20010466,1364,2517,2318,2124,5,356
Laem Chabang - Nakhon Si Thammarat,17,12,2004,2005,2003,2004,249312971,33591490,226,265,212,223,71,5508
Khlong Yai - Ko Si Chang Terminal,5,5,2009,2009,2006,2005,19676424,29750797,234,307,300,292,4,289
