Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Salina Cruz,194,49,3397,5596,2008,2007,2009,2009,512,613,657,654,76,132,95,95,61,83,94,94,814.6,63030,64240,1991292,8267669,9554651,10264,50625,62667
Cayo Arcas Terminal,188,34,281,481,2010,2008,2010,2010,138,200,194,195,36,57,70,68,14,34,117,118,258.4,19948,20331,418620,957572,1180889,2227,6010,7678
Tuxpan,175,95,675,742,2005,2007,2010,2010,157,336,245,273,16,106,337,380,23,74,58,68,168.4,12856,13103,1655773,4161338,5041347,9462,26433,32609
Ensenada,163,63,7059,7209,2002,2007,2009,2009,926,1118,1063,1091,63,129,69,71,21,99,30,33,899.1,69555,70890,4599146,12647024,14499656,28216,91076,105595
La Paz,155,83,1572,2592,2004,2008,2010,2010,291,420,433,433,47,131,99,97,39,71,63,64,489.3,37783,38508,684041,3909632,4510882,4413,29885,36680
Acapulco,137,40,1625,1575,2008,2006,2007,2009,304,348,341,332,30,35,42,47,29,26,42,61,331.9,25699,26192,614391,3343844,3783410,4485,25926,30123
Rabon Grande/Coatzacoalcos,95,38,326,512,2002,2004,2009,2009,240,353,368,372,23,91,66,61,17,49,65,65,110.5,8512,8675,438982,1330502,1625047,4621,17507,22366
Puerto Vallarta,93,29,2479,269,2004,1999,2006,2005,242,805,291,312,16,98,32,108,11,32,11,12,624.8,48350,49278,648616,4079659,4898374,6974,39478,45704
Rosarito,91,27,1159,1878,1999,2010,2011,2012,65,1320,1253,1325,11,119,256,263,56,96,144,149,247.6,19019,19384,588799,2962018,3415617,6470,38600,47002
Cabo San Lucas,75,39,2047,436,2000,1999,2002,1999,302,2391,403,824,20,315,194,1241,7,10,7,6,530.6,40895,41680,2413519,7162170,7912858,32180,93011,102823
Seybaplaya,69,19,402,651,2007,2002,2009,2010,239,295,283,281,22,331,84,49,87,117,187,186,115.2,8913,9084,260250,1219510,1452130,3772,20532,25701
Cozumel,52,15,3663,386,1999,2005,1998,1998,277,2920,1074,1122,18,461,58,66,8,36,97,97,885.1,68059,69365,928406,6062262,7328166,17854,105432,123625
Morro Redondo,51,13,292,495,2010,2012,2013,2013,333,782,926,943,30,80,107,104,18,55,62,63,51.2,3895,3970,317534,722092,925859,6226,19289,24066
Chiltepec,33,13,3,3,1991,1999,2002,2001,147,189,204,199,29,108,152,148,14,14,18,16,7.7,579,590,62568,146437,193473,1896,4843,6467
Santa Rosalia,32,14,130,215,1995,2000,2008,2009,417,604,534,555,52,60,63,64,28,39,41,41,28.7,2200,2242,125320,458602,484580,3916,14950,18974
Playa Del Carmen,31,9,127,163,1988,1994,1986,1983,716,2499,782,690,65,486,564,170,36,43,53,57,51.5,3922,3997,282213,640935,877395,9104,25603,34508
Los Cabos,28,11,36,39,1985,1990,1989,1992,354,1662,677,638,84,216,633,633,3,11,3,2,43.1,3236,3298,213364,437690,493514,7620,17121,20545
San Carlos,26,11,219,295,1995,1990,2004,2007,450,3306,649,566,45,520,566,189,46,38,49,47,73.1,5551,5657,259516,825913,947089,9981,35571,43088
Puerto Escondido,24,4,10,2,1984,1990,1993,1991,248,297,277,275,46,47,57,58,14,12,15,16,25.2,1889,1925,64433,87090,91412,2685,4370,5333
Boca Del Rio,23,21,118,160,2007,2007,2007,2008,229,264,207,199,20,54,49,49,32,46,49,48,23.9,1846,1881,81427,316365,368407,3540,15742,18935
Huatulco (Santa Maria Huatulco),23,13,913,96,2001,2000,2002,2002,691,625,608,613,40,44,41,42,8,7,7,7,236.0,18262,18612,539253,2096010,2164782,23446,80232,76611
San Marcos,18,14,236,408,2007,2008,2011,2011,681,559,526,530,58,72,71,72,58,72,85,85,24.1,1864,1900,151769,337272,414966,8432,29573,35139
Puerto Madero,15,15,362,251,2002,2002,2003,2011,1138,3132,694,1551,65,490,583,1270,9,25,25,46,114.7,8767,8935,893827,2295894,2684545,59588,160156,188684
Punta Venado,13,6,139,211,1990,1994,1996,1996,689,491,541,546,64,49,67,67,23,23,24,24,17.7,1366,1392,55581,159310,209738,4275,19741,24795
Campeche,13,1,17,27,1979,1979,1979,1979,259,259,315,315,35,35,59,59,45,45,87,87,19.9,1503,1532,48143,51578,48579,3703,12615,16768
Isla Mujeres,13,8,149,18,1994,2002,2009,2008,736,1356,1117,1119,140,382,113,235,96,473,29,55,80.1,6097,6214,103520,401842,553904,7963,30485,43124
Alvarado,12,12,80,69,2006,2006,2006,2009,218,419,265,238,24,53,71,60,11,11,6,10,6.7,518,528,40933,145712,178101,3411,13749,16251
San Juan De La Costa,12,3,226,414,1984,1992,1983,1983,656,407,641,643,64,41,97,97,145,82,190,191,34.8,2694,2746,86345,268653,307174,7195,33751,41251
Nautla,10,9,58,86,2002,2004,2008,2008,399,353,237,279,37,86,95,97,4,20,37,38,7.8,597,608,36310,122965,151313,3631,15847,19579
El Sauzal,9,8,293,384,2007,2007,2010,2010,1107,1242,991,962,83,261,134,151,25,24,22,23,42.4,3270,3333,253730,738877,773289,28192,98058,128769
Loreto,7,6,105,11,2003,2002,2007,2006,249,249,261,268,16,23,18,18,8,13,9,9,29.6,2290,2334,58334,221658,226243,8333,28327,27360
Tecolotlan,5,4,4,6,1994,1998,2001,2002,115,162,122,123,39,39,43,43,6,6,6,6,0.9,72,73,12798,35338,45737,2560,7845,10346
Cancun,5,3,11,2,1987,1996,2003,2003,637,12140,9144,8914,339,1445,3794,3790,34,29,34,34,16.8,1262,1287,134705,274339,345582,26941,62650,82593
Barra De Navidad,4,4,3,5,2004,2004,2004,2003,321,337,85,80,38,43,36,35,26,24,31,32,2.4,178,182,14573,33757,42077,3643,9678,12109
San Blas,4,3,6,7,1992,1994,1999,2007,876,1009,921,1294,178,174,180,201,20,22,15,14,4.8,359,366,47493,105349,119771,11873,27943,33125
Zihuatanejo,3,3,7,4,2004,2004,2004,2008,73,75,63,82,19,16,14,17,10,9,8,9,1.0,78,80,3959,16119,18501,1320,5340,6253
Tomatlan,3,3,6,5,1976,1976,1975,1975,1841,1516,1706,1543,357,282,376,373,12,25,31,29,1.8,136,138,35032,77708,88346,11677,27482,32578
Puerto Morelos,3,3,121,21,1986,1986,1990,1987,1200,1172,1510,1013,82,1293,31,80,18,46,98,64,35.6,2749,2802,81686,276383,276917,27229,85694,81648
Ixtapa,2,2,12,18,2005,2005,2004,2002,124,124,80,99,42,42,52,59,37,37,47,54,1.8,138,141,12516,22323,29179,6258,15784,19583
Calastun,2,2,2,2,2008,2008,2008,2008,537,537,537,537,345,345,323,323,96,96,103,103,1.0,74,76,40545,95878,128375,20273,52348,70678
Punta Baja,1,1,0,0,2004,2004,2004,2004,235,235,235,235,44,44,44,44,18,18,18,18,0.1,7,7,593,1207,1521,593,1379,1818
Cedros Island,1,1,2,0,2000,2000,2000,2000,6787,6787,6787,6787,2028,2028,2028,2028,7,7,7,7,4.8,358,365,13959,28429,35811,13959,32461,42794
Yavaros,1,1,4,6,2014,2014,2014,2014,129,129,129,129,14,14,14,14,12,12,12,12,0.4,32,32,1243,9102,10495,1243,10733,13194
Cadereyta Jimenez,1,1,0,0,2006,2006,2006,2006,188,188,188,188,29,29,29,29,4,4,4,4,0.4,27,28,11550,27312,36569,11550,29824,40267
Cedros,1,1,0,0,2010,2010,2010,2010,610,610,610,610,106,106,106,106,0,0,0,0,0.6,48,49,3870,9151,12252,3870,9992,13491
Miramar,1,1,0,0,1980,1980,1980,1980,366,366,366,366,12,12,12,12,51,51,51,51,0.3,23,24,2704,5997,6818,2704,6363,7542
Dolores Hidalgo,1,1,13,22,2006,2006,2006,2006,304,304,304,304,197,197,197,197,8,8,8,8,1.8,141,144,17466,27390,37114,17466,40271,50689
Puerto Angel,1,1,3,6,2014,2014,2014,2014,1689,1689,1689,1689,227,227,227,227,6,6,6,6,2.5,191,194,40688,90254,102609,40688,95757,113514
Cotaxtla,1,1,32,56,2015,2015,2015,2015,894,894,894,894,65,65,65,65,11,11,11,11,2.7,212,216,11497,33746,38550,11497,52534,64203
Salinas,1,1,149,292,2000,2000,2000,2000,1725,1725,1725,1725,162,162,162,162,7,7,7,7,5.9,461,469,65652,130227,149961,65652,186021,214828
