port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Pulupandan - Port Ozamis,10,5,1988,1988,1990,1989,22618701,11983040,256,241,260,255,7,564
Iligan - Cagayan De Oro,4,3,1990,1990,1989,1989,4963164,5450235,131,132,226,210,1,61
Iligan - Bugo,9,5,2001,2001,2000,2000,2763898,3996888,68,99,88,86,3,210
Cagayan De Oro - Nasipit Port,7,4,1990,1990,1990,1989,7423968,6714896,112,132,161,159,2,169
Cebu - Calapan,18,11,2003,1999,1997,2000,41275127,43123705,376,528,452,469,12,892
Cebu - Iligan,96,13,1988,1995,1988,1988,157624854,78240568,167,224,231,245,51,3866
Danao - Masbate,4,2,1986,1986,1985,1985,7583540,7313052,688,966,612,735,2,115
"Masbate - Lapu-Lapu, Cebu",14,5,1990,1993,1987,1987,17453199,17226744,204,416,386,436,7,492
Masbate - Bogo,5,3,1987,1989,1985,1987,14534499,20191935,2645,2480,2181,2448,3,211
"Bauang - Laoag, Luzon",6,6,2007,2007,2006,2008,12811707,18224870,287,345,108,85,4,300
Masinloc - Basco,1,1,2008,2008,2008,2008,4259781,5694124,475,475,475,475,3,192
Subic Bay - Bauang,11,10,2003,2003,2008,2008,71194727,109520299,353,960,510,466,16,1241
Batangas City - El Nido/Puerto Princesa,53,7,2009,2007,2008,2006,97074030,112928592,293,3081,511,533,110,8284
Pulupandan - Capoocan,5,4,2009,2009,2009,2009,9888348,15296698,232,217,237,237,3,258
Manila South Harbor - Bauang,6,4,1998,2001,2002,2006,23002053,26609104,213,502,299,331,6,466
"Port Romblon - San Jose Apt, Mindoro",1,1,1992,1992,1992,1992,1254344,2523756,1256,1256,1256,1256,0,35
Cebu - Masbate,56,4,1990,1994,1990,1990,49605711,35035595,162,267,190,191,30,2220
Iloilo - Mactan Island Apt,20,9,1988,1991,1994,1994,12153385,11671726,290,428,372,371,7,541
Mactan Island Apt - Masbate,9,2,1992,1994,1992,1990,7549665,4189491,188,203,200,192,4,315
Laguna - Iligan,378,8,1981,1987,1981,1983,222197068,52175696,179,194,198,199,130,9932
"Iligan - Lapu-Lapu, Cebu",26,8,1991,1990,1988,1992,13982841,10081992,157,214,217,212,13,985
Zamboanga - Bogo,3,3,1994,1994,1984,1982,3667333,5272655,269,588,480,673,2,139
Cebu - Zamboanga,38,5,1987,1986,1987,1986,41208114,42467940,247,339,268,281,16,1188
Iligan - Mactan Island Apt,7,5,1994,1997,2000,2004,6546300,6660714,235,347,229,252,4,312
"Zamboanga - Lapu-Lapu, Cebu",3,3,2002,2002,2001,2003,3379055,3890541,226,317,308,324,1,101
Masbate - Cagayan De Oro,1,1,1989,1989,1989,1989,893690,629874,187,187,187,187,1,42
Zamboanga - Mactan Island Apt,3,3,1994,1994,1987,1989,2669812,3930973,567,493,373,475,2,124
Iligan - Danao,14,10,1992,1994,1990,1994,17472931,8215894,259,373,337,349,8,589
"San Jose Apt, Mindoro - Vitali/Zamboanga",2,2,2000,2000,2004,2003,11120678,16128138,2064,2064,1891,1928,3,259
Vitali/Zamboanga - Gen Santos,3,3,1990,1990,1992,1992,3999001,6927787,233,1052,569,772,2,121
Iloilo - San Carlos,7,7,1998,1998,2014,2013,39647812,65017216,117,782,1388,1374,7,551
"Lapu-Lapu, Cebu - Subic Bay",26,10,2000,1998,2002,2001,11558378,21575302,404,554,544,560,31,2364
Subic Bay - Bauan/Batangas,24,18,1999,2002,2011,2012,173705947,264267544,175,774,644,703,41,3176
"Gigaquit, Mindanao - Ormoc",3,3,2008,2008,2008,2005,2248187,3351128,512,532,489,517,2,125
"Ormoc - Pagudpud, Luzon",1,1,1992,1992,1992,1992,586690,1180427,587,587,587,587,0,21
Subic Bay - Calapan,3,3,1996,1996,2009,2009,47928177,86815851,469,526,897,900,5,395
"Calapan - Lapu-Lapu, Cebu",16,7,2008,2003,2007,2003,19283980,33221650,484,1477,691,800,8,638
Subic Bay - Lugait,3,3,1999,1999,2009,2009,23047628,40936346,564,579,702,702,3,208
Lugait - Dumaguete,8,4,1991,1996,1985,1986,3689513,4849576,194,267,460,396,2,133
Lugait - Mariveles,1,1,1992,1992,1992,1992,474558,954816,475,475,475,475,0,14
Iloilo - Subic Bay,5,5,1992,1992,1995,1995,7093185,11803838,378,405,387,387,9,660
"Iloilo - Polanco, Mindanao",5,5,1996,1996,1991,1993,22447360,7100766,252,420,842,458,8,580
Toledo - Jimenez,2,2,1996,1996,1996,1996,2267472,2837487,192,192,193,193,0,32
Manila South Harbor - Surigao City,1,1,2010,2010,2010,2010,25794525,43749045,797,797,797,797,3,255
Davao - Balingasag,4,4,1998,1998,2000,2003,75940430,72819738,1529,3236,2321,1920,16,1244
Balingasag - Danao,4,4,2006,2006,1991,1996,16334818,9961933,371,1366,1304,715,4,292
Danao - Culasi,5,5,1994,1994,1995,2001,8776637,7417746,458,619,761,580,2,185
Pulupandan - Lazi,3,3,1998,1998,1996,2001,5582656,5747919,773,608,777,689,1,109
Lazi - Opol,3,3,1993,1993,1993,2000,3068148,3486711,662,629,469,471,1,72
Manila South Harbor - Bogo,3,3,2003,2003,2002,2002,19790560,26688920,445,447,426,428,7,548
Manila - Taganito,9,6,1999,2004,2008,2008,47253936,79178235,466,884,617,617,11,863
Taganito - Surigao,7,6,2005,2007,2009,2009,12120962,20856985,194,272,169,168,12,892
Taganito - Limay,2,1,1989,1989,1989,1989,277501,704685,280,280,280,280,2,187
Laguna - Tandayag,5,5,2007,2007,2005,2003,4613014,7528452,177,550,272,307,4,332
Tandayag - Iloilo,29,5,1993,1993,1993,1995,14324183,17640113,302,255,361,360,20,1499
"Cebu - Cajidiocan, Visayan Isl",9,8,2003,2002,2007,2007,9029262,11455991,207,232,247,251,5,345
"Cajidiocan, Visayan Isl - Mariveles",2,2,2004,2004,2014,2012,855773,1441484,342,342,393,374,1,41
Lucanin - Puerto Princesa,23,12,2004,2003,2006,2005,22039473,33175161,465,547,493,494,28,2101
Puerto Princesa - Limay,13,7,2001,2004,2007,2005,7863676,11589425,361,391,380,376,15,1127
Puerto Princesa - Cebu,4,4,2006,2006,2011,2011,1396297,3128757,352,552,411,518,2,124
Cebu - San Carlos,25,5,1989,2003,1986,1987,87922849,51617078,241,284,354,354,18,1349
"Lapu-Lapu, Cebu - Makati City",1,1,1989,1989,1989,1989,38283,97215,77,77,77,77,1,55
Makati City - Castanas,1,1,1989,1989,1989,1989,27720,70392,56,56,56,56,0,11
Castanas - Santa Cruz (Marinduque Isl),23,12,2004,2004,2009,2010,16331928,17815180,316,264,262,198,8,576
"Santa Cruz (Marinduque Isl) - Cajidiocan, Visayan Isl",8,6,2000,2004,2009,2010,15206677,22548705,355,670,804,778,4,320
"Bauan/Batangas - Gigmoto, Catanduanes",2,2,2002,2002,2008,2005,586567,1030793,290,290,282,285,1,82
"Gigmoto, Catanduanes - Philippines",1,1,1989,1989,1989,1989,206127,523439,416,416,416,416,1,43
"Philippines - Lapu-Lapu, Cebu",1,1,1989,1989,1989,1989,391154,993294,790,790,790,790,1,86
Masbate - Manila,8,5,1998,2001,2007,2006,24303502,32538359,259,687,799,783,5,407
Ormoc - Culasi,7,4,2002,2000,2004,2003,2210099,3651005,155,237,177,185,2,147
Culasi - Makati City,1,1,1989,1989,1989,1989,366556,930831,741,741,741,741,1,54
Makati City - Bauan/Batangas,1,1,1989,1989,1989,1989,38089,96723,77,77,77,77,0,7
"Manila South Harbor - San Jose Apt, Mindoro",4,4,2002,2002,2000,2000,19379034,33337156,535,489,341,342,10,749
"Lucanin - Legaspi Apt, Luzon",1,1,1989,1989,1989,1989,473585,1202618,957,957,957,957,4,329
"Legaspi Apt, Luzon - Manila",1,1,1989,1989,1989,1989,127364,323426,257,257,257,257,0,28
"Jasaan - Lapu-Lapu, Cebu",4,3,1978,1975,1977,1979,560435,1089786,158,153,158,168,7,514
"Lapu-Lapu, Cebu - Villanueva",4,2,1991,1996,1997,1993,2209988,3984451,249,249,322,346,5,398
Villanueva - Lugait,2,2,2002,2002,2013,2011,982072,1629480,333,333,390,350,1,49
Lugait - Jasaan,5,4,2006,2004,2009,2008,3549766,5950423,169,147,143,145,2,144
Opol - Jimenez,3,3,2007,2007,2008,2008,9517516,15608559,232,217,250,252,2,144
Jimenez - Cagayan De Oro,2,2,2002,2002,2006,2007,6118390,9979241,201,201,179,178,1,87
Opol - Villanueva,10,8,2013,2012,2009,2009,91277079,173514477,79,183,198,205,7,575
Baybay - Gen Santos,1,1,2007,2007,2007,2007,1306331,2335535,436,436,436,436,0,35
Tagbilaran - Gen Santos,3,3,2004,2004,2004,2004,21645828,34861892,461,492,533,532,3,218
Surigao City - Port Borongan,2,1,2014,2014,2014,2014,487983,650468,131,131,131,131,0,20
Villanueva - Mariveles,2,1,1979,1979,1979,1979,1102347,836802,558,558,558,558,2,179
Mariveles - Port Romblon,1,1,1979,1979,1979,1979,561971,426597,569,569,569,569,1,57
Port Romblon - Villanueva,4,2,1986,1994,1982,1984,2085840,1688449,419,387,558,530,1,111
Nasugbu - Culasi,8,5,2002,2000,2008,2009,5800996,7770258,278,319,353,361,3,213
Jasaan - Nasugbu,2,2,1997,1997,1989,1994,3550337,3434748,1612,1612,1378,1081,3,227
Mactan Island Apt - Culasi,4,4,1992,1992,1996,1997,673316,1138776,167,184,166,181,1,47
Calapan - Villanueva,9,4,1988,1988,2004,2004,45305831,69310747,546,1069,1732,1715,15,1120
Port Romblon - Subic Bay,3,3,1989,1989,1988,1991,626172,931901,241,218,229,217,1,42
Kalamansig - Polloc (Cotabato),3,3,2005,2005,2007,2007,5363078,7463670,159,208,230,230,1,106
Bauan/Batangas - El Nido/Puerto Princesa,3,2,2000,2002,1996,1995,1000020,1521810,317,239,323,338,10,718
Polloc (Cotabato) - Nasugbu,1,1,2011,2011,2011,2011,7026334,10314247,790,790,790,790,1,57
Manila - Limay,32,16,2005,2004,2010,2010,181342940,246294439,342,651,1221,1231,151,11414
Jasaan - Manila South Harbor,3,3,2006,2006,2008,2008,16955872,23959509,531,541,541,543,5,380
Nasugbu - Ormoc,4,4,2011,2011,2010,2010,8291871,12070428,739,850,869,870,3,235
Ormoc - Cebu,194,19,2015,2013,2015,2015,45893973,62384423,57,586,190,195,32,2423
Laguna - Limay,1,1,2011,2011,2011,2011,1070376,1382468,346,346,346,346,1,84
Limay - Iloilo,37,12,2008,2004,2007,2007,43407833,59910076,342,561,443,430,33,2455
Limay - Pulupandan,11,6,2008,2008,2009,2008,12712545,18436057,346,418,427,420,11,854
Culasi - Lucanin,15,6,2005,2005,2007,2007,14617992,20677840,316,430,429,414,9,691
Zamboanga - Limay,21,9,2008,2009,2008,2007,36764521,50930088,508,488,520,522,23,1733
Limay - Davao,39,9,2011,2009,2011,2010,102139457,135051288,802,823,819,819,50,3782
Davao - Semirara,4,4,2010,2010,2005,2005,25348273,31797926,794,836,732,723,6,471
Semirara - Limay,3,2,2009,2010,2010,2011,1780666,2277141,207,336,384,388,6,417
Santa Cruz (Marinduque Isl) - Calapan,5,4,1998,1998,2011,2012,8675761,14082747,113,173,330,339,2,144
Calapan - Castanas,1,1,2012,2012,2012,2012,3417644,5618605,147,147,147,147,2,186
"Bugo - San Jose Apt, Mindoro",3,3,2011,2011,2012,2012,18701495,23987547,425,432,447,441,4,319
Subic Bay - Capoocan,6,3,2008,2005,2001,2006,14508917,12809242,471,981,887,599,4,312
Bauan/Batangas - Lugait,9,4,2007,2005,2008,2008,44506105,68225062,529,575,597,597,10,767
Lugait - Sorsogon,1,1,1997,1997,1997,1997,1759212,2434363,281,281,281,281,0,27
"Calubian, Leyte - Lugait",1,1,1997,1997,1997,1997,5932634,8209463,947,947,947,947,1,64
Lucanin - Ormoc,14,6,2006,2005,2005,2005,18526842,25771799,374,421,438,443,11,805
Ormoc - Limay,31,7,2007,2008,2007,2007,46292952,62775153,519,481,566,572,37,2858
Limay - Nasipit Port,8,6,2009,2010,2009,2010,15015583,22590336,486,768,669,679,15,1169
Nasipit Port - Iligan,10,5,2005,2002,2006,2006,6648403,9783664,132,226,237,238,3,229
Puerto Princesa - Pulupandan,5,4,2001,2003,1993,1996,19727539,8996966,290,400,649,468,7,572
Lucanin - Nasipit Port,16,9,2002,2003,2003,2003,33828601,50517093,546,670,780,772,15,1141
