port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Zeebrugge - Gent,6,2,1996,1980,2004,2004,594849,386084,52,49,66,66,2,186
Doel - Kieldrecht,2,2,2010,2010,2015,2015,333450,185908,5,5,3,3,0,35
Kieldrecht - Berendrecht,1,1,2004,2004,2004,2004,40513,26278,23,23,23,23,0,11
Brugge - Kieldrecht,1,1,2004,2004,2004,2004,107019,69414,60,60,60,60,0,26
Kallo - Berendrecht,2,2,1997,1997,1997,1997,893151,1358801,17,17,16,16,1,88
Oostende - Lillo,2,2,2012,2012,2009,2009,884757,1277112,143,143,152,152,0,22
Ruisbroek - Ekeren,1,1,2007,2007,2007,2007,45303,67224,18,18,18,18,0,1
Godsheide - Wijnegem,1,1,2000,2000,2000,2000,60432,85586,32,32,32,32,0,1
Zandvliet - Genk,1,1,2000,2000,2000,2000,122087,172903,64,64,64,64,0,4
Ekeren - Genk,2,2,1992,1992,1990,1990,231397,339103,96,96,80,81,0,8
Genk - Oelegem,1,1,2000,2000,2000,2000,50218,71120,26,26,26,26,0,1
Lillo - Genk,1,1,2000,2000,2000,2000,92206,130585,49,49,49,49,0,3
Genk - Schilde,1,1,2000,2000,2000,2000,71528,101300,38,38,38,38,0,2
Jupille-Sur-Meuse - Grobbendonk,1,1,1985,1985,1985,1985,98877,128837,87,87,87,87,0,4
Deurne - Massenhoven,1,1,1985,1985,1985,1985,141500,184375,125,125,125,125,0,3
Massenhoven - Merksem,1,1,1985,1985,1985,1985,21571,28107,19,19,19,19,0,1
Tessenderlo - Kuringen,1,1,1985,1985,1985,1985,64938,84615,57,57,57,57,0,3
Kuringen - Ekeren,1,1,1985,1985,1985,1985,53813,70118,48,48,48,48,0,2
Jupille-Sur-Meuse - Viersel,1,1,1985,1985,1985,1985,83376,108639,74,74,74,74,0,3
Antwerp - Ekeren,9,8,2010,2010,2010,2009,886713,1029567,8,53,9,7,5,357
Ekeren - Berendrecht,3,3,2006,2006,2008,2008,41478,51887,8,12,9,8,0,4
Kallo - Hemiksem,7,5,2010,2012,2011,2011,1346924,1756496,90,87,52,42,2,168
Schelle - Wintham,2,1,2011,2011,2011,2011,660214,828720,86,86,86,86,0,16
Wijnegem - Wellen,1,1,1985,1985,1985,1985,85126,127092,85,85,85,85,0,4
Wellen - Antwerp,1,1,1985,1985,1985,1985,22425,33480,22,22,22,22,0,1
Lillo - Maasmechelen,1,1,1985,1985,1985,1985,117875,175986,118,118,118,118,0,5
Gellik - Veldwezelt,1,1,1985,1985,1985,1985,224450,335101,225,225,225,225,0,11
Ekeren - Lixhe,1,1,1985,1985,1985,1985,100143,149512,100,100,100,100,0,5
Lixhe - Wijnegem,1,1,1985,1985,1985,1985,97749,145937,98,98,98,98,0,4
Oelegem - Merksem,1,1,1985,1985,1985,1985,81216,121254,81,81,81,81,0,4
Antwerp - Hemiksem,8,7,2004,2004,2002,2002,515916,727968,25,44,26,25,4,273
Adinkerke - Wintham,3,3,2009,2009,2009,2009,1506541,2277105,98,98,99,99,1,93
Kieldrecht - Antwerp,8,8,2008,2008,2009,2009,2750982,4079619,11,48,26,26,8,603
Sas-Slijkens - Nieuwpoort,1,1,2014,2014,2014,2014,30018,23765,179,179,179,179,2,113
Doel - Ekeren,2,2,2007,2007,2009,2009,162922,240262,10,10,7,7,1,52
Kallo - Kieldrecht,13,2,1999,2002,2001,2001,286523,463149,21,15,12,11,3,261
Adinkerke - Berendrecht,3,3,2008,2008,2011,2011,3920877,6171086,80,92,85,84,3,229
Wintham - Humbeek,1,1,2003,2003,2003,2003,997212,1508553,392,392,392,392,0,21
Noeveren - Terdonk,2,2,2000,2000,2000,2000,514844,736050,108,108,106,104,0,14
Verbrande Brug - Terdonk,1,1,2003,2003,2003,2003,180641,273269,71,71,71,71,0,4
Wintham - Brugge,2,2,2004,2004,2004,2005,605963,880468,126,126,127,128,0,17
Willebroek - Zandvliet,2,2,2004,2004,2007,2007,241788,332265,30,30,32,32,0,33
Oosterlo - Ekeren,1,1,1999,1999,1999,1999,252946,283294,124,124,124,124,0,8
Wijnegem - Lanaye (Ternaaien),2,1,1999,1999,1999,1999,1165817,1305692,285,285,285,285,0,35
Lanaye (Ternaaien) - Ekeren,1,1,1999,1999,1999,1999,219395,245718,107,107,107,107,0,6
Lanaye (Ternaaien) - Deurne,1,1,1999,1999,1999,1999,246498,276073,121,121,121,121,0,7
Pijp Tabak - Lanaye (Ternaaien),1,1,1999,1999,1999,1999,510427,571668,250,250,250,250,0,16
Lanaye (Ternaaien) - Olen,1,1,1999,1999,1999,1999,155253,173880,76,76,76,76,0,5
Noeveren - Zandvliet,2,2,2012,2012,2007,2006,158908,251663,36,36,28,28,0,28
Blankenberge - Antwerp,2,2,1995,1995,1994,1998,2035250,2308542,190,190,105,84,3,204
Adinkerke - Kieldrecht,3,3,2005,2005,2005,2005,13622599,6061592,88,87,87,88,3,218
Moerzeke - Baasrode,9,1,1985,1985,1985,1985,2435074,4654434,284,284,461,461,2,162
Baasrode - Appels,2,1,1985,1985,1985,1985,241061,460767,205,205,205,205,1,43
Baasrode - Grembergen,1,1,1985,1985,1985,1985,256626,490519,437,437,437,437,0,15
Grembergen - Moerzeke,1,1,1985,1985,1985,1985,15970,30526,27,27,27,27,0,1
Baasrode - Sint-Amands,3,1,1985,1985,1985,1985,390808,746996,206,206,222,222,0,25
Sint-Amands - Moerzeke,1,1,1985,1985,1985,1985,233259,445854,397,397,397,397,0,14
Baasrode - Melle,1,1,1985,1985,1985,1985,15839,30276,27,27,27,27,0,20
Melle - Tielrode,1,1,1985,1985,1985,1985,136376,260671,232,232,232,232,0,10
Tielrode - Merelbeke,1,1,1985,1985,1985,1985,99341,189881,169,169,169,169,0,34
Merelbeke - Baasrode,1,1,1985,1985,1985,1985,166721,318673,284,284,284,284,0,19
Baasrode - Dendermonde,2,1,1985,1985,1985,1985,227743,435311,194,194,194,194,0,34
Baasrode - Schellebelle,2,1,1985,1985,1985,1985,204476,390839,174,174,174,174,0,23
Baasrode - Wetteren,2,1,1985,1985,1985,1985,246664,471477,210,210,210,210,1,70
Oostende - Ekeren,1,1,2015,2015,2015,2015,187877,272805,74,74,74,74,0,6
Zandvliet - Wondelgem,6,6,2003,2003,2009,2009,5507864,7927543,58,77,118,117,4,302
Oostende - Gent,1,1,1957,1957,1957,1957,15756,11064,153,153,153,153,2,120
Kallo - Rieme,2,2,2002,2002,2000,1998,215897,221731,100,100,62,49,0,19
