port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Borden - Beresford,18,2,2008,2010,2009,2009,27953509,39568809,225,227,232,232,6,451
Borden - Baie Comeau,7,2,2010,2010,2011,2011,19243563,27494848,382,386,380,380,5,394
Borden - Catalina Harbor,2,1,2007,2007,2007,2007,25802998,36259512,2026,2026,2026,2026,5,382
Borden - Matane,1,1,2007,2007,2007,2007,2296760,3227508,361,361,361,361,0,35
Port Colborne - Hamilton,102,52,1987,1991,1991,1992,110483367,164713042,53,84,66,66,23,1756
Hamilton - Cardinal,65,45,2000,2006,2001,2001,233984201,362692399,228,230,232,232,52,3892
Cardinal - St Zotique,16,15,2011,2011,2012,2012,13577319,19509236,62,68,65,64,2,144
Montreal - St Johns,192,9,2009,2005,2010,2010,4121866867,3418423814,1044,1074,1052,1053,904,67911
St Johns - Borden,4,3,2006,2004,2010,2010,14257878,20494481,594,593,591,591,3,238
Borden - Port Aux Basques,2,1,2007,2007,2007,2007,3135222,4405753,246,246,246,246,1,53
Borden - Port-Daniel,7,2,1996,1999,2000,2000,4964960,7175725,211,214,218,218,1,101
Borden - Goose Bay,2,1,2007,2007,2007,2007,10656479,14974955,837,837,837,837,2,160
Borden - Saint-Anthony,2,1,2007,2007,2007,2007,7053088,9911310,554,554,554,554,2,125
Saint-Anthony - L'Anse-Au-Loup,10,6,1988,1989,1987,1992,7373539,3215360,126,127,136,125,5,349
L'Anse-Au-Loup - Corner Brook,23,9,1991,1997,1992,1991,62223009,23115412,213,219,312,327,40,2972
Corner Brook - Borden,1,1,2007,2007,2007,2007,2282336,3207239,358,358,358,358,0,29
Saint-Anthony - Lomond,4,4,1998,1998,2000,2002,10105951,3125212,268,268,261,238,4,264
Lomond - Borden,1,1,2007,2007,2007,2007,2406074,3381121,378,378,378,378,0,30
Borden - Carmanville,2,1,2007,2007,2007,2007,22666051,31851336,1779,1779,1779,1779,4,334
Borden - Point Tupper,4,2,2010,2010,2010,2011,3158039,4504528,113,110,111,111,1,92
Borden - Sandy Beach,5,3,2010,2010,2011,2011,16290911,10590581,219,253,267,239,3,241
Borden - Riviere Du Loup,4,3,2004,2004,2007,2007,11098036,15878855,476,562,491,492,3,198
Borden - Alberton,1,1,2007,2007,2007,2007,384322,540066,60,60,60,60,0,11
Alberton - Port Alfred,1,1,2007,2007,2007,2007,2963578,4164550,465,465,465,465,1,49
Port Alfred - Borden,9,3,2008,2009,2008,2008,42882933,57803370,515,560,526,527,11,843
Borden - Quebec,1,1,2007,2007,2007,2007,4082485,5736889,641,641,641,641,1,82
Quebec - Argentia,7,2,2006,2006,2006,2006,122455492,174311642,832,823,868,868,38,2831
Argentia - Beresford,3,3,2000,2000,2003,2003,12067438,20508824,511,586,656,671,3,228
Beresford - Baie Comeau,5,4,2006,2005,2007,2008,34935356,53740735,281,420,437,441,5,368
Beresford - Ile Aux Coudres,5,2,1994,1999,1998,1998,5732501,8369097,396,397,399,399,2,129
Lauzon - Pointe Aux Trembles,1,1,2000,2000,2000,2000,2793594,4564816,131,131,131,131,0,15
Pointe Aux Trembles - Hamilton,8,8,2006,2006,2006,2006,35884971,54267784,339,343,340,338,9,642
Port Colborne - Sault Ste Marie,24,20,1997,1997,1998,1998,274989166,425076038,504,504,509,509,32,2419
Dalhousie - Montreal Est,13,10,2011,2009,2010,2009,64210783,95213988,315,317,322,321,19,1349
Montreal - Port Weller,121,79,1998,2000,1998,1999,642283875,987895450,308,326,323,323,95,7096
Port Colborne - Cardinal,35,30,1995,1997,1995,1995,152994855,233986751,224,223,224,224,18,1389
Cardinal - Montreal,86,65,2003,2003,2003,2004,155921408,238849332,98,103,102,101,19,1428
Sainte-Catherine - Toronto,2,2,2004,2004,2005,2005,12713359,20245450,310,310,309,308,1,112
Toronto - Port Weller,24,9,1977,1987,1984,1988,8227174,10974505,83,784,65,58,8,598
Port Colborne - Longue Pointe,9,9,2003,2003,2007,2007,47866999,75922315,321,335,329,329,7,531
Montreal Est - Saint John,1,1,2008,2008,2008,2008,40792708,66868286,1454,1454,1454,1454,7,540
Port Alfred - Port Cartier,22,19,2011,2011,2011,2011,324091914,591312622,318,367,378,378,37,2817
Vancouver - Roberts Bank,138,29,2009,2006,2009,2011,896642537,361142491,132,906,712,167,300,22528
Pointe Noire - Rimouski,3,3,2008,2008,2010,2010,19705718,35317211,177,208,232,234,2,171
Port Alfred - Sorel,6,6,2014,2014,2014,2014,36641426,58425252,275,307,309,310,7,523
Port Alfred - Three Rivers,6,5,2007,2005,2006,2010,35402942,42019598,271,291,291,293,6,435
Vancouver Anch - Roberts Bank,17,17,2010,2010,2010,2010,149482911,283017131,119,119,121,123,25,1847
Point Tupper - Montreal,3,3,2001,2001,2000,1999,45335322,65038786,907,1005,945,922,12,904
Port Weller - Sarnia,91,43,2002,2002,2001,2001,336732209,497800389,284,298,292,292,124,9234
Sarnia - Port Colborne,45,28,2000,2001,2000,2000,161097278,238215896,266,273,279,279,37,2783
Port Colborne - Cornwall,105,61,1996,1997,1996,1996,486977468,743690920,247,249,247,247,64,4782
Cornwall - Pointe Aux Trembles,36,32,2009,2009,2010,2010,46345310,69377755,82,95,96,95,10,757
Quebec - Baie Comeau,19,17,2005,2005,2004,2010,69095304,59537348,221,392,239,238,33,2473
Montreal - Picton,5,5,2002,2002,2000,2000,16580110,25681415,204,203,203,204,2,185
Picton - Toronto,142,8,1991,1987,2003,2004,115654943,174178584,149,190,156,155,48,3635
