Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Acu Pt/Sao Joao Da Barra,195,71,3965,7051,2005,2007,2012,2012,452,823,547,538,58,393,231,189,58,82,82,79,720.7,55304,56366,7303073,16002217,20154870,37452,97405,126253
Macapa,193,100,4248,7538,2009,2010,2009,2009,460,732,615,606,37,74,83,82,8,30,35,34,461.0,35690,36376,1995230,6372352,7362051,10338,46635,56602
Maceio,193,90,2335,3472,2008,2007,2008,2008,315,583,543,580,29,79,133,138,25,52,46,48,510.4,39299,40053,2116485,6870177,8163505,10966,43451,52354
Santana,175,128,4769,8031,2009,2009,2009,2009,676,915,858,841,65,97,130,128,3,12,7,7,560.8,43406,44240,2594871,8516633,10044394,14828,65600,79508
Itaqui,171,78,3338,5667,2007,2009,2009,2009,409,894,1070,1077,126,178,207,207,35,48,56,55,589.7,45602,46477,2599251,7896241,9250400,15200,59574,71998
Santarem,162,136,1801,2400,2008,2008,2008,2010,324,394,372,356,34,75,84,95,90,120,100,126,291.2,22464,22895,1175467,3732140,4884033,7256,29017,36068
Gebig,160,65,6390,11543,2009,2008,2010,2010,502,584,689,688,128,338,198,196,46,65,143,145,1409.5,109128,111223,4757442,9527191,10827115,29734,79841,96972
Imbituba,142,81,1833,2718,2010,2010,2009,2009,337,637,435,458,31,167,86,84,30,121,94,102,294.2,22649,23084,1543323,4302071,5359491,10868,39892,48992
Coari,121,6,183,183,2016,2014,2016,2016,249,250,275,281,25,29,37,32,17,16,18,18,81.2,6171,6289,138001,399813,441521,1141,6244,8211
Juruti,119,31,3420,6365,2008,2008,2008,2008,449,552,702,707,79,61,76,77,35,37,36,36,238.4,18463,18817,1321767,3862554,4430694,11107,50376,61529
Tramandai,102,55,5512,9510,2009,2008,2009,2009,814,828,1016,1015,114,110,178,179,51,84,68,68,698.3,54088,55126,4469765,10155105,11330385,43821,120279,148690
Guamare,97,40,1880,3064,2008,2007,2009,2009,566,620,626,624,51,73,143,141,61,58,69,68,296.3,22948,23388,1461761,4797773,5631142,15070,61841,75054
Angra Dos Reis,91,32,3858,6975,2012,2009,2012,2012,371,528,544,544,64,216,255,256,124,94,250,249,541.3,41920,42724,2627815,5032987,5702149,28877,76365,92537
Sao Vicente,88,82,1722,2829,2011,2011,2012,2012,518,763,667,692,150,287,256,263,83,106,116,121,249.1,19223,19592,1179869,2733449,3398288,13408,46972,56246
Canavieiras,76,3,32,11,2006,2006,2005,2005,263,240,524,405,27,27,172,142,0,0,0,0,94.7,7117,7254,228422,540830,723275,3006,7810,10541
Cabedelo,76,53,933,1520,2009,2009,2009,2009,360,530,481,477,32,66,99,99,42,58,57,57,176.8,13682,13944,597747,2233070,2648401,7865,37629,45733
Macae,74,39,506,666,2007,2007,2008,2009,830,1006,677,551,338,468,507,373,14,229,350,240,187.1,14134,14405,6456972,15170114,20212272,87256,225339,303283
Buzios,67,30,1340,185,2004,2004,2007,2003,227,1930,255,337,17,361,171,855,9,45,18,89,404.5,31068,31665,1360130,4506921,5742223,20300,67581,85607
Natal,63,28,712,882,2011,2009,2009,2009,276,637,488,534,22,139,123,132,58,59,55,58,138.3,10656,10860,555233,1823337,2139446,8813,32919,39447
Icoarachi,60,40,1012,1527,2007,2007,2006,2008,442,657,547,509,44,90,66,63,21,71,51,53,131.3,10137,10332,573530,1896952,2465611,9559,42295,52884
Sepetiba,50,49,584,1013,2012,2012,2013,2013,232,360,297,303,74,119,146,149,98,85,95,99,86.0,6654,6782,301151,797902,928287,6023,23177,28037
Recife,50,43,935,1273,2006,2006,2005,2006,492,737,723,914,62,127,94,105,72,74,78,92,120.0,9259,9436,503008,1494772,1942778,10060,41127,50451
Ponta Ubu,46,24,339,597,2010,2010,2008,2008,232,462,509,507,42,68,93,92,20,33,49,51,34.4,2647,2698,262843,586045,703291,5714,18122,21997
Ilha Bela,45,19,2046,1286,2010,2008,2008,2004,266,535,453,832,21,59,72,133,8,54,77,209,406.0,31434,32038,637514,2780143,3435011,14167,63087,79324
Vera Cruz,44,36,1278,2237,2009,2009,2011,2011,871,858,787,792,106,143,190,178,16,55,49,50,220.1,16956,17281,1249978,2931190,3544608,28409,83786,105262
Ilha Grande,44,25,1364,304,2010,2009,2012,2012,180,233,345,239,17,64,41,97,8,15,9,14,236.4,18307,18659,169513,1685007,2169390,3853,36007,44893
Itajai,36,28,537,611,2008,2008,2011,2011,483,1255,582,599,88,407,320,321,28,297,180,221,96.3,7371,7512,1896302,4177780,4737578,52675,128837,150699
Fortaleza,35,16,259,375,2009,2009,2009,2008,432,597,584,586,34,98,560,628,27,40,107,118,69.7,5315,5417,742008,1711519,1911319,21200,55336,65250
Ilheus,33,15,860,186,2010,2008,2010,2010,146,428,266,369,11,54,35,73,8,73,17,71,179.8,13924,14192,96257,1106432,1509084,2917,32703,42616
Munguba,33,26,111,171,2007,2009,2007,2007,158,181,199,200,17,19,41,40,89,137,126,128,40.2,3079,3138,115442,314066,405110,3498,12358,15100
Usiba Pt.,32,32,501,833,2011,2011,2013,2013,378,590,605,615,165,262,390,395,114,124,125,126,84.5,6521,6646,300676,722807,954962,9396,36729,45022
Ilha Do Mel,30,30,373,586,2011,2011,2011,2011,412,659,371,387,81,244,343,339,30,57,64,70,74.6,5754,5864,834609,1918153,2273148,27820,75258,91171
Camboriu,22,6,699,142,1999,2008,2000,2004,389,343,331,386,38,32,34,40,9,8,9,7,129.7,10049,10242,256257,1163198,1277237,11648,48658,51422
Aracaju,22,9,331,533,2008,2007,2010,2010,254,572,427,428,55,87,107,107,40,45,34,34,48.0,3716,3788,379466,877159,1051103,17248,52274,63135
Anil,18,18,181,250,2006,2006,2008,2008,217,258,247,250,22,65,67,69,9,47,42,28,22.5,1736,1769,198911,491255,552092,11051,31691,37460
Ilha Guaiba,15,14,523,974,2008,2009,2005,2005,490,724,731,717,104,279,128,127,41,78,172,160,53.6,4138,4218,1786062,3675966,4000892,119071,274482,311929
Forno,15,14,2148,4094,1998,1999,2014,2015,402,2374,5659,6337,160,447,2938,2960,6,18,0,0,220.1,16994,17320,1689937,3254126,3727293,112662,295913,360576
Codajas,13,6,11,8,2012,2011,2010,2013,163,150,139,128,15,13,21,19,41,38,34,44,12.7,958,976,6531,22431,26010,502,2822,3668
Barra Dos Coqueiros,13,12,103,163,2012,2012,2012,2012,202,425,377,382,14,41,68,68,65,114,152,152,16.3,1248,1272,80493,195663,273463,6192,23944,30344
Porto Belo,12,11,227,76,2010,2010,2009,2011,395,454,309,206,38,405,104,181,8,12,7,3,44.7,3449,3515,140773,544938,732353,11731,46753,61775
Praia Mole,9,2,3,2,2005,2006,2005,2005,437,440,423,423,85,83,106,106,31,27,24,24,6.7,510,520,52582,124341,166486,5842,15086,20369
Cabo Frio,9,6,240,25,2006,2006,2010,2009,131,341,273,269,15,23,29,28,9,8,8,9,53.2,4118,4197,85768,433882,475879,9530,42802,44671
Santa Rita,8,7,271,503,2014,2014,2014,2014,251,508,421,424,112,143,461,466,175,185,388,392,50.3,3893,3968,195497,370066,412995,24437,63319,76384
Antonina,8,8,110,181,2011,2011,2012,2012,537,547,549,546,82,164,194,190,93,99,94,95,15.5,1200,1223,70159,165457,225166,8770,33953,41685
Porto De Moz,6,5,42,55,2002,1998,2009,2013,321,364,289,317,29,39,27,28,10,14,18,20,6.7,513,523,25725,92538,133129,4287,18210,24922
Paraty,6,6,71,102,2007,2007,2011,2013,170,254,317,422,33,55,134,160,9,20,9,9,13.3,1025,1045,42924,108277,130453,7154,22111,26952
Florianopolis,4,3,40,11,2013,2012,2013,2011,234,295,244,235,20,32,18,25,26,40,15,27,8.1,624,636,4992,49760,71170,1248,13042,17734
Salvaterra,4,4,8,15,2013,2013,2013,2013,47,49,49,48,7,13,13,13,2,2,2,2,0.7,55,56,3057,8973,10250,764,3492,4268
Fernando De Noronha,4,4,95,36,2000,2000,1992,1977,1019,1273,1382,2013,98,156,202,332,37,42,32,13,20.1,1534,1563,35540,195443,262192,8885,49725,61722
Itanhaem,4,4,45,40,2008,2008,2006,2006,204,167,183,174,23,21,26,28,4,4,6,6,3.0,235,239,33512,90322,100680,8378,23738,26615
Porto Do Forno,4,4,42,66,2006,2006,2013,2013,1117,1431,1377,1571,190,822,322,299,14,18,20,20,8.5,652,664,68618,149074,190154,17155,47953,59615
Regencia Terminal/Linhares,3,3,69,116,2006,2006,2008,2008,536,481,608,620,64,63,65,66,27,119,96,98,7.3,562,573,55759,134128,163352,18586,58665,75783
Soure,3,3,8,14,2002,2002,2004,2004,69,81,81,83,9,204,299,304,1,1,1,1,2.6,198,202,5661,12851,15224,1887,6425,7575
Laguna,3,3,51,56,2013,2013,2012,2012,295,293,311,312,42,61,36,35,2,15,1,1,2.8,218,222,34885,91525,103854,11628,35841,41462
Breves,3,3,2,1,2006,2006,2005,2011,137,427,255,407,14,89,136,189,0,1,2,1,1.9,140,143,29980,73101,101049,9993,26521,36561
Tefe,3,3,17,10,1997,1997,1999,2003,502,543,535,631,40,40,40,40,29,34,35,44,5.1,390,398,7286,39303,65770,2429,14879,22330
Obidos,3,3,43,79,2015,2015,2014,2014,415,412,669,683,39,216,475,488,8,6,2,2,6.1,476,485,19905,51660,60390,6635,27067,32633
Guaratuba,3,3,24,41,2015,2015,2013,2013,68,244,274,278,37,106,223,223,50,58,97,97,3.3,257,262,17487,38115,46856,5829,19799,23145
Itaipava,2,1,5,3,2010,2010,2010,2010,988,988,988,988,84,84,111,111,7,7,7,7,1.9,143,146,21411,43931,47338,10705,23822,26898
Torres,2,2,75,136,2016,2016,2017,2017,1376,1376,1646,1662,156,156,173,174,65,65,9,7,4.9,380,388,32288,91338,104284,16144,68460,83460
Outeiro,2,2,71,84,2004,2004,2003,2003,903,903,890,883,58,58,60,59,28,28,27,27,10.2,791,806,66483,176882,198671,33242,97298,112527
Porto Seguro,2,1,6,8,2003,2003,2003,2003,431,431,431,431,38,38,39,39,0,0,1,1,1.5,113,116,5714,16553,18280,2857,15641,20568
Iguape,1,1,12,20,2012,2012,2012,2012,339,339,339,339,31,31,31,31,21,21,21,21,0.8,64,65,8829,17474,21674,8829,28186,32771
Lauro De Freitas,1,1,8,12,2010,2010,2010,2010,408,408,408,408,343,343,343,343,5,5,5,5,1.3,101,103,4985,13838,21507,4985,23484,30437
Cananeia,1,1,2,3,2014,2014,2014,2014,81,81,81,81,31,31,31,31,2,2,2,2,0.2,12,12,1444,2859,3546,1444,4611,5361
Balneario Barra Sul,1,1,17,26,2017,2017,2017,2017,668,668,668,668,82,82,82,82,87,87,87,87,1.7,129,131,11573,22904,28408,11573,36944,42955
Ubatuba,1,1,14,2,2006,2006,2006,2006,152,152,152,152,16,16,16,16,8,8,8,8,3.0,235,240,9459,32979,31739,9459,29337,26457
Itapemirim,1,1,0,0,2014,2014,2014,2014,43,43,43,43,9,9,9,9,0,0,0,0,0.0,0,0,559,1321,1769,559,1443,1948
Pelotas,1,1,3,5,2012,2012,2012,2012,139,139,139,139,13,13,13,13,18,18,18,18,0.2,18,19,1927,5348,8312,1927,9076,11763
